ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2400,31,19,109,255,321,352,486,453,278,93,3,0 to 98,57,1403,954,43,2376,24,0,46,2285,37,133,35,147,2248,5,0,2371,126,17,4,0,84,59,0,143,0,1,9,17,18,22,36,31,12,1,0,7 to 87,56,98,15,24,6,17,118,8,24,2,15,2,0,4,147,60,87,143,4,0,2228,20,2400,2248,147,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1040,24,25,102,163,159,162,161,100,75,66,3,0 to 104,47,593,440,7,1038,2,0,31,903,32,158,2,159,880,0,1,1037,129,30,0,0,80,79,0,159,4,4,14,25,28,22,25,15,12,10,0,1 to 101,46,103,39,5,12,72,78,9,49,0,30,0,0,6,159,79,80,159,0,0,878,2,1039,880,159,6,244,69,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,2463,30,34,145,243,234,332,473,514,308,148,2,0 to 105,59,1485,946,32,2432,31,0,93,2263,77,193,56,102,2301,0,60,2374,78,13,9,2,42,49,0,91,0,1,6,10,7,14,16,23,15,10,0,8 to 96,64,63,7,15,6,6,69,16,44,6,25,3,0,9,102,56,46,91,11,0,2283,18,2403,2301,102,9,334,71,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,68156,639,876,4424,10253,10883,12635,12884,8604,4491,2346,121,0 to 119,50,37005,29559,1592,67034,1122,0,1369,63278,2336,4495,874,5973,62101,60,22,66955,4744,1082,125,22,2934,2892,0,5826,16,54,442,940,941,1127,1097,678,426,252,0,0 to 102,50,2776,2026,529,495,1830,3509,487,1882,59,1144,47,21,258,5973,2985,2988,5826,147,0,61129,972,68134,62101,5973,258,787,448,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,10994,310,294,867,1473,1373,1548,1943,1585,972,606,23,0 to 119,52,6600,4364,30,9545,1449,0,116,10535,183,550,60,659,10312,10,13,9522,507,55,97,0,325,237,0,562,5,8,61,66,93,77,108,93,90,58,0,0 to 105,56,261,194,16,91,12,397,153,75,0,52,0,0,19,659,275,384,562,97,0,8960,1352,10981,10312,659,19,128,53,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,996,15,19,109,121,101,139,152,114,124,100,2,0 to 100,54,605,375,16,991,5,0,39,939,2,52,7,28,966,2,0,989,20,7,1,0,14,13,0,27,0,2,3,7,2,5,4,3,1,1,0,6 to 87,45,24,1,0,2,6,18,3,3,0,5,1,0,0,28,14,14,27,1,0,962,4,996,966,28,0,40,23,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,209,1,3,10,16,9,22,49,62,35,2,0,3 to 85,64,101,107,1,208,1,0,8,201,0,5,3,2,207,0,0,208,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,207,0,209,207,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,9490,159,119,1014,1627,1284,1228,1502,1377,738,379,63,0 to 119,49,5432,3834,224,9301,189,0,157,9209,61,302,48,324,9159,7,0,9294,273,37,5,9,184,126,0,310,1,3,44,58,37,49,51,50,19,11,1,2 to 118,49,126,108,21,55,22,226,62,78,4,58,2,0,5,324,132,192,310,14,0,8984,175,9490,9159,324,5,76,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,6851,101,152,461,750,1064,1182,1249,1063,563,259,7,0 to 110,52,3792,2938,121,6835,16,0,201,6402,208,307,116,223,6613,10,5,6820,171,43,6,3,105,109,0,214,2,5,17,21,24,49,52,39,11,3,0,2 to 97,53,167,13,14,20,14,172,28,56,3,36,3,0,4,223,115,108,214,9,0,6606,7,6846,6613,223,4,151,117,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,232,0,0,15,43,39,54,37,20,13,9,2,16 to 119,48,115,112,5,43,189,0,0,230,0,3,5,57,174,0,1,43,1,0,55,1,0,1,0,1,0,0,1,19,13,15,6,0,2,1,0,23 to 86,41,0,0,1,0,0,1,0,0,0,0,0,0,0,57,39,18,1,56,0,42,132,231,174,57,0,16,13,36,0.736908814303344,0.0426371109693887
