ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6516,79,71,384,582,644,916,1235,1206,809,582,8,0 to 119,59,3754,2683,79,6494,22,0,413,5379,62,1122,31,1560,4950,1,5,6488,1358,196,5,1,815,715,24,1554,17,27,163,178,155,217,275,229,156,142,1,0 to 101,55,1087,86,66,315,111,1077,366,181,1,193,1,0,82,1560,716,819,1554,6,0,18497,16,20082,18513,1560,82,218,199,55,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,17217,200,320,1373,1930,1816,2231,2949,3133,2168,1048,49,0 to 119,57,9529,7480,208,16948,269,0,723,15387,190,2195,112,4644,12544,1,28,16923,4524,71,43,6,2393,2124,78,4595,51,143,755,843,676,656,576,441,298,197,8,0 to 104,42,1873,259,321,2142,388,1651,2556,341,18,309,12,2,110,4644,2152,2414,4595,49,0,56137,215,61032,56352,4644,110,942,836,42,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3283,91,186,325,490,500,562,569,319,165,72,4,0 to 102,46,1357,1805,121,3272,11,0,137,2180,48,1105,18,1123,2154,0,6,3266,992,130,1,0,468,650,4,1122,36,103,152,223,212,171,135,65,16,10,0,0 to 97,36,723,109,58,232,599,262,261,166,0,91,0,0,14,1123,650,469,1122,1,0,7286,10,8436,7296,1123,14,1196,1061,36,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4526,77,61,284,469,536,639,858,853,516,226,7,0 to 119,57,2619,1853,54,4487,39,0,226,3818,37,560,56,724,3799,0,3,4484,617,98,9,0,381,329,5,715,12,21,96,107,87,107,119,110,48,16,1,0 to 94,49,414,97,119,85,92,510,113,106,4,61,2,1,8,724,334,385,715,9,0,11495,30,12263,11525,724,8,846,811,49,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3357,135,169,476,609,535,483,425,244,161,113,7,0 to 104,40,1656,1688,13,3355,2,0,335,1764,32,1367,16,1451,1904,0,2,3353,1406,45,0,0,635,813,3,1451,45,76,235,307,259,225,147,81,48,28,0,0 to 101,37,1152,162,44,93,979,391,81,232,0,128,0,0,32,1451,813,635,1451,0,0,5804,2,7272,5806,1451,32,1974,1547,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7371,107,187,673,794,769,921,1119,1218,880,688,15,0 to 119,57,4434,2894,43,7299,72,0,310,5648,77,1671,89,1767,5560,0,44,7257,1736,17,12,2,940,794,19,1753,31,98,304,299,246,240,180,143,118,108,0,0 to 99,40,715,157,169,712,307,618,828,219,6,121,3,0,31,1767,802,946,1753,14,0,20080,56,21914,20136,1767,31,1915,1431,40,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,135384,3134,4442,12499,21606,21433,22864,22884,14796,7649,3861,216,0 to 119,47,72819,60983,1582,133666,1718,0,5908,107735,2336,27027,1172,45010,90225,23,126,133520,42468,2075,434,33,22929,21376,238,44543,932,2145,6587,9015,7926,7299,5942,2948,1473,723,20,0 to 102,39,15670,11668,3211,13994,14333,16765,13445,5628,85,2915,66,25,536,45010,21674,23086,44543,467,0,296383,1233,343039,297616,45010,536,18830,18461,39,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,22969,527,652,2530,3421,2798,3045,3907,3177,1826,1026,60,0 to 119,50,13466,9296,207,19668,3301,0,728,20646,183,2245,136,6461,16489,2,17,19649,5637,83,741,0,3064,2494,162,5720,76,223,1272,1307,915,785,795,517,368,203,0,0 to 105,37,2213,1449,225,1833,180,3438,2102,549,3,306,4,4,73,6461,2806,3493,5720,741,0,48616,2518,57628,51134,6461,73,1094,1014,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2300,56,114,341,316,292,286,334,211,194,145,11,0 to 119,46,1281,997,22,2289,11,0,201,1546,2,591,16,770,1528,0,2,2287,710,57,3,0,372,391,4,767,26,68,142,130,136,96,101,30,29,12,0,0 to 94,36,469,76,92,130,339,292,136,90,0,64,2,0,2,770,392,374,767,3,0,4748,8,5534,4756,770,2,799,718,36,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,610,12,12,39,49,50,73,140,138,79,18,0,0 to 95,60,356,253,1,605,5,0,14,493,0,80,14,82,527,0,1,604,76,4,2,0,47,33,0,80,1,3,9,12,7,9,21,12,6,2,0,0 to 85,55,51,23,2,4,4,71,5,7,0,3,0,0,1,82,33,49,80,2,0,2159,3,2245,2162,82,1,117,116,55,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17628,243,288,2368,3368,2522,2454,2749,2007,964,597,68,0 to 119,44,10074,7410,144,17328,300,0,620,16289,61,1341,93,2890,14728,6,4,17318,2746,92,40,12,1496,1337,5,2838,31,87,867,673,345,327,267,181,75,34,3,0 to 103,30,986,707,381,764,397,1590,851,230,8,120,9,1,16,2890,1369,1515,2838,52,0,56654,246,59809,56900,2890,16,207,185,30,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12717,205,353,1373,1432,1846,2098,2176,1826,956,434,18,0 to 119,50,6874,5668,175,12672,45,0,598,10400,208,1993,238,2708,9967,10,32,12631,2391,291,22,4,1318,1333,31,2682,33,78,643,399,377,432,403,204,95,43,1,0 to 98,40,1680,187,143,672,184,1692,806,217,4,136,5,0,17,2708,1347,1330,2682,26,0,30615,17,33370,30632,2708,17,2092,2052,40,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1672,9,12,126,222,227,241,208,145,215,263,4,0 to 119,54,1066,580,26,215,1457,0,4,1637,0,24,16,433,1239,0,0,215,90,0,339,4,36,43,11,90,9,11,72,102,73,78,48,16,11,11,2,0 to 82,34,19,13,3,55,34,5,51,0,4,0,2,1,0,433,215,199,90,343,0,2933,1092,4486,4025,433,0,41,39,34,0,0
70,69,998,998,A State,State,FL,1232738,21758,32239,120445,186999,176414,191407,199973,156029,90732,44335,12407,-6 to 225,48,669849,550804,12085,1215664,17066,8,55701,1041861,0,184154,8796,389867,839871,374,2626,1212707,372051,13040,4590,187,196688,185565,2838,385091,6366,14177,61267,77971,64047,61351,49160,28664,16503,9650,712,0 to 108,40,143931,56696,34502,149962,95583,123441,166067,38454,519,22644,347,114,5518,389868,187994,198934,385083,4777,8,2808946,12128,3215185,2821074,389868,5518,116253,103286,40,0,0
