ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,14808,176,235,981,1501,1463,1876,2624,2886,2038,985,43,0 to 119,59,8251,6392,165,14554,254,0,606,13421,190,1649,106,2334,12466,1,7,14546,2229,67,32,6,1173,1113,10,2296,28,66,364,421,334,317,278,214,175,135,2,0 to 104,43,1206,117,171,802,272,1066,958,264,16,227,11,2,98,2334,1136,1188,2296,38,0,39512,216,42067,39728,2334,98,754,648,43,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2873,75,148,276,413,414,490,524,300,159,70,4,0 to 102,47,1193,1549,131,2863,10,0,99,2014,48,768,14,775,2092,0,6,2857,647,128,0,0,348,423,4,775,28,77,118,159,130,106,91,48,10,8,0,0 to 92,35,565,81,29,100,471,192,112,123,0,72,0,0,10,775,423,348,775,0,0,4731,10,5522,4741,775,10,944,809,35,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4172,54,46,240,427,486,587,809,801,499,217,6,0 to 119,58,2437,1675,60,4133,39,0,163,3716,37,354,45,424,3742,0,6,4127,360,55,9,0,240,170,5,415,6,8,53,71,45,62,76,64,31,8,0,1 to 94,50,264,55,67,29,56,318,41,65,4,37,2,1,5,424,175,244,415,9,0,8908,30,9367,8938,424,5,471,436,50,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2958,99,140,404,551,485,423,369,223,149,108,7,0 to 104,40,1450,1490,18,2956,2,0,263,1733,32,1096,5,1130,1827,0,1,2955,1084,45,0,0,468,653,8,1129,32,58,174,258,220,170,102,59,35,21,0,0 to 101,36,905,116,36,72,798,275,56,183,0,97,0,0,27,1129,653,468,1129,0,0,4713,2,5852,4715,1129,27,1626,1199,36,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6404,78,120,527,644,629,787,999,1137,834,631,18,0 to 119,59,3871,2494,39,6332,72,0,246,5222,77,1095,74,992,5386,0,26,6308,965,15,10,2,505,466,9,980,14,52,188,170,140,135,94,85,69,44,1,0 to 99,39,409,66,98,407,198,333,449,131,6,73,3,0,17,992,474,509,980,12,0,15633,58,16689,15691,992,17,1480,994,39,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,112899,2092,2827,9078,17395,17574,19388,20114,13483,7124,3621,203,0 to 119,49,60919,50403,1577,111281,1618,0,4079,93900,2336,19524,1105,23783,89053,14,49,111222,21784,1643,327,27,11851,11447,129,23427,397,877,3345,4875,4155,3879,3232,1643,916,454,8,0 to 102,40,9841,6666,1805,5115,7961,10596,4870,4386,75,2354,60,22,419,23781,11678,11974,23427,354,0,214843,1260,240030,216103,23781,419,12723,12354,40,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,19948,475,532,1952,2787,2348,2669,3538,2947,1692,972,36,0 to 119,52,11933,7971,44,16909,3039,0,403,18539,183,1459,94,3188,16751,2,7,16900,2643,73,472,0,1489,1226,1,2716,40,98,663,633,416,381,375,258,204,120,0,0 to 105,36,1265,759,94,598,104,1853,759,256,2,131,1,3,51,3188,1410,1777,2716,472,0,33597,2567,39364,36164,3188,51,956,876,36,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1955,36,80,281,263,223,241,295,200,183,142,11,0 to 119,48,1130,802,23,1945,10,0,135,1443,2,414,15,452,1502,0,1,1944,411,39,2,0,231,216,3,450,13,40,88,84,74,54,64,19,10,6,0,0 to 93,35,304,43,56,47,231,164,55,51,0,45,2,0,0,452,217,232,450,2,0,3752,8,4214,3760,452,0,597,516,35,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,516,4,8,28,39,42,57,118,130,74,16,0,0 to 95,62,297,215,4,512,4,0,11,470,0,29,8,19,496,0,1,511,15,3,1,0,15,3,0,18,0,1,1,4,2,2,2,4,3,0,0,9 to 77,54,14,2,0,2,0,16,2,0,0,0,0,0,0,19,3,16,18,1,0,1347,3,1369,1350,19,0,61,60,54,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,16600,222,242,2126,3129,2370,2328,2649,1948,935,584,67,0 to 119,45,9503,6948,149,16315,285,0,313,15854,61,805,75,1792,14802,6,0,16309,1684,73,24,11,882,870,5,1757,14,41,614,430,188,182,146,111,42,22,2,0 to 103,29,607,356,269,525,277,916,564,180,7,96,5,0,12,1792,890,897,1757,35,0,44997,250,47050,45247,1792,12,163,141,29,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,11301,155,286,1092,1257,1633,1859,1960,1716,913,412,18,0 to 119,51,6163,4958,180,11258,43,0,406,9892,208,995,183,1519,9732,11,39,11209,1376,117,20,4,734,732,27,1493,20,35,386,242,198,234,213,113,54,21,1,0 to 98,38,799,65,64,565,76,810,607,130,4,85,4,0,9,1517,744,746,1493,24,0,23103,18,24668,23121,1517,9,1318,1278,38,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1502,1,6,92,189,207,210,189,139,209,257,3,3 to 119,57,978,507,17,173,1329,0,4,1483,0,24,15,251,1250,1,0,172,47,0,201,3,13,25,9,47,1,5,36,68,51,45,25,9,5,5,1,12 to 82,32,18,2,0,27,22,0,25,0,2,0,1,0,0,251,138,103,47,204,0,1624,1125,3015,2749,251,0,36,34,32,0.736908814303344,0.0426371109693887
