ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,3233,38,27,152,318,392,475,648,649,395,133,6,0 to 100,58,1874,1313,46,3200,33,0,62,3090,37,158,37,177,3050,6,0,3194,149,23,5,0,101,71,0,172,0,1,11,22,22,27,44,33,14,3,0,7 to 94,56,104,21,37,10,20,140,12,30,3,19,2,1,4,177,73,104,172,5,0,3700,28,3914,3728,177,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1501,49,47,164,245,219,223,222,134,110,81,7,0 to 119,46,825,668,8,1499,2,0,44,1269,32,260,2,281,1219,0,1,1498,248,33,0,0,119,162,0,281,8,5,29,58,50,39,34,18,23,17,0,0 to 101,42,185,50,10,36,145,103,33,68,0,43,0,0,12,281,162,119,281,0,0,1473,2,1759,1475,281,12,378,147,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,4708,41,43,248,396,405,554,808,974,703,521,15,0 to 119,63,2878,1805,25,4640,68,0,116,4406,77,252,57,116,4536,0,56,4586,92,13,9,2,53,52,0,105,0,2,7,12,9,15,17,27,16,11,0,5 to 96,62,71,9,16,9,8,77,20,50,6,28,3,0,9,116,59,57,105,11,0,4648,55,4820,4703,116,9,486,203,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,84390,934,1170,5402,12219,12949,15062,16083,11210,6007,3164,190,0 to 119,51,45835,36885,1670,83029,1361,0,1621,78575,2336,6786,962,6697,77628,44,21,82967,5351,1182,140,24,3298,3235,0,6533,24,68,521,1051,1066,1233,1208,749,483,293,1,0 to 102,50,3297,2420,636,180,2184,4183,166,2233,66,1407,54,22,292,6697,3340,3357,6533,164,0,84831,1194,92867,86025,6697,292,830,475,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,15460,382,386,1205,2006,1836,2133,2857,2391,1391,846,27,0 to 119,54,9400,6029,31,13116,2344,0,130,14959,183,602,61,756,14692,10,2,13104,556,62,138,0,362,256,0,618,5,13,76,81,102,89,124,102,104,60,0,0 to 105,55,286,228,17,87,14,452,152,84,0,64,0,0,26,756,306,450,618,138,0,14099,2206,17079,16305,756,26,140,65,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1266,19,27,151,151,134,165,193,153,153,112,8,0 to 100,53,745,501,20,1259,7,0,47,1181,2,79,7,60,1206,0,0,1259,38,21,1,0,29,30,0,59,0,4,17,10,10,7,6,3,2,1,0,6 to 87,34,43,10,0,6,20,32,7,3,0,6,1,0,0,60,31,29,59,1,0,1393,6,1461,1399,60,0,53,25,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,393,1,4,17,24,26,47,86,107,67,14,0,3 to 95,64,209,182,2,389,4,0,8,385,0,5,3,2,391,0,0,389,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,523,3,528,526,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,13352,191,166,1368,2470,1977,1933,2264,1662,790,465,66,0 to 119,47,7691,5510,151,13111,241,0,182,13005,61,371,55,361,12983,8,0,13103,291,52,7,11,204,139,0,343,3,5,52,64,40,56,54,53,21,12,1,0 to 94,47,141,124,25,53,31,255,57,105,5,74,4,0,7,361,147,214,343,18,0,14512,223,15111,14735,361,7,78,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,8787,120,199,594,901,1289,1454,1599,1464,783,369,15,0 to 119,53,4936,3731,120,8761,26,0,214,8311,208,330,119,239,8515,25,8,8728,184,44,8,3,115,113,0,228,2,5,18,21,28,52,55,40,14,4,0,2 to 97,53,182,15,16,15,15,189,24,58,3,37,3,0,5,239,120,119,228,11,0,9640,15,9934,9655,239,5,158,123,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,714,0,2,42,118,131,135,97,39,56,92,2,6 to 119,49,481,228,5,96,618,0,1,710,0,3,8,85,627,1,1,95,3,1,80,1,1,3,0,4,0,1,5,25,17,21,8,1,6,1,0,6 to 86,41,1,0,1,2,0,0,4,0,1,0,0,0,0,85,52,33,4,81,0,794,536,1435,1330,85,0,14,12,36,0.736908814303344,0.0426371109693887
