ï»¿OBJECTID,IACountyID,FIPS,Name,State,Confirmed,Recovered,Deaths,last_updated,Country,pop_est_2018,individuals_tested,SHAPE_Length,SHAPE_Area
24,11,19021,Buena Vista,IA,1773,1679,12,2020/07/25 15:55:14,USA,19874,7613,1.64552268815282,0.1652216328257
25,76,19151,Pocahontas,IA,111,69,1,2020/07/25 15:55:14,USA,6740,1105,1.64124953372891,0.164761949621183
26,46,19091,Humboldt,IA,72,64,1,2020/07/25 15:55:14,USA,9547,1138,1.46962109997574,0.124113863794899
27,99,19197,Wright,IA,427,368,1,2020/07/25 15:55:14,USA,12690,3017,1.64480853659461,0.16568411709874
28,9,19017,Bremer,IA,163,79,7,2020/07/25 15:55:14,USA,24947,3105,1.47509845559349,0.125164627007619
29,35,19069,Franklin,IA,166,81,3,2020/07/25 15:55:14,USA,10124,1558,1.64758090698267,0.165817716686447
30,12,19023,Butler,IA,92,75,2,2020/07/25 15:55:14,USA,14539,2008,1.64581994704863,0.165677440567865
31,31,19061,Dubuque,IA,1332,495,26,2020/07/25 15:55:14,USA,96854,18306,1.9659850064536,0.174834340738589
32,28,19055,Delaware,IA,75,58,1,2020/07/25 15:55:14,USA,17069,1867,1.65320344218239,0.164157256355936
33,94,19187,Webster,IA,578,212,5,2020/07/25 15:55:14,USA,36277,6321,1.89365250486713,0.203631378398526
34,10,19019,Buchanan,IA,88,44,1,2020/07/25 15:55:14,USA,21199,2542,1.66302867060044,0.162502933178709
35,7,19013,Black Hawk,IA,2827,2022,61,2020/07/25 15:55:14,USA,132408,21835,1.6690521466628,0.162374630605809
36,97,19193,Woodbury,IA,3528,3176,47,2020/07/25 15:55:14,USA,102539,19621,2.42636247129416,0.248549990860172
37,47,19093,Ida,IA,28,21,0,2020/07/25 15:55:14,USA,6841,826,1.53905385133514,0.122291609116611
38,81,19161,Sac,IA,76,60,0,2020/07/25 15:55:14,USA,9719,1561,1.76241111854249,0.163752090137135
39,13,19025,Calhoun,IA,72,63,2,2020/07/25 15:55:14,USA,9699,1418,1.73628628486417,0.161997583069679
40,40,19079,Hamilton,IA,215,203,1,2020/07/25 15:55:14,USA,14952,2371,1.71314143947394,0.163503770113021
41,42,19083,Hardin,IA,125,68,0,2020/07/25 15:55:14,USA,16868,2283,1.69000296456947,0.161385418032918
42,38,19075,Grundy,IA,65,33,1,2020/07/25 15:55:14,USA,12304,1597,1.67802338743871,0.142127445949025
43,49,19097,Jackson,IA,119,26,0,2020/07/25 15:55:14,USA,19432,2336,2.07834736694484,0.183296848633463
44,53,19105,Jones,IA,106,60,1,2020/07/25 15:55:14,USA,20744,2149,1.6299162569308,0.162684664504456
45,57,19113,Linn,IA,1772,1369,87,2020/07/25 15:55:14,USA,225909,28558,1.80674092166282,0.204193692873201
46,6,19011,Benton,IA,108,81,1,2020/07/25 15:55:14,USA,25642,2873,1.80588730837179,0.202483172750458
47,86,19171,Tama,IA,517,421,29,2020/07/25 15:55:14,USA,16904,2949,1.80688300401416,0.203440469857114
48,67,19133,Monona,IA,85,69,0,2020/07/25 15:55:14,USA,8679,1059,2.12316354201373,0.196795369826852
49,24,19047,Crawford,IA,691,662,3,2020/07/25 15:55:14,USA,17158,3363,1.85534418535146,0.201377793645609
50,14,19027,Carroll,IA,161,119,1,2020/07/25 15:55:14,USA,20154,2847,1.6197601288418,0.160534308640552
51,37,19073,Greene,IA,37,29,0,2020/07/25 15:55:14,USA,8981,1127,1.62157185711836,0.160866715753459
52,8,19015,Boone,IA,211,134,1,2020/07/25 15:55:14,USA,26346,3540,1.62489466407202,0.161510465217336
53,85,19169,Story,IA,1029,699,11,2020/07/25 15:55:14,USA,98105,11275,1.62511481218105,0.161547069415365
54,64,19127,Marshall,IA,1279,991,22,2020/07/25 15:55:14,USA,39981,7398,1.62374952565441,0.161426130789666
55,23,19045,Clinton,IA,218,94,2,2020/07/25 15:55:14,USA,46518,4719,2.24361687413681,0.199530757525976
56,16,19031,Cedar,IA,106,77,1,2020/07/25 15:55:14,USA,18627,2165,1.63234594510688,0.163181818164524
57,43,19085,Harrison,IA,81,59,0,2020/07/25 15:55:14,USA,14134,1422,2.15390456644706,0.196078880287994
58,83,19165,Shelby,IA,130,125,0,2020/07/25 15:55:14,USA,11578,1378,1.74937315948455,0.165599269790057
59,5,19009,Audubon,IA,24,15,1,2020/07/25 15:55:14,USA,5506,630,1.50015453828969,0.124202963325951
60,39,19077,Guthrie,IA,116,66,5,2020/07/25 15:55:14,USA,10720,1550,1.72265090697959,0.16608372356967
61,52,19103,Johnson,IA,1726,1144,10,2020/07/25 15:55:14,USA,151260,21804,1.84505285201909,0.174467390398262
62,25,19049,Dallas,IA,1640,1140,34,2020/07/25 15:55:14,USA,90180,14856,1.68881467047954,0.165695923991871
63,48,19095,Iowa,IA,71,50,1,2020/07/25 15:55:14,USA,16141,2353,1.64529790199185,0.164521602033462
64,77,19153,Polk,IA,8940,5837,191,2020/07/25 15:55:14,USA,487204,75933,1.79851653423037,0.165798164756224
65,79,19157,Poweshiek,IA,122,101,8,2020/07/25 15:55:14,USA,18699,1677,1.64560614400894,0.164235421919034
66,50,19099,Jasper,IA,425,311,22,2020/07/25 15:55:14,USA,37147,4217,1.89209025622817,0.205206542990887
67,82,19163,Scott,IA,1439,700,11,2020/07/25 15:55:14,USA,173283,21166,1.9042879308868,0.131101028674465
68,70,19139,Muscatine,IA,758,668,46,2020/07/25 15:55:14,USA,42929,6072,1.6483485078502,0.125418794461856
69,78,19155,Pottawattamie,IA,1022,739,18,2020/07/25 15:55:14,USA,93533,13235,2.6701405613069,0.26717770427194
70,15,19029,Cass,IA,36,28,0,2020/07/25 15:55:14,USA,12930,1209,1.60199838221897,0.157431037196136
71,92,19183,Washington,IA,276,241,9,2020/07/25 15:55:14,USA,22141,2827,1.65656170409436,0.158972056822445
72,1,19001,Adair,IA,20,16,0,2020/07/25 15:55:14,USA,7063,777,1.61086976908435,0.158860246110915
73,54,19107,Keokuk,IA,27,20,1,2020/07/25 15:55:14,USA,10225,967,1.62594763010153,0.161616444275989
74,91,19181,Warren,IA,449,244,1,2020/07/25 15:55:14,USA,51056,6867,1.70656061378754,0.159602417083592
75,61,19121,Madison,IA,83,40,2,2020/07/25 15:55:14,USA,16249,1916,1.60028745529922,0.15659955195822
76,62,19123,Mahaska,IA,131,103,17,2020/07/25 15:55:14,USA,22000,1829,1.61487375875982,0.15983170541375
77,63,19125,Marion,IA,127,86,0,2020/07/25 15:55:14,USA,33407,2883,1.60953916629708,0.158906678664242
78,58,19115,Louisa,IA,374,346,13,2020/07/25 15:55:14,USA,11169,1709,1.75283719716366,0.11609984092493
79,65,19129,Mills,IA,66,32,0,2020/07/25 15:55:14,USA,15063,2492,1.5081338641808,0.122132457358878
80,69,19137,Montgomery,IA,31,18,2,2020/07/25 15:55:14,USA,10003,1077,1.42941494131685,0.117877281210496
81,2,19003,Adams,IA,12,9,0,2020/07/25 15:55:14,USA,3645,375,1.4306796476061,0.11799264030139
82,44,19087,Henry,IA,105,78,3,2020/07/25 15:55:14,USA,20067,2302,1.39048367232224,0.120982880824429
83,51,19101,Jefferson,IA,70,51,0,2020/07/25 15:55:14,USA,18381,1628,1.44973415457871,0.121161607057882
84,88,19175,Union,IA,61,29,1,2020/07/25 15:55:14,USA,12359,1861,1.43050961959233,0.11811537729096
85,90,19179,Wapello,IA,778,703,31,2020/07/25 15:55:14,USA,35205,5109,1.44530198981096,0.120895576009114
86,20,19039,Clarke,IA,158,119,3,2020/07/25 15:55:14,USA,9423,1340,1.43809321574798,0.119709743384459
87,59,19117,Lucas,IA,39,27,4,2020/07/25 15:55:14,USA,8645,689,1.44258508735791,0.120474549754265
88,68,19135,Monroe,IA,64,43,7,2020/07/25 15:55:14,USA,7790,717,1.4424093876936,0.120378125777524
89,29,19057,Des Moines,IA,127,85,2,2020/07/25 15:55:14,USA,39138,3735,1.57405850996194,0.118960734514806
90,36,19071,Fremont,IA,22,7,0,2020/07/25 15:55:14,USA,6993,573,1.62288194461822,0.142660581927864
91,73,19145,Page,IA,41,24,0,2020/07/25 15:55:14,USA,15249,1581,1.59150363876605,0.147859442418914
92,87,19173,Taylor,IA,87,80,0,2020/07/25 15:55:14,USA,6191,789,1.57094727247982,0.147630696055921
93,80,19159,Ringgold,IA,21,15,1,2020/07/25 15:55:14,USA,4968,658,1.56326766465177,0.148728871032954
94,89,19177,Van Buren,IA,23,18,1,2020/07/25 15:55:14,USA,7020,577,1.53592818808525,0.135569861036805
95,26,19051,Davis,IA,48,36,1,2020/07/25 15:55:14,USA,9017,725,1.52608960383686,0.139392794520039
96,27,19053,Decatur,IA,17,11,0,2020/07/25 15:55:14,USA,7890,539,1.55809398057972,0.147367102513795
97,93,19185,Wayne,IA,13,10,1,2020/07/25 15:55:14,USA,6401,413,1.5512558166716,0.14558185877792
98,4,19007,Appanoose,IA,34,29,3,2020/07/25 15:55:14,USA,12437,1254,1.54004938261221,0.142517166196449
99,56,19111,Lee,IA,72,47,2,2020/07/25 15:55:14,USA,34055,2488,2.02947882960938,0.148544768599951
100,,0,Pending Investigation,IA,0,0,0,2020/07/25 15:55:14,Unknown,,4725,0.0109425719999763,6.80092135452429e-06
