ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
58,58,14,027,DESOTO,Desoto,FL,2153,39,47,154,290,287,396,450,267,152,67,4,0 to 102,51,826,1169,158,2143,10,0,12,1959,48,211,6,182,1965,0,6,2137,73,109,0,0,68,105,9,182,2,9,21,44,29,23,27,17,5,5,0,0 to 92,38,151,9,2,20,111,43,28,33,0,24,0,0,7,182,105,68,182,0,0,2373,10,2566,2383,182,7,147,68,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3834,42,38,185,363,447,541,763,759,480,210,6,0 to 119,59,2247,1533,54,3799,35,0,66,3675,37,174,37,189,3641,4,0,3795,159,25,5,0,108,76,0,184,0,4,13,22,23,31,46,33,14,3,0,5 to 94,55,111,26,40,7,23,152,9,31,3,20,2,1,4,189,78,111,184,5,0,4590,30,4814,4620,189,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2063,62,59,236,369,316,299,297,181,132,105,7,0 to 119,44,1022,1030,11,2061,2,0,79,1726,32,425,2,431,1630,1,1,2059,397,34,0,0,150,280,1,431,9,8,50,104,88,61,47,24,23,17,0,0 to 101,40,333,50,12,36,301,110,20,76,0,49,0,0,15,431,280,150,431,0,0,2173,2,2607,2175,431,15,462,171,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5087,47,49,281,438,440,607,861,1054,761,535,14,0 to 119,62,3103,1963,21,5016,71,0,121,4734,77,297,58,133,4923,0,31,4987,109,13,9,2,65,57,0,122,0,2,9,14,11,16,17,29,23,12,0,5 to 96,64,82,9,16,15,10,86,26,57,6,32,3,0,10,133,64,69,122,11,0,5665,58,5856,5723,133,10,525,90,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,92420,1041,1338,5890,13252,14036,16362,17788,12424,6639,3458,192,0 to 119,51,50325,40451,1644,90986,1434,0,1732,86128,2336,7327,974,7196,85162,42,20,90927,5814,1213,145,24,3553,3472,2,7027,31,85,578,1136,1136,1318,1304,802,505,301,0,0 to 102,50,3559,2614,671,183,2350,4504,173,2368,66,1504,54,21,314,7196,3580,3614,7027,169,0,100535,1262,109051,101797,7196,314,857,501,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17605,435,438,1371,2262,2052,2389,3296,2793,1605,928,36,0 to 119,54,10667,6898,40,14872,2733,0,140,17062,183,637,63,828,16767,8,2,14862,606,62,160,0,394,274,0,668,7,16,80,103,112,104,132,105,105,64,0,0 to 105,54,309,248,18,93,14,497,157,85,0,64,0,0,33,828,332,496,668,160,0,17180,2573,20589,19753,828,33,142,62,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1518,21,33,207,176,158,188,236,178,174,136,11,0 to 119,53,906,591,21,1511,7,0,49,1411,2,99,7,84,1434,0,0,1511,61,22,1,0,42,41,0,83,0,5,23,13,15,9,12,4,2,1,0,6 to 87,36,55,15,2,11,33,38,12,4,0,10,1,0,0,84,42,42,83,1,0,1670,6,1760,1676,84,0,96,65,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,460,2,4,24,34,34,48,105,123,71,15,0,0 to 95,63,257,200,3,456,4,0,8,452,0,5,3,2,458,0,0,456,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,601,3,606,604,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15207,210,205,1569,2781,2221,2209,2561,1899,912,573,67,0 to 119,47,8829,6224,154,14938,269,0,198,14824,61,407,55,382,14818,7,0,14931,310,53,8,11,217,146,0,363,3,5,56,69,42,59,56,55,22,13,2,0 to 103,47,147,134,30,52,37,274,52,112,5,74,4,0,7,382,155,227,363,19,0,19269,250,19908,19519,382,7,78,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9626,129,225,671,960,1411,1589,1757,1621,860,387,16,0 to 119,53,5363,4141,122,9598,28,0,223,9117,208,366,120,260,9341,21,4,9573,202,48,7,3,126,123,1,250,2,6,22,23,33,53,60,42,15,4,0,2 to 97,52,200,17,17,16,15,209,26,61,3,39,3,0,6,260,129,130,250,10,0,10982,18,11282,11000,260,6,161,124,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1382,0,2,63,147,175,188,175,140,219,271,2,6 to 119,60,949,427,6,127,1255,0,1,1380,0,3,8,84,1296,1,1,126,3,1,79,1,1,3,0,4,0,1,5,24,17,21,7,1,6,2,0,6 to 88,41,1,0,1,2,0,0,4,0,1,0,0,0,0,84,52,32,4,80,0,198,1174,1471,1372,84,0,14,12,36,0.736908814303344,0.0426371109693887
