ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
58,58,14,027,DESOTO,Desoto,FL,2286,48,73,177,307,308,410,465,272,153,69,4,0 to 102,50,907,1232,147,2276,10,0,15,1956,48,321,7,296,1981,0,9,2267,178,118,0,0,130,165,1,296,11,27,41,59,46,37,40,22,6,7,0,0 to 92,36,226,23,3,44,185,60,51,50,0,38,0,0,7,296,165,130,296,0,0,2744,10,3051,2754,296,7,323,202,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3848,42,38,185,366,448,543,766,762,481,211,6,0 to 119,59,2254,1542,52,3813,35,0,70,3681,37,180,37,195,3647,6,0,3807,165,25,5,0,112,78,0,190,0,4,13,23,23,31,48,35,15,3,0,5 to 94,55,115,29,39,7,23,158,9,32,3,22,2,1,4,195,80,115,190,5,0,5923,30,6154,5953,195,4,72,37,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2270,66,74,270,416,354,330,320,193,135,105,7,0 to 119,43,1131,1129,10,2268,2,0,114,1729,32,571,2,572,1695,0,3,2265,533,39,0,0,216,356,0,572,12,15,73,137,114,87,60,32,25,17,0,0 to 101,39,463,56,17,36,428,125,19,94,0,58,0,0,19,572,356,216,572,0,0,2882,2,3456,2884,572,19,734,337,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5242,48,54,295,454,460,629,878,1067,774,570,13,0 to 119,62,3206,2012,24,5171,71,0,165,4775,77,384,59,167,5037,0,38,5135,142,14,9,2,82,74,0,156,1,5,14,22,19,22,20,29,23,12,0,0 to 96,55,108,13,19,16,26,104,26,64,6,34,3,0,11,167,81,86,156,11,0,7518,58,7743,7576,167,11,681,222,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,93632,1102,1397,6037,13453,14232,16569,17982,12509,6687,3472,192,0 to 119,51,50970,41048,1614,92184,1448,0,1879,86364,2336,8369,989,8035,85526,50,21,92116,6620,1231,160,24,3994,3853,4,7851,50,128,695,1276,1271,1468,1444,851,534,318,0,0 to 102,49,3958,2889,726,278,2689,4917,245,2545,66,1605,54,21,346,8035,3969,4062,7851,184,0,119292,1261,128655,120553,8035,346,1850,1485,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17686,438,447,1385,2281,2061,2397,3307,2796,1608,930,36,0 to 119,54,10703,6943,40,14922,2764,0,150,17108,183,659,65,907,16772,6,1,14915,653,63,191,0,415,301,0,716,10,25,94,120,120,112,141,108,109,68,0,0 to 105,53,327,274,16,99,17,537,162,86,0,65,0,0,36,907,374,533,716,191,0,20010,2573,23496,22583,907,36,213,133,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1584,23,46,214,190,168,198,245,178,175,136,11,0 to 119,52,939,624,21,1577,7,0,57,1410,2,153,9,143,1441,0,0,1577,117,25,1,0,69,73,0,142,2,16,33,24,22,18,20,4,3,1,0,0 to 87,34,104,19,5,14,72,55,15,10,0,12,1,0,0,143,74,69,142,1,0,2006,6,2155,2012,143,0,163,109,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,460,2,4,24,34,34,48,105,123,71,15,0,0 to 95,63,257,200,3,456,4,0,8,452,0,5,3,2,458,0,0,456,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,670,3,675,673,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15241,210,205,1577,2788,2229,2215,2563,1901,913,574,66,0 to 119,47,8844,6246,151,14971,270,0,202,14828,61,429,58,404,14830,7,0,14964,331,53,9,11,224,160,0,384,3,5,63,74,47,62,57,57,22,13,1,0 to 103,46,155,138,37,54,47,284,53,125,5,80,4,0,8,404,170,234,384,20,0,25458,250,26119,25708,404,8,80,59,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9683,129,226,680,970,1419,1600,1764,1627,864,388,16,0 to 119,53,5396,4168,119,9654,29,0,227,9142,208,391,126,287,9367,20,9,9626,223,54,7,3,141,136,0,277,2,6,25,28,37,58,63,45,18,5,0,2 to 97,52,220,20,17,20,17,230,30,65,3,43,3,0,6,287,142,145,277,10,0,13196,18,13522,13214,287,6,204,166,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1381,0,2,65,149,176,188,177,139,216,267,2,6 to 119,60,945,429,7,130,1251,0,1,1379,0,3,9,93,1286,1,1,129,6,1,85,1,3,4,0,7,0,1,7,26,19,21,9,2,6,2,0,6 to 88,41,1,0,1,5,0,0,7,0,1,0,0,0,0,93,55,37,7,86,0,378,1164,1650,1542,93,0,14,12,36,0.736908814303344,0.0426371109693887
