OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
26448,Marshall,01095,Northern,258,4,0.158193819913322,2.22984018931076,3503dcf8-7ef9-4636-a9d0-ad014db2b685,1235
26449,Pickens,01107,West Central,44,1,0.22311596802615,2.22345505777214,69aaea3c-0a2c-48d4-966c-c3aa292f28ea,285
26450,Calhoun,01015,Northeastern,88,3,0.154366224232035,2.21070839394633,27d8b7e0-b211-464e-b77d-658ff6076a64,857
26451,Chambers,01017,East Central,275,16,0.150563980768084,1.72306516183319,67c2e88d-1c95-4193-a23b-469c04b6a02a,836
26452,Jackson,01071,Northern,43,2,0.287410215888713,2.67694940746419,6a00be4e-2a65-42aa-8bb3-3f3e6bff7f12,661
26453,Pike,01109,Southeastern,57,0,0.166038209106773,2.23104055343355,4439df89-72f3-4a45-9726-b5115a89968a,445
26454,Barbour,01005,Southeastern,30,0,0.223267704174077,2.69097505269632,cc3b8aa7-b200-40b8-a3b8-371223bc39b8,188
26455,Chilton,01021,West Central,47,1,0.174837510280213,2.09165532433194,50a9fa23-6206-4006-922e-ab42ad68ec8e,360
26456,Etowah,01055,Northeastern,120,8,0.138757597037284,2.10053621990475,609efe80-d014-42bd-8589-8569c198dbe0,866
26457,Randolph,01111,Northeastern,58,4,0.14646191250813,1.58584516900329,f0811440-1c04-4783-bf02-04ec6a5293c0,205
26458,Coosa,01037,East Central,28,1,0.16640708911109,1.7505584986585,da43fe23-7f95-4c0a-9428-de9d542a6d40,77
26459,Cullman,01043,Northern,44,0,0.191087821164047,2.50218505547441,5e9bb833-83d0-4fad-a90f-af7259aedee4,587
26460,Elmore,01051,East Central,74,1,0.163505782545826,2.27519521591255,b2bf28b9-7956-46b7-887c-9391d769a481,867
26461,Cherokee,01019,Northeastern,12,0,0.151975822791428,1.89808177880757,a44e54e1-568f-4ff3-b726-a87a6f7d010a,115
26462,Crenshaw,01041,Southeastern,8,0,0.150571897113878,2.31806123117494,58f9878c-5f2b-433c-8c66-651e4fdf809b,183
26463,Marion,01093,Northern,67,5,0.188224455607951,1.90243452461428,36ca858d-a766-466f-ae32-0a7b68f65404,556
26464,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,88df6393-b394-4186-9c89-c0944ca8e5b3,1486
26465,Colbert,01033,Northern,22,1,0.15857369348987,2.31239229125845,c8dc0dc5-24d0-4f20-878c-a779865ebcf4,602
26466,Greene,01063,West Central,41,0,0.164666965815741,3.57766804402764,4a5ba17b-7d20-45bc-99c3-c83992f0aebd,110
26467,Jefferson,01073,Jefferson,778,31,0.282606031405749,2.91318939557353,03d2739c-8906-498a-a5b8-0d454217fb32,9677
26468,Lawrence,01079,Northern,12,0,0.182392737623559,1.92975383451283,06bce27d-a4cc-48d4-b285-e7483be7b24f,237
26469,Montgomery,01101,East Central,263,3,0.198182172648103,2.60770290702687,f5bee91f-8427-4696-8c81-261aed709cc2,1962
26470,Russell,01113,East Central,54,0,0.160426072907967,2.13411394127528,cbb97947-cda2-40b2-9ec7-2d83e264d3e7,346
26471,Sumter,01119,West Central,47,1,0.227210820567734,3.07842876540608,4c0d606b-2da8-4547-b7f0-03befd8946d3,162
26472,Dale,01045,Southeastern,22,0,0.138259666605563,1.65151999951547,f7f4e23e-f58b-4391-bf3b-5644cb15f3fb,227
26473,Madison,01089,Northern,205,4,0.207245811581288,2.4192510631746,f3e381e9-704d-4458-9fd8-6999cc83366e,2863
26474,Washington,01129,Southwestern,18,1,0.26740407070929,2.63236527422465,de6693d9-b76f-49a8-a417-55f8bf170a88,105
26475,Wilcox,01131,Southwestern,52,0,0.224284362669096,2.68126387368409,f48496cb-e677-44bf-823d-d0165c7aaa6f,145
26476,Limestone,01083,Northern,40,0,0.155003206122046,1.71814668265853,00a4aea5-22da-47f5-b35f-cbbde9f2e29d,712
26477,Winston,01133,Northern,10,0,0.159972008442992,1.68720534678178,6c153946-4c74-4752-a0ce-254bb4c981b1,258
