ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,15619,182,250,1146,1660,1577,1997,2739,2949,2069,1007,43,0 to 119,58,8669,6768,182,15363,256,0,631,14120,190,1782,106,3110,12489,1,19,15344,2999,68,33,6,1565,1465,37,3067,31,79,528,575,445,429,381,272,208,156,2,0 to 104,42,1363,148,209,1347,302,1210,1555,285,17,250,11,2,100,3106,1487,1582,3067,39,0,44822,215,48161,45037,3106,100,818,712,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2949,83,155,285,423,432,503,530,302,161,71,4,0 to 102,47,1242,1581,126,2939,10,0,115,2018,48,818,14,831,2111,0,7,2932,703,128,0,0,382,446,3,831,30,81,121,169,144,117,98,50,12,9,0,0 to 92,35,601,90,32,108,503,209,119,137,0,80,0,0,11,831,446,382,831,0,0,5004,10,5852,5014,831,11,1011,876,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4251,59,51,247,436,494,609,818,813,501,217,6,0 to 119,57,2472,1718,61,4212,39,0,169,3758,37,382,49,493,3755,0,3,4209,410,74,9,0,267,209,8,484,8,13,61,80,53,80,83,75,32,8,0,1 to 94,49,290,65,89,40,62,353,69,72,4,43,2,1,5,493,214,271,484,9,0,9561,30,10099,9591,493,5,520,485,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3052,107,147,423,567,494,439,381,228,150,109,7,0 to 104,40,1502,1533,17,3050,2,0,284,1747,32,1149,7,1198,1853,0,1,3049,1151,45,0,0,503,686,7,1196,33,59,192,267,226,184,113,65,36,21,0,0 to 101,37,962,120,37,77,845,295,56,195,0,105,0,0,28,1196,686,503,1196,0,0,4963,2,6171,4965,1196,28,1691,1264,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6672,108,140,577,679,661,818,1027,1154,843,649,16,0 to 119,58,4017,2620,35,6600,72,0,274,5298,77,1277,81,1185,5458,0,29,6573,1158,15,10,2,603,561,9,1173,24,64,231,200,165,158,113,98,77,54,1,0 to 99,38,505,87,111,470,237,414,522,162,6,88,3,0,20,1185,569,607,1173,12,0,16962,58,18214,17020,1185,20,1652,1166,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,119622,2405,3281,10141,18740,18757,20416,20906,13828,7258,3681,209,0 to 119,48,64421,53673,1528,117988,1634,0,4680,98173,2336,21946,1133,30027,89526,20,49,117922,27879,1771,348,27,15039,14477,134,29650,557,1245,4361,6169,5317,4850,3978,1965,1050,519,14,0 to 119,39,11745,8208,2088,7609,9904,12500,7246,4779,79,2535,62,23,464,30025,14723,15168,29650,375,0,238657,1240,270131,239897,30025,464,14341,13972,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,20871,484,542,2159,3013,2494,2775,3640,2995,1724,991,54,0 to 119,51,12384,8418,69,17757,3114,0,489,19187,183,1652,110,4146,16709,2,14,17741,3518,78,550,0,1941,1632,23,3596,44,109,877,862,567,494,481,314,244,154,0,0 to 105,36,1499,925,112,1060,116,2225,1255,354,2,182,1,3,53,4146,1863,2260,3596,550,0,38828,2546,45534,41374,4146,53,1001,921,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2035,38,84,299,274,239,251,305,203,186,144,12,0 to 119,48,1166,847,22,2023,12,0,140,1491,2,437,15,527,1507,0,1,2022,478,45,4,0,263,258,2,523,14,43,106,94,86,64,72,22,14,11,1,0 to 94,35,342,55,63,63,247,197,79,60,0,46,2,0,2,527,260,265,523,4,0,3959,8,4499,3967,527,2,637,556,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,533,6,8,29,40,43,61,123,131,75,17,0,0 to 95,62,309,222,2,529,4,0,9,471,0,44,10,33,499,0,1,528,29,3,1,0,21,11,0,32,0,1,2,5,3,5,6,5,4,2,0,9 to 85,57,23,8,0,1,1,29,2,5,0,1,0,0,0,33,11,22,32,1,0,1512,3,1548,1515,33,0,85,84,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,16891,225,248,2222,3198,2402,2366,2674,1961,938,590,67,0 to 119,45,9668,7075,148,16601,290,0,348,16078,61,854,77,2098,14787,6,0,16595,1981,77,29,11,1051,1001,6,2058,15,47,713,500,221,225,176,127,45,27,2,0 to 103,29,693,447,292,626,306,1069,683,192,7,103,5,0,12,2098,1024,1068,2058,40,0,48592,248,50950,48840,2098,12,173,151,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,11748,173,301,1182,1325,1701,1939,2026,1741,927,415,18,0 to 119,51,6392,5160,196,11704,44,0,464,10095,208,1224,206,1844,9830,11,63,11631,1668,150,21,4,906,884,28,1818,24,45,460,291,249,292,261,130,65,25,1,0 to 98,39,1016,90,82,630,109,1004,705,162,4,99,5,0,12,1843,896,919,1818,25,0,25138,17,27026,25155,1843,12,1626,1586,,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1547,1,7,105,200,207,223,192,141,210,258,3,3 to 119,56,1004,525,18,184,1363,0,4,1522,0,26,16,297,1249,1,0,183,59,0,235,3,18,32,9,59,1,6,49,78,53,58,28,11,6,6,1,12 to 90,33,20,4,0,35,27,1,31,0,3,0,2,1,0,297,158,128,59,238,0,2041,1093,3447,3134,297,0,39,37,,0.736908814303344,0.0426371109693887
