ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6454,76,70,377,570,639,911,1225,1197,806,575,8,0 to 119,59,3725,2651,78,6432,22,0,391,5374,62,1083,31,1500,4948,1,5,6426,1304,190,5,1,787,684,23,1494,14,26,156,167,150,213,266,219,153,135,1,0 to 101,55,1033,86,61,314,103,1028,363,176,1,189,1,0,82,1500,685,791,1494,6,0,18143,16,19669,18159,1500,82,204,185,55,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,16988,199,307,1340,1895,1783,2199,2922,3111,2145,1041,46,0 to 119,57,9418,7372,198,16719,269,0,712,15208,190,2137,111,4432,12528,1,27,16695,4313,70,43,6,2288,2027,68,4383,50,131,721,812,645,627,552,420,279,190,5,0 to 104,42,1801,243,310,2029,377,1585,2421,332,17,302,11,2,108,4432,2054,2310,4383,49,0,54324,215,59004,54539,4432,108,922,816,42,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3256,93,184,323,485,494,553,566,316,166,72,4,0 to 102,46,1343,1791,122,3245,11,0,133,2176,48,1074,18,1099,2150,0,7,3238,968,130,1,0,456,639,3,1098,36,102,151,221,206,163,131,62,17,10,0,0 to 97,36,713,105,54,226,586,259,253,157,0,88,0,0,14,1099,639,457,1098,1,0,7000,10,8128,7010,1099,14,1179,1044,36,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4472,76,59,280,463,529,633,851,845,507,223,6,0 to 119,57,2592,1826,54,4433,39,0,217,3801,37,533,56,683,3786,0,3,4430,583,91,9,0,360,309,5,674,12,20,93,102,83,103,114,103,39,14,0,0 to 94,49,400,92,108,74,82,494,98,98,4,57,2,1,7,683,314,364,674,9,0,11191,30,11915,11221,683,7,806,771,49,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3308,125,168,471,605,526,479,417,239,158,112,8,0 to 104,40,1635,1659,14,3306,2,0,322,1759,32,1334,14,1409,1898,0,1,3305,1364,45,0,0,614,791,4,1409,39,77,231,302,252,220,141,76,45,25,1,0 to 101,37,1124,154,43,88,959,381,69,226,0,124,0,0,31,1409,791,614,1409,0,0,5608,2,7030,5610,1409,31,1930,1503,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7266,106,179,662,780,747,910,1106,1207,873,681,15,0 to 119,57,4364,2860,42,7194,72,0,305,5600,77,1592,90,1685,5546,0,35,7161,1657,16,10,2,889,767,17,1673,30,92,297,289,231,230,172,139,109,96,0,0 to 99,40,684,145,160,684,296,576,801,211,6,117,3,0,27,1685,775,893,1673,12,0,19696,58,21448,19754,1685,27,1877,1393,39,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,132825,3052,4271,12101,21153,21024,22440,22533,14632,7582,3824,213,0 to 119,47,71442,59791,1592,131117,1708,0,5656,106316,2336,26134,1162,42577,90100,24,124,130972,40088,2033,427,29,21629,20264,228,42121,888,2006,6222,8554,7522,6888,5610,2784,1403,683,17,0 to 119,39,15011,11168,2897,13045,13578,16051,12492,5490,84,2839,66,25,517,42577,20555,21781,42121,456,0,286309,1234,330489,287543,42577,517,18021,17652,39,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,22618,518,630,2484,3344,2749,2997,3851,3151,1809,1025,60,0 to 119,50,13278,9143,197,19342,3276,0,684,20413,183,2137,127,6074,16524,2,18,19322,5278,82,714,0,2866,2342,152,5360,67,199,1223,1225,859,733,736,488,346,198,0,0 to 105,37,2075,1361,205,1719,165,3207,1988,512,3,281,4,4,62,6074,2643,3279,5360,714,0,47159,2520,55782,49679,6074,62,1078,998,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2207,51,98,326,304,272,276,325,206,193,145,11,0 to 119,47,1245,940,22,2196,11,0,199,1486,2,574,16,684,1521,0,2,2194,627,54,3,0,333,344,4,681,22,55,128,122,115,87,92,25,26,12,0,0 to 94,36,443,72,83,83,305,282,94,87,0,62,2,0,2,684,345,335,681,3,0,4508,8,5208,4516,684,2,783,702,36,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,608,11,12,38,49,50,73,140,138,79,18,0,0 to 95,60,358,249,1,603,5,0,14,495,0,78,14,80,527,0,1,602,75,3,2,0,48,30,0,78,0,3,8,12,7,9,21,12,6,2,0,7 to 85,55,49,22,2,5,4,68,6,7,0,3,0,0,0,80,30,50,78,2,0,2111,3,2195,2114,80,0,116,115,55,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17486,239,278,2344,3338,2499,2437,2730,2000,958,596,67,0 to 119,45,9981,7361,144,17186,300,0,543,16281,61,1213,89,2737,14739,6,4,17176,2605,81,39,12,1395,1287,4,2686,26,77,843,643,318,306,247,174,69,32,2,0 to 103,30,931,660,370,725,386,1496,804,211,8,114,9,1,14,2737,1318,1414,2686,51,0,55332,247,58336,55579,2737,14,196,174,30,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12610,199,346,1352,1422,1832,2081,2158,1816,951,434,19,0 to 119,50,6827,5611,172,12565,45,0,557,10408,208,1895,234,2612,9954,11,33,12522,2308,278,22,4,1274,1283,29,2586,33,73,622,391,364,415,386,194,91,41,2,0 to 98,40,1596,179,127,684,172,1591,823,207,4,128,5,0,16,2612,1297,1286,2586,26,0,29965,17,32627,29982,2612,16,2031,1991,40,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1646,9,12,118,217,220,238,204,146,215,263,4,0 to 119,55,1054,568,24,207,1439,0,4,1618,0,24,16,411,1235,0,0,207,86,0,322,3,34,42,10,86,9,11,65,98,67,76,44,17,11,11,2,0 to 82,33,18,11,3,54,33,4,49,0,4,0,2,1,0,411,206,188,86,325,0,2781,1089,4310,3870,411,0,39,37,32,0,0
70,69,998,998,A State,State,FL,1211689,21162,31219,117417,183459,172929,187982,197108,154387,89826,43844,12356,-6 to 225,49,659132,540686,11871,1194794,16887,8,52941,1029900,0,176088,8648,369834,839011,382,2462,1191993,352830,12414,4409,181,186647,176023,2574,365244,6011,13318,58389,74497,60689,58025,46414,27104,15596,9134,657,0 to 119,40,137178,53988,31581,142497,90815,117229,157200,37018,511,21780,343,113,5206,369834,178376,188797,365236,4590,8,2717791,12125,3103674,2729916,369834,5206,112166,99197,40,0,0
