ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2554,31,22,113,259,337,373,518,494,303,99,5,0 to 98,57,1479,1032,43,2529,25,0,53,2431,37,141,36,156,2392,6,0,2523,134,18,4,0,86,66,0,152,0,1,9,17,19,25,39,32,12,2,0,7 to 94,56,101,16,29,6,18,126,8,26,2,17,2,1,4,156,67,89,152,4,0,2399,21,2584,2420,156,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1173,29,29,119,182,178,180,180,108,86,75,7,0 to 104,47,660,506,7,1171,2,0,35,1011,32,212,2,211,961,0,1,1170,181,30,0,0,103,108,0,211,5,4,18,34,36,29,29,18,21,17,0,0 to 101,47,135,49,5,22,100,95,16,58,0,38,0,0,12,211,108,103,211,0,0,970,2,1185,972,211,12,281,65,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,3059,37,37,172,285,291,391,559,636,416,220,15,0 to 105,60,1846,1178,35,3013,46,0,101,2809,77,216,56,106,2897,0,56,2959,82,13,9,2,47,48,0,95,0,1,6,10,9,14,17,23,16,10,0,8 to 96,62,63,8,16,8,7,71,17,46,6,25,3,0,9,106,55,51,95,11,0,2884,33,3024,2917,106,9,379,108,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,73237,710,957,4746,10852,11518,13383,13914,9527,4952,2516,162,0 to 119,50,39789,31856,1592,72048,1189,0,1446,68004,2336,5732,916,6243,66902,54,38,71959,4946,1142,132,23,3070,3017,1,6088,17,58,472,974,984,1175,1132,712,447,272,0,0 to 102,50,3040,2186,574,288,1988,3859,241,2025,64,1272,52,22,279,6243,3115,3127,6088,155,0,66349,1033,73750,67382,6243,279,790,451,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,12713,340,333,977,1633,1529,1762,2344,1985,1139,648,23,0 to 119,53,7580,5103,30,10985,1728,0,122,12242,183,573,61,689,12007,10,7,10968,526,56,107,0,336,246,0,582,5,10,62,69,97,80,112,99,95,60,0,0 to 105,57,270,204,16,92,12,417,153,78,0,59,0,0,20,689,287,402,582,107,0,10466,1631,12804,12097,689,20,130,55,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1085,17,21,121,131,115,149,159,128,135,103,6,0 to 100,53,651,415,19,1079,6,0,39,1022,2,58,7,35,1049,1,0,1078,22,12,1,0,17,17,0,34,0,2,9,7,3,5,4,3,1,1,0,6 to 87,34,26,3,0,5,8,20,6,3,0,5,1,0,0,35,18,17,34,1,0,1056,5,1098,1061,35,0,40,20,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,227,1,3,12,17,11,26,52,66,36,3,0,3 to 87,63,114,112,1,226,1,0,8,219,0,5,3,2,225,0,0,226,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,227,0,229,227,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,10465,172,132,1098,1784,1468,1442,1756,1429,720,399,65,0 to 119,49,6024,4263,178,10260,205,0,168,10153,61,336,50,332,10126,7,0,10253,272,45,6,9,187,130,0,317,3,3,46,59,38,49,51,52,19,11,1,0 to 94,49,129,112,23,53,24,233,60,89,4,64,2,0,7,332,136,196,317,15,0,10227,190,10763,10417,332,7,76,55,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,7885,107,177,503,806,1168,1303,1439,1310,710,346,16,0 to 119,54,4393,3371,121,7863,22,0,204,7426,208,312,117,231,7624,25,5,7833,178,43,7,3,112,109,0,221,2,5,17,21,25,51,53,40,13,4,0,2 to 97,53,174,14,14,19,15,179,27,57,3,37,3,0,5,231,115,116,221,10,0,7670,12,7948,7682,231,5,151,117,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,252,0,2,18,45,43,59,38,21,15,9,2,6 to 119,47,127,120,5,44,208,0,0,250,0,3,5,79,172,0,1,44,1,1,76,1,0,2,0,2,0,1,5,24,17,19,7,1,4,1,0,6 to 86,41,0,0,0,2,0,0,2,0,0,0,0,0,0,79,50,29,2,77,0,43,130,252,173,79,0,16,13,36,0.736908814303344,0.0426371109693887
