ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,15712,183,257,1160,1675,1590,2016,2750,2959,2071,1008,43,0 to 119,58,8729,6798,185,15456,256,0,643,14180,190,1820,106,3219,12474,1,18,15438,3112,68,33,6,1640,1498,42,3180,32,86,547,593,465,452,393,281,210,158,2,0 to 104,42,1398,167,216,1399,315,1264,1601,296,17,262,11,2,100,3219,1520,1657,3180,39,0,45251,214,48703,45465,3219,100,832,726,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3005,83,156,288,434,446,516,541,305,161,71,4,0 to 102,47,1244,1634,127,2995,10,0,115,2069,48,837,14,886,2112,0,7,2988,758,128,0,0,385,497,4,886,30,81,124,180,158,130,109,53,12,9,0,0 to 92,36,611,90,32,153,505,213,168,138,0,80,0,0,11,886,497,385,886,0,0,5240,10,6146,5250,886,11,1012,877,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4269,59,52,248,437,495,614,822,816,501,219,6,0 to 119,57,2480,1728,61,4230,39,0,170,3771,37,383,49,509,3757,0,3,4227,425,75,9,0,272,220,8,500,8,14,61,81,54,84,86,78,32,11,0,1 to 94,50,297,65,91,47,64,358,78,72,4,43,2,1,5,509,225,276,500,9,0,9740,30,10294,9770,509,5,520,485,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3096,108,147,432,577,501,449,387,228,150,110,7,0 to 104,40,1520,1559,17,3094,2,0,288,1769,32,1170,8,1241,1854,0,1,3093,1196,45,0,0,521,713,7,1241,34,59,202,277,233,194,118,65,36,23,0,0 to 101,37,979,121,43,98,859,303,79,198,0,107,0,0,29,1241,713,521,1241,0,0,5071,2,6324,5073,1241,29,1715,1288,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6779,102,143,595,702,681,831,1047,1163,847,652,16,0 to 119,58,4085,2659,35,6707,72,0,278,5344,77,1340,83,1259,5492,0,28,6681,1232,15,10,2,645,593,9,1247,25,65,244,218,176,167,121,104,81,57,1,0 to 99,38,535,95,119,498,254,435,558,166,6,90,3,0,21,1259,601,649,1247,12,0,17504,58,18832,17562,1259,21,1669,1183,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,120987,2472,3372,10351,19015,18989,20609,21071,13919,7286,3692,211,0 to 119,48,65164,54287,1536,119349,1638,0,4746,99150,2336,22263,1134,31485,89433,20,49,119283,29303,1802,352,27,15839,15113,153,31105,593,1318,4567,6469,5572,5087,4171,2073,1083,535,16,0 to 119,39,12119,8557,2166,8263,10215,12851,8039,4822,79,2550,62,23,464,31484,15359,15972,31105,379,0,244222,1237,277166,245459,31484,464,14585,14216,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,21007,487,547,2185,3040,2513,2792,3657,3004,1732,994,56,0 to 119,51,12456,8473,78,17888,3119,0,530,19240,183,1720,113,4335,16655,2,15,17871,3701,78,556,0,2044,1701,34,3779,45,114,912,900,599,516,512,324,254,159,0,0 to 105,36,1593,978,125,1083,118,2369,1292,366,2,185,1,3,54,4335,1933,2368,3779,556,0,39388,2517,46254,41905,4335,54,1029,949,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2072,42,88,303,280,248,254,311,203,187,144,12,0 to 119,48,1182,868,22,2060,12,0,151,1511,2,454,15,566,1505,0,1,2059,517,45,4,0,281,279,2,562,18,47,110,100,95,67,78,22,17,11,1,0 to 94,35,351,57,67,87,253,206,103,64,0,48,2,0,2,566,281,283,562,4,0,4033,8,4614,4041,566,2,651,570,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,547,6,8,30,43,43,64,128,131,76,18,0,0 to 95,61,315,230,2,543,4,0,10,482,0,47,10,44,502,0,1,542,40,3,1,0,26,17,0,43,0,1,3,7,3,6,11,6,5,2,0,9 to 85,56,26,9,0,8,1,33,9,5,0,1,0,0,0,44,17,27,43,1,0,1649,3,1697,1652,44,0,85,84,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,16953,228,251,2234,3212,2413,2373,2678,1966,940,591,67,0 to 119,45,9702,7103,148,16661,292,0,348,16136,61,856,77,2173,14774,6,0,16655,2054,77,31,11,1092,1033,6,2131,17,50,726,517,234,233,184,136,47,27,2,0 to 103,29,717,474,296,644,314,1112,705,192,7,103,5,0,12,2173,1057,1110,2131,42,0,49359,249,51794,49608,2173,12,176,154,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,11810,177,302,1196,1331,1716,1952,2027,1748,928,415,18,0 to 119,51,6429,5186,195,11766,44,0,466,10106,208,1291,208,1905,9827,11,67,11689,1729,151,21,4,943,912,25,1880,25,46,476,295,261,303,266,136,71,25,1,0 to 98,39,1076,96,88,620,114,1060,706,166,4,100,5,0,12,1905,924,956,1880,25,0,25558,17,27509,25575,1905,12,1666,1626,,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1564,4,8,109,201,211,223,194,141,211,259,3,0 to 119,56,1014,531,19,195,1369,0,4,1539,0,26,16,318,1245,1,0,194,71,0,244,3,23,39,9,71,4,7,53,79,58,60,31,11,7,7,1,0 to 90,32,23,8,0,40,30,2,39,0,3,0,2,1,0,318,167,139,71,247,0,2227,1088,3651,3315,318,0,39,37,,0.736908814303344,0.0426371109693887
