ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2589,31,22,114,264,340,375,522,504,308,101,8,0 to 98,57,1499,1047,43,2564,25,0,54,2465,37,142,36,160,2423,6,0,2558,136,20,4,0,89,67,0,156,0,1,9,18,20,26,39,33,12,2,0,7 to 94,56,102,17,31,6,18,127,11,27,2,18,2,1,4,160,68,92,156,4,0,2457,21,2646,2478,160,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1198,29,31,122,187,185,181,185,109,87,75,7,0 to 104,47,669,522,7,1196,2,0,37,1032,32,216,2,222,975,0,1,1195,191,31,0,0,104,118,0,222,5,4,20,37,42,29,29,18,21,17,0,0 to 101,45,138,49,6,29,103,96,23,60,0,39,0,0,12,222,118,104,222,0,0,991,2,1217,993,222,12,281,65,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,3136,37,39,174,286,294,398,563,656,430,240,19,0 to 105,60,1891,1210,35,3085,51,0,101,2877,77,216,56,106,2975,0,55,3032,82,13,9,2,47,48,0,95,0,1,6,10,9,14,17,23,16,10,0,8 to 96,62,63,8,16,8,7,71,17,46,6,25,3,0,9,106,55,51,95,11,0,2967,38,3112,3005,106,9,392,121,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,74436,736,988,4815,11034,11673,13573,14116,9692,5036,2604,169,0 to 119,50,40427,32372,1637,73235,1201,0,1499,69096,2336,6147,931,6322,68039,53,22,73163,5015,1152,132,23,3102,3050,15,6167,17,58,478,1001,1001,1185,1145,717,449,271,0,0 to 102,50,3064,2219,598,286,2007,3899,261,2083,64,1297,52,22,281,6322,3148,3159,6167,155,0,68595,1043,76085,69638,6322,281,791,449,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,12919,349,342,992,1656,1545,1788,2387,2026,1160,650,24,0 to 119,53,7698,5191,30,11102,1817,0,121,12445,183,571,61,707,12200,10,2,11090,535,56,116,0,343,248,0,591,5,11,66,74,98,82,116,99,96,60,0,0 to 105,56,271,206,16,98,12,421,158,78,0,60,0,0,20,707,289,418,591,116,0,10818,1701,13244,12519,707,20,133,58,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1116,17,24,126,134,121,150,161,130,139,105,9,0 to 100,53,663,434,19,1110,6,0,40,1051,2,60,7,43,1072,1,0,1109,26,16,1,0,20,22,0,42,0,2,12,8,5,6,4,3,2,1,0,6 to 87,34,31,6,1,4,10,25,7,3,0,5,1,0,0,43,23,20,42,1,0,1086,5,1136,1091,43,0,40,20,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,231,1,3,12,17,12,26,52,67,38,3,0,3 to 87,63,115,115,1,230,1,0,8,223,0,5,3,2,229,0,0,230,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,237,0,239,237,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,10862,175,134,1130,1853,1531,1498,1811,1494,758,411,67,0 to 119,49,6277,4408,177,10656,206,0,168,10548,61,337,50,337,10518,7,0,10649,274,48,6,9,189,133,0,322,3,4,47,60,39,50,51,52,19,11,1,0 to 94,48,132,114,24,52,25,235,62,89,4,64,2,0,7,337,139,198,322,15,0,10607,191,11149,10798,337,7,76,55,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,8064,109,181,524,827,1189,1328,1473,1339,727,349,18,0 to 119,54,4511,3433,120,8039,25,0,204,7604,208,315,117,232,7802,25,5,8009,179,43,7,3,113,109,0,222,2,5,17,21,26,51,53,40,13,4,0,2 to 97,53,175,14,14,19,15,180,27,57,3,37,3,0,5,232,115,117,222,10,0,7959,16,8242,7975,232,5,153,119,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,252,0,2,18,45,43,59,38,21,15,9,2,6 to 119,47,127,120,5,44,208,0,0,250,0,3,5,79,172,0,1,44,1,1,76,1,0,2,0,2,0,1,5,24,17,19,7,1,4,1,0,6 to 86,41,0,0,0,2,0,0,2,0,0,0,0,0,0,79,50,29,2,77,0,43,131,253,174,79,0,16,13,36,0.736908814303344,0.0426371109693887
