ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,15944,194,268,1186,1711,1623,2045,2775,3003,2082,1014,43,0 to 119,58,8846,6915,183,15687,257,0,681,14333,190,1930,106,3448,12483,1,12,15675,3338,69,34,6,1754,1609,44,3407,38,96,572,630,497,481,423,321,224,163,2,0 to 104,42,1516,188,234,1469,332,1368,1707,304,17,272,11,2,100,3447,1631,1772,3407,40,0,46518,214,50201,46732,3447,100,857,751,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3129,87,167,301,457,470,540,555,313,163,72,4,0 to 102,46,1284,1720,125,3119,10,0,116,2151,48,942,14,997,2124,0,8,3111,868,129,0,0,414,579,4,997,32,92,133,200,184,152,121,59,14,10,0,0 to 97,36,653,97,35,212,537,228,232,137,0,80,0,0,12,997,579,414,997,0,0,6094,10,7119,6104,997,12,1071,936,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4323,62,55,265,441,503,618,831,822,501,219,6,0 to 119,57,2514,1751,58,4284,39,0,181,3779,37,432,52,557,3763,0,3,4281,472,76,9,0,300,242,6,548,11,17,76,83,60,90,95,82,32,11,0,0 to 94,49,319,75,92,62,68,392,88,81,4,47,2,1,6,557,247,304,548,9,0,10148,30,10747,10178,557,6,598,563,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3148,114,153,440,584,501,458,396,231,154,110,7,0 to 104,40,1552,1581,15,3146,2,0,291,1756,32,1224,10,1288,1859,0,1,3145,1243,45,0,0,550,733,5,1288,39,65,208,284,234,203,124,68,40,23,0,0 to 101,37,1032,132,41,83,893,330,65,208,0,112,0,0,30,1288,733,550,1288,0,0,5171,2,6472,5173,1288,30,1760,1333,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6920,101,160,617,730,699,854,1063,1172,853,655,16,0 to 119,58,4165,2716,39,6848,72,0,289,5412,77,1412,85,1386,5505,0,29,6821,1359,15,10,2,719,641,14,1374,29,80,260,243,193,185,134,113,86,62,1,0 to 99,38,573,113,127,561,269,477,628,176,6,97,3,0,22,1386,649,723,1374,12,0,18264,58,19719,18322,1386,22,1722,1238,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,123848,2615,3561,10780,19572,19480,21063,21398,14090,7364,3713,212,0 to 119,47,66631,55669,1548,122201,1647,0,4939,100947,2336,23210,1140,34153,89594,21,80,122103,31911,1852,362,28,17208,16390,165,33763,664,1458,4968,7013,6036,5531,4497,2237,1168,564,17,0 to 119,39,12774,9137,2325,9527,10894,13698,9171,4994,79,2616,62,23,464,34153,16640,17347,33763,390,0,254488,1232,290146,255720,34153,464,15274,14905,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,21389,495,565,2260,3103,2572,2846,3693,3037,1758,1004,56,0 to 119,51,12651,8645,93,18218,3171,0,573,19497,183,1859,117,4745,16622,2,20,18196,4058,79,608,0,2226,1863,48,4137,51,133,991,969,664,571,554,357,283,172,0,0 to 105,36,1745,1077,141,1174,131,2609,1397,414,2,221,1,3,55,4745,2116,2581,4137,608,0,40908,2518,48188,43426,4745,55,1049,969,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2094,43,89,305,287,252,257,312,205,189,144,11,0 to 119,47,1190,882,22,2083,11,0,162,1496,2,491,15,586,1507,0,1,2082,535,48,3,0,287,294,2,583,18,48,112,107,99,69,79,24,19,11,0,0 to 94,35,370,61,73,79,272,223,88,72,0,53,2,0,2,586,295,289,583,3,0,4128,8,4729,4136,586,2,672,591,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,559,9,8,32,43,45,67,130,131,76,18,0,0 to 95,61,323,234,2,555,4,0,11,481,0,56,12,48,510,0,1,554,43,3,1,0,27,19,0,46,0,1,4,7,3,7,12,6,5,2,0,9 to 85,56,33,12,0,1,2,42,2,7,0,3,0,0,0,47,19,28,46,1,0,1684,3,1735,1687,47,0,93,92,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17096,230,256,2268,3243,2435,2393,2694,1973,943,594,67,0 to 119,45,9778,7172,146,16809,287,0,396,16178,61,944,79,2322,14768,6,0,16803,2206,78,27,11,1174,1105,5,2284,19,55,762,549,255,255,201,143,51,30,2,0 to 103,29,794,527,317,646,346,1233,705,200,8,107,7,0,12,2322,1128,1189,2284,38,0,50557,247,53142,50804,2322,12,180,158,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12053,190,314,1241,1357,1750,2000,2065,1768,932,419,17,0 to 119,50,6534,5296,223,12008,45,0,491,10201,208,1466,216,2079,9888,11,75,11923,1860,193,22,4,1022,997,34,2053,28,54,514,315,288,339,296,143,74,28,0,0 to 98,39,1208,108,93,644,132,1182,739,179,4,106,5,0,13,2079,1010,1035,2053,26,0,26654,17,28780,26671,2079,13,1770,1730,,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1575,7,12,109,199,210,230,193,142,212,258,3,0 to 119,56,1022,532,21,195,1380,0,4,1550,0,22,16,332,1242,1,0,194,71,0,258,3,26,35,10,71,7,11,54,79,57,67,30,12,8,6,1,0 to 82,32,17,10,0,44,25,2,44,0,3,0,2,1,0,332,169,149,71,261,0,2362,1087,3798,3449,332,0,42,40,,0.736908814303344,0.0426371109693887
