ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,13353,156,174,700,1205,1234,1655,2457,2787,1992,951,42,0 to 119,61,7526,5655,172,13113,240,0,478,12395,190,1090,99,962,12384,2,5,13106,878,60,18,6,512,425,1,938,8,10,83,137,113,112,128,133,136,101,1,0 to 104,56,701,62,76,99,116,673,149,215,13,182,10,1,94,962,440,521,938,24,0,29276,216,30459,29492,962,94,425,319,56,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2459,57,98,207,332,340,435,480,280,154,70,6,0 to 102,49,993,1323,143,2449,10,0,49,1948,48,471,12,450,1998,0,11,2438,330,120,0,0,210,239,1,450,17,47,65,89,75,58,53,31,7,8,0,0 to 92,35,360,36,8,46,295,102,53,77,0,52,0,0,10,450,239,210,450,0,0,3354,10,3818,3364,450,10,579,453,35,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3889,42,38,191,368,454,548,772,775,484,211,6,0 to 119,59,2278,1558,53,3851,38,0,90,3687,37,206,38,226,3663,0,0,3851,187,31,8,0,130,88,0,218,0,4,18,25,26,34,54,43,18,4,0,5 to 94,56,131,34,43,10,28,177,13,35,3,25,2,1,5,226,92,134,218,8,0,6857,30,7118,6887,226,5,122,87,56,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2494,85,94,316,458,396,356,336,203,137,106,7,0 to 119,42,1234,1250,10,2492,2,0,162,1735,32,735,3,759,1734,0,1,2491,716,43,0,0,300,459,0,759,24,30,108,177,152,109,74,40,27,18,0,0 to 101,37,613,72,19,55,563,158,38,126,0,74,0,0,22,759,459,300,759,0,0,3627,2,4389,3629,759,22,1017,587,37,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5574,63,78,359,508,508,669,905,1090,795,586,13,0 to 119,61,3402,2149,23,5503,71,0,197,4879,77,593,62,389,5157,0,28,5477,364,14,9,2,202,176,0,378,5,20,62,59,50,49,34,47,40,23,0,0 to 99,44,203,23,37,115,73,166,139,94,6,48,3,0,15,389,183,206,378,11,0,10703,58,11153,10761,389,15,947,463,44,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,97658,1252,1663,6737,14264,14949,17141,18460,12721,6769,3508,194,0 to 119,50,53009,43088,1561,96114,1544,0,2365,87214,2336,11386,1038,11155,86462,13,28,96076,9617,1261,253,24,5471,5403,4,10878,113,295,1279,1960,1862,1914,1789,1001,597,344,1,0 to 102,45,5361,3683,961,873,3970,6120,788,2989,69,1821,56,22,373,11155,5585,5566,10878,277,0,151564,1264,164058,152828,11155,373,5893,5523,45,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17987,452,463,1464,2336,2092,2437,3335,2817,1621,933,37,0 to 119,54,10880,7066,41,15161,2826,0,189,17226,183,847,75,1198,16783,2,4,15155,883,63,252,0,549,397,0,946,21,40,170,168,151,150,169,126,128,75,0,0 to 105,48,430,334,34,148,46,699,201,113,1,74,1,1,41,1198,497,701,946,252,0,24701,2574,28484,27275,1198,41,513,433,48,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1704,31,57,240,205,187,215,258,186,177,137,11,0 to 119,50,998,683,23,1694,10,0,72,1422,2,231,10,245,1459,0,0,1694,213,30,2,0,120,121,2,243,9,26,55,36,41,32,31,9,5,1,0,0 to 87,33,167,20,20,36,132,77,34,17,0,21,2,0,0,245,122,121,243,2,0,2591,8,2844,2599,245,0,288,206,33,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,464,2,4,24,34,35,49,105,124,71,16,0,0 to 95,63,259,202,3,460,4,0,8,455,0,5,3,2,462,0,0,460,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,734,3,739,737,2,0,4,3,42,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15575,214,209,1738,2879,2257,2233,2577,1910,918,574,66,0 to 119,47,8979,6447,149,15303,272,0,215,15079,61,584,63,716,14853,6,0,15297,641,53,11,11,349,345,0,694,7,8,218,162,71,75,67,69,25,13,1,0 to 103,32,247,161,148,138,160,396,138,145,5,86,4,0,11,716,356,360,694,22,0,34336,250,35311,34586,716,11,120,98,32,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9923,134,231,741,1012,1448,1644,1785,1647,874,391,16,0 to 119,53,5512,4293,118,9892,31,0,256,9261,208,467,132,461,9431,19,12,9862,390,59,9,3,223,225,1,449,5,6,73,61,52,88,78,65,27,6,0,0 to 97,48,285,26,22,116,24,297,128,78,3,54,3,0,7,461,231,229,449,12,0,15830,18,16332,15848,461,7,453,413,48,,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1388,0,4,64,153,181,189,177,139,214,265,2,6 to 119,60,947,434,7,130,1258,0,2,1379,0,7,9,118,1269,1,0,129,7,0,110,1,3,4,0,7,0,3,9,31,25,24,12,5,5,4,0,6 to 88,41,1,1,0,5,0,0,7,0,1,0,0,0,0,118,65,52,7,111,0,706,1147,1985,1853,118,0,31,29,41,,0.736908814303344,0.0426371109693887
