ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6420,76,68,373,567,636,909,1217,1189,801,576,8,0 to 119,59,3709,2630,81,6398,22,0,386,5358,62,1061,31,1470,4944,1,5,6392,1275,189,5,1,773,665,26,1464,14,24,152,164,147,212,258,214,148,136,1,0 to 101,55,1016,87,57,304,102,1015,347,173,1,186,1,0,82,1470,666,777,1464,6,0,17880,16,19377,17896,1470,82,202,183,55,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,16891,198,303,1331,1880,1771,2189,2900,3099,2143,1032,45,0 to 119,57,9369,7326,196,16623,268,0,709,15151,190,2087,111,4338,12524,1,28,16598,4220,70,42,6,2242,1982,66,4290,49,127,711,797,634,618,531,410,276,181,4,0 to 104,42,1756,237,303,1994,373,1536,2381,324,17,290,11,2,107,4338,2009,2263,4290,48,0,53676,215,58261,53891,4338,107,911,805,42,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3239,94,182,321,480,493,550,563,316,164,72,4,0 to 102,46,1331,1786,122,3228,11,0,131,2173,48,1056,17,1086,2143,0,10,3218,955,130,1,0,446,636,3,1085,36,101,149,217,207,161,128,62,15,10,0,0 to 97,36,709,102,38,236,581,249,255,153,0,87,0,0,13,1086,636,447,1085,1,0,6911,10,8026,6921,1086,13,1168,1033,36,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4438,67,58,279,456,521,630,849,843,507,222,6,0 to 119,57,2573,1811,54,4399,39,0,210,3793,37,517,56,659,3774,0,5,4394,559,91,9,0,349,296,5,650,11,20,92,96,75,101,110,101,39,14,0,0 to 94,49,379,91,111,69,82,472,96,98,4,57,2,1,7,659,301,353,650,9,0,11026,30,11726,11056,659,7,767,732,49,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3283,124,163,467,602,524,472,416,238,157,112,8,0 to 104,40,1622,1647,14,3281,2,0,320,1752,32,1325,13,1389,1893,0,1,3280,1344,45,0,0,602,783,4,1389,39,72,228,299,251,214,141,75,44,25,1,0 to 101,37,1112,153,41,83,952,373,64,223,0,122,0,0,30,1389,783,602,1389,0,0,5539,2,6941,5541,1389,30,1916,1489,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7226,104,178,654,775,740,900,1104,1201,872,683,15,0 to 119,57,4341,2844,41,7154,72,0,304,5578,77,1578,90,1649,5543,0,34,7122,1621,16,10,2,872,749,16,1637,30,91,290,284,223,223,170,134,108,96,0,0 to 99,40,675,142,154,666,294,569,774,204,6,113,3,0,25,1649,757,876,1637,12,0,19583,58,21299,19641,1649,25,1861,1378,39,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,131168,2981,4113,11825,20850,20769,22186,22330,14550,7552,3800,212,0 to 119,47,70552,59028,1588,129462,1706,0,5532,105302,2336,25639,1158,40976,90061,23,108,129334,38530,1994,423,29,20786,19512,226,40524,841,1882,5967,8258,7261,6640,5406,2685,1363,657,16,0 to 119,39,14574,10763,2800,12387,13013,15729,11782,5397,84,2794,66,25,512,40976,19801,20936,40524,452,0,280060,1236,322618,281296,40976,512,17644,17275,39,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,22467,514,622,2452,3319,2726,2975,3830,3137,1807,1025,60,0 to 119,50,13204,9081,182,19212,3255,0,668,20311,183,2101,127,5900,16547,2,18,19192,5129,78,693,0,2786,2284,137,5207,66,191,1189,1198,834,709,711,468,340,194,0,0 to 105,37,2034,1315,201,1657,161,3125,1921,497,3,267,4,4,61,5900,2575,3188,5207,693,0,46411,2520,54857,48931,5900,61,1071,991,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2184,49,95,321,302,270,271,322,205,193,145,11,0 to 119,47,1238,923,23,2173,11,0,188,1486,2,559,16,662,1520,0,2,2171,605,54,3,0,327,328,4,659,21,52,123,120,114,81,89,24,26,12,0,0 to 94,36,429,70,81,79,300,270,89,87,0,62,2,0,2,662,329,329,659,3,0,4396,8,5073,4404,662,2,771,690,36,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,600,7,12,37,49,50,72,139,138,78,18,0,0 to 95,60,351,248,1,594,6,0,11,506,0,71,13,77,522,0,1,593,71,3,3,0,44,30,0,74,0,3,8,12,7,8,20,12,5,2,0,7 to 85,55,43,17,1,13,2,58,14,7,0,3,0,0,0,77,30,47,74,3,0,2102,3,2183,2105,77,0,96,95,55,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17440,237,278,2337,3326,2492,2435,2727,1991,954,596,67,0 to 119,45,9964,7333,143,17143,297,0,509,16302,61,1140,88,2683,14749,6,2,17135,2554,81,36,12,1368,1263,4,2635,26,77,835,630,311,299,244,163,64,32,2,0 to 103,30,916,644,359,716,381,1462,792,206,8,113,9,1,14,2683,1292,1386,2635,48,0,54733,247,57681,54980,2683,14,192,170,30,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12535,195,341,1341,1408,1823,2070,2146,1812,949,432,18,0 to 119,50,6787,5578,170,12490,45,0,547,10396,208,1823,230,2541,9949,11,34,12446,2249,266,22,4,1235,1252,28,2515,31,70,613,375,355,402,374,190,90,40,1,0 to 98,40,1542,160,129,684,165,1522,828,204,4,125,5,0,16,2541,1266,1247,2515,26,0,29529,17,32119,29546,2541,16,1987,1947,40,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1643,8,12,120,214,218,236,206,146,215,264,4,0 to 119,55,1056,563,24,202,1441,0,4,1619,0,24,16,404,1239,0,0,202,80,0,321,3,31,39,10,80,8,11,66,95,65,75,43,16,11,12,3,0 to 82,32,17,11,1,51,31,3,46,0,4,0,2,1,0,404,200,187,80,324,0,2714,1089,4235,3803,404,0,38,36,32,0,0
70,69,998,998,A State,State,FL,1201914,20807,30665,116054,181710,171396,186436,195825,153606,89440,43631,12344,0 to 119,40,654025,536101,11788,1185109,16797,8,51573,1024642,0,171748,8569,360396,838749,378,2391,1182382,343664,12235,4315,180,181752,171657,2490,355899,5805,12848,57086,72786,59160,56492,45154,26328,15193,8900,643,Inf to -Inf,NA,133859,52527,30536,138977,88268,114382,153249,36307,509,21263,342,111,5072,360394,173965,183859,355891,4495,8,2679587,12125,3055922,2691712,360394,5072,109881,96912,40,0,0
