ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
58,58,14,027,DESOTO,Desoto,FL,2168,39,48,160,292,288,397,451,269,153,67,4,0 to 102,51,832,1173,163,2158,10,0,12,1962,48,223,7,197,1965,0,6,2152,80,117,0,0,74,109,14,197,2,10,27,46,30,24,28,19,6,5,0,0 to 92,38,161,11,1,24,120,46,31,34,0,25,0,0,7,197,109,74,197,0,0,2402,10,2610,2412,197,7,156,77,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3835,42,38,185,364,447,541,763,759,480,210,6,0 to 119,59,2246,1535,54,3800,35,0,66,3675,37,175,37,190,3641,4,0,3796,160,25,5,0,108,77,0,185,0,4,13,23,23,31,46,33,14,3,0,5 to 94,55,111,27,40,7,23,153,9,31,3,21,2,1,4,190,79,111,185,5,0,4614,30,4838,4644,190,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2079,62,59,238,374,319,303,298,182,132,105,7,0 to 119,44,1032,1037,10,2077,2,0,84,1731,32,436,2,446,1631,1,1,2075,412,34,0,0,159,287,0,446,9,8,52,108,91,65,48,25,23,17,0,0 to 101,40,346,51,14,35,315,112,19,77,0,50,0,0,16,446,287,159,446,0,0,2230,2,2679,2232,446,16,502,198,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5097,47,51,281,439,442,609,863,1054,762,535,14,0 to 119,62,3112,1964,21,5026,71,0,122,4739,77,299,58,138,4924,0,35,4993,114,13,9,2,70,57,0,127,0,4,9,15,11,18,17,29,23,12,0,5 to 96,62,87,11,17,12,13,91,23,58,6,33,3,0,10,138,64,74,127,11,0,5840,58,6036,5898,138,10,547,108,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,92475,1041,1339,5898,13258,14044,16374,17795,12431,6645,3458,192,0 to 119,51,50361,40472,1642,91037,1438,0,1741,86113,2336,7436,975,7248,85165,42,20,90978,5862,1213,149,24,3586,3488,1,7075,31,86,586,1142,1144,1329,1312,809,508,301,0,0 to 102,50,3600,2637,678,160,2376,4548,151,2380,66,1511,54,21,317,7248,3600,3647,7075,173,0,101243,1262,109812,102505,7248,317,860,502,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17619,437,438,1374,2267,2053,2389,3298,2793,1606,928,36,0 to 119,54,10675,6904,40,14878,2741,0,143,17073,183,640,63,844,16765,8,2,14868,614,62,168,0,398,278,0,676,9,16,83,108,113,106,134,105,106,64,0,0 to 105,54,314,255,17,90,14,508,154,86,0,65,0,0,34,844,338,506,676,168,0,17374,2573,20799,19947,844,34,143,63,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1519,21,33,207,176,158,188,237,178,174,136,11,0 to 119,53,907,591,21,1512,7,0,50,1408,2,101,8,85,1434,0,0,1512,62,22,1,0,42,42,0,84,0,5,24,13,15,9,12,4,2,1,0,6 to 87,35,57,15,2,10,35,38,11,4,0,10,1,0,0,85,43,42,84,1,0,1702,6,1793,1708,85,0,101,59,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,460,2,4,24,34,34,48,105,123,71,15,0,0 to 95,63,257,200,3,456,4,0,8,452,0,5,3,2,458,0,0,456,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,604,3,609,607,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15207,210,205,1570,2781,2221,2209,2561,1899,912,573,66,0 to 119,47,8829,6224,154,14938,269,0,199,14818,61,409,55,382,14818,7,0,14931,310,53,8,11,217,146,0,363,3,5,57,69,42,59,56,55,22,13,1,0 to 103,47,147,134,31,51,39,274,50,114,5,76,4,0,7,382,155,227,363,19,0,19425,250,20064,19675,382,7,78,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9631,129,225,672,960,1411,1589,1757,1624,861,387,16,0 to 119,53,5366,4144,121,9603,28,0,224,9119,208,368,121,262,9343,21,5,9577,203,49,7,3,128,124,0,252,2,6,22,23,33,53,60,44,15,4,0,2 to 97,52,202,17,17,16,15,211,26,61,3,39,3,0,6,262,130,132,252,10,0,11082,18,11385,11100,262,6,161,124,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1384,0,2,64,148,175,188,176,140,218,271,2,6 to 119,60,948,429,7,127,1257,0,1,1381,0,3,8,87,1295,1,1,126,3,1,82,1,1,3,0,4,0,1,6,25,17,21,8,1,6,2,0,6 to 88,41,1,0,1,2,0,0,4,0,1,0,0,0,0,87,54,32,4,83,0,200,1173,1475,1373,87,0,14,12,36,0.736908814303344,0.0426371109693887
