ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,15035,176,241,1012,1538,1499,1907,2655,2916,2051,997,43,0 to 119,59,8365,6497,173,14780,255,0,624,13600,190,1718,106,2552,12470,1,12,14767,2441,68,33,6,1279,1211,19,2509,27,71,394,457,369,345,307,240,190,146,2,0 to 104,43,1289,138,180,902,281,1142,1086,272,17,235,11,2,100,2548,1234,1295,2509,39,0,40564,216,43336,40780,2548,100,770,664,43,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2918,81,150,279,419,427,499,528,301,159,71,4,0 to 102,47,1224,1565,129,2908,10,0,111,2012,48,798,14,809,2102,0,7,2901,681,128,0,0,371,435,3,809,29,79,118,165,140,114,96,49,10,9,0,0 to 92,35,588,84,29,108,492,201,116,132,0,79,0,0,11,809,435,371,809,0,0,4850,10,5675,4860,809,11,986,851,35,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4207,54,47,242,434,490,595,815,806,501,217,6,0 to 119,58,2453,1692,62,4168,39,0,168,3737,37,371,47,456,3746,0,5,4163,384,63,9,0,251,187,9,447,6,9,57,77,49,69,81,68,32,8,0,1 to 94,50,272,58,78,39,60,331,56,70,4,41,2,1,5,456,192,255,447,9,0,9185,30,9676,9215,456,5,487,452,50,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2987,102,144,408,555,487,429,372,225,149,109,7,0 to 104,40,1466,1503,18,2985,2,0,273,1733,32,1113,6,1148,1838,0,1,2984,1101,45,0,0,478,660,8,1146,32,58,178,261,220,175,104,62,35,21,0,0 to 101,37,921,117,37,71,810,281,55,188,0,99,0,0,28,1146,660,478,1146,0,0,4794,2,5950,4796,1146,28,1670,1243,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6565,87,137,563,663,655,800,1016,1147,839,642,16,0 to 119,58,3952,2577,36,6493,72,0,267,5280,77,1186,74,1113,5421,0,31,6464,1085,15,10,2,561,529,10,1100,21,63,216,187,158,144,107,91,74,50,1,0 to 99,38,454,77,105,464,221,370,509,146,6,79,3,0,20,1112,537,565,1100,12,0,16373,58,17551,16431,1112,20,1567,1081,38,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,116036,2253,3054,9561,18029,18129,19880,20436,13645,7189,3651,209,0 to 119,48,62570,51913,1553,114408,1628,0,4432,95699,2336,20802,1117,26708,89256,17,55,114340,24631,1705,342,27,13356,12860,120,26336,478,1051,3812,5501,4704,4339,3545,1792,983,487,13,0 to 119,40,10807,7398,1935,6196,8910,11617,5809,4589,78,2451,61,22,438,26705,13099,13485,26336,369,0,224613,1255,252730,225868,26705,438,13609,13240,40,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,20199,478,536,1987,2836,2392,2697,3563,2967,1711,983,49,0 to 119,52,12049,8097,53,17124,3075,0,444,18638,183,1566,103,3485,16702,2,10,17112,2898,76,511,0,1628,1339,7,2974,41,104,705,689,466,412,406,285,231,146,0,0 to 105,37,1404,843,98,629,111,2038,825,314,2,170,1,3,53,3485,1549,1929,2974,511,0,34712,2564,40774,37276,3485,53,974,894,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2007,38,83,297,266,233,245,303,202,186,143,11,0 to 119,48,1148,837,22,1996,11,0,136,1481,2,420,15,501,1505,0,1,1995,457,41,3,0,246,250,2,498,14,42,105,85,82,57,70,22,14,10,0,0 to 94,35,329,52,59,58,242,182,74,55,0,47,2,0,0,501,251,248,498,3,0,3896,8,4407,3904,501,0,599,518,35,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,522,4,8,28,39,43,58,122,130,74,16,0,0 to 95,62,302,218,2,518,4,0,10,473,0,31,11,25,496,0,1,517,21,3,1,0,18,6,0,24,0,1,1,5,3,2,5,4,3,1,0,9 to 85,57,17,3,0,4,0,20,4,3,0,0,0,0,0,25,6,19,24,1,0,1433,3,1461,1436,25,0,64,63,57,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,16766,222,249,2180,3172,2386,2353,2661,1954,936,586,67,0 to 119,45,9597,7021,148,16476,290,0,348,15962,61,850,77,1978,14782,6,0,16470,1864,74,29,11,983,949,6,1938,14,48,672,475,205,212,163,120,43,24,2,0 to 103,29,669,409,286,574,297,1017,624,187,7,100,5,0,12,1978,972,1000,1938,40,0,46779,250,49018,47029,1978,12,167,145,29,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,11567,168,293,1157,1298,1673,1905,1992,1726,920,417,18,0 to 119,51,6301,5087,179,11524,43,0,442,10009,208,1100,195,1733,9789,11,34,11480,1569,137,20,4,848,828,30,1706,22,41,440,276,230,272,239,121,61,27,1,0 to 98,38,939,82,76,609,95,933,678,151,4,92,4,0,10,1730,840,860,1706,24,0,24193,18,25969,24211,1730,10,1473,1433,38,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1521,1,6,101,192,205,215,191,139,210,258,3,3 to 119,56,987,517,17,179,1342,0,4,1497,0,26,15,271,1249,1,0,178,54,0,214,3,16,29,9,54,1,5,45,70,51,50,27,9,6,6,1,12 to 90,33,18,3,0,33,25,0,29,0,2,0,1,0,0,271,149,112,54,217,0,1881,1125,3291,3006,271,0,38,36,33,0.736908814303344,0.0426371109693887
