ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2734,32,24,121,278,350,397,547,537,331,111,6,0 to 98,58,1572,1118,44,2708,26,0,60,2597,37,153,37,169,2559,6,0,2702,143,21,5,0,92,72,0,164,0,1,9,20,22,27,41,33,13,3,0,7 to 94,56,103,20,34,7,19,135,10,30,3,19,2,1,4,169,74,95,164,5,0,2995,21,3193,3016,169,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1230,31,33,125,194,189,185,187,113,91,75,7,0 to 104,47,688,535,7,1228,2,0,38,1049,32,229,2,228,1001,0,1,1227,197,31,0,0,108,120,0,228,6,5,20,38,42,31,29,18,22,17,0,0 to 101,45,151,50,7,20,116,98,14,61,0,39,0,0,12,228,120,108,228,0,0,1150,2,1382,1152,228,12,295,67,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,3195,39,40,173,292,307,410,570,670,432,247,15,0 to 105,60,1934,1230,31,3144,51,0,110,2920,77,222,56,108,3031,0,56,3090,84,13,9,2,49,48,0,97,0,1,6,10,9,15,17,23,16,11,0,8 to 96,62,66,8,16,7,8,72,17,47,6,26,3,0,9,108,55,53,97,11,0,3173,38,3320,3211,108,9,403,132,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,76494,769,1019,4941,11259,11938,13858,14505,10036,5291,2700,178,0 to 119,51,41527,33340,1627,75263,1231,0,1539,70966,2336,6478,947,6407,70017,50,20,75196,5082,1163,138,24,3155,3090,0,6245,20,60,487,1015,1015,1193,1156,716,462,282,1,0 to 102,50,3168,2276,610,191,2083,3982,180,2153,65,1348,53,22,285,6407,3193,3214,6245,162,0,76235,1066,83836,77301,6407,285,808,465,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,13320,353,346,1021,1705,1584,1847,2480,2098,1198,664,24,0 to 119,54,7943,5342,35,11375,1945,0,124,12831,183,588,61,723,12579,10,8,11357,539,60,124,0,350,249,0,599,5,11,72,74,99,84,118,99,101,60,0,0 to 105,56,280,215,16,88,13,437,149,81,0,62,0,0,21,723,293,430,599,124,0,12208,1821,14770,14029,723,21,140,65,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1139,19,25,130,137,124,153,165,131,140,107,8,0 to 100,53,674,445,20,1133,6,0,46,1063,2,70,7,49,1089,1,0,1132,30,18,1,0,22,25,1,48,0,3,14,8,7,6,5,3,2,1,0,6 to 87,34,38,7,0,3,16,28,4,3,0,6,1,0,0,49,26,22,48,1,0,1173,5,1229,1178,49,0,48,21,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,315,1,4,16,22,19,39,70,88,50,6,0,3 to 92,63,166,147,2,312,3,0,8,307,0,5,3,2,313,0,0,312,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,441,2,445,443,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,11182,181,143,1173,1923,1587,1571,1887,1490,728,433,66,0 to 119,48,6506,4534,142,10968,214,0,174,10853,61,356,51,344,10831,7,0,10961,277,52,6,9,194,135,0,329,3,5,49,61,39,52,52,52,19,11,1,0 to 94,47,136,117,24,52,27,242,60,98,4,70,3,0,7,344,141,203,329,15,0,12307,199,12864,12506,344,7,77,56,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,8285,116,189,540,849,1223,1374,1502,1379,741,355,17,0 to 119,53,4633,3532,120,8259,26,0,207,7818,208,320,117,233,8021,24,7,8228,180,43,7,3,113,110,0,223,2,5,17,21,27,51,53,40,13,4,0,2 to 97,53,175,14,14,20,15,180,28,58,3,37,3,0,5,233,116,117,223,10,0,9120,16,9406,9136,233,5,155,121,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,255,0,2,19,46,43,60,38,20,15,10,2,6 to 119,47,129,121,5,44,211,0,1,252,0,3,6,80,174,0,1,44,1,1,77,1,0,2,0,2,0,1,5,25,17,19,7,1,4,1,0,6 to 86,40,0,0,0,2,0,0,2,0,1,0,0,0,0,80,50,30,2,78,0,53,132,265,185,80,0,14,12,36,0.736908814303344,0.0426371109693887
