ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2481,31,20,110,256,328,363,504,474,296,96,3,0 to 98,57,1437,1001,43,2456,25,0,47,2365,37,134,35,148,2325,7,1,2448,127,17,4,0,84,60,0,144,0,1,9,17,18,23,36,31,12,1,0,7 to 87,56,98,15,25,6,17,119,8,25,2,16,2,1,4,148,61,87,144,4,0,2304,21,2480,2325,148,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1098,25,27,108,171,170,174,170,104,75,67,7,0 to 104,47,622,469,7,1096,2,0,33,949,32,178,2,176,920,1,1,1094,146,30,0,0,87,89,0,176,4,4,17,29,32,27,26,15,12,10,0,1 to 101,45,121,43,5,7,90,82,4,49,0,30,0,0,11,176,89,87,176,0,0,918,2,1097,920,176,11,258,59,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,2906,34,36,162,273,272,382,533,607,393,206,8,0 to 105,60,1742,1129,35,2862,44,0,97,2677,77,198,56,103,2742,0,61,2803,79,13,9,2,42,50,0,92,0,1,6,10,7,14,16,24,15,10,0,8 to 96,64,63,7,16,6,7,70,15,45,6,25,3,0,9,103,57,46,92,11,0,2711,31,2845,2742,103,9,358,92,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,71041,671,913,4593,10557,11229,13072,13513,9159,4753,2444,137,0 to 119,50,38561,30884,1596,69878,1163,0,1379,66050,2336,4636,881,6057,64903,59,22,69800,4808,1102,125,22,2968,2942,0,5910,18,57,451,951,950,1144,1108,687,432,259,0,0 to 102,50,2842,2076,538,454,1864,3598,448,1932,61,1185,49,21,267,6057,3035,3022,5910,147,0,63890,1013,71019,64903,6057,267,788,449,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,12101,324,320,942,1569,1454,1696,2208,1847,1082,636,23,0 to 119,53,7217,4854,30,10530,1571,0,116,11639,183,562,61,671,11413,10,7,10513,515,55,101,0,330,240,0,570,5,8,62,67,93,79,108,97,94,58,0,0 to 105,57,263,199,16,92,12,404,154,77,0,57,0,0,19,671,281,390,570,101,0,9943,1470,12094,11413,671,19,128,53,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1031,16,20,115,123,104,143,158,118,130,101,3,0 to 100,54,626,389,16,1026,5,0,40,973,2,53,7,32,997,2,0,1024,19,12,1,0,16,15,0,31,0,2,8,6,2,5,4,3,1,1,0,6 to 87,38,26,3,0,2,8,20,3,3,0,5,1,0,0,32,16,16,31,1,0,993,4,1031,997,32,0,39,22,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,214,1,3,11,16,11,22,49,62,36,3,0,3 to 87,64,105,108,1,213,1,0,8,206,0,5,3,2,212,0,0,213,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,212,0,214,212,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,9967,167,129,1054,1692,1356,1325,1621,1431,739,392,61,0 to 119,49,5718,4040,209,9772,195,0,164,9663,61,329,49,330,9630,7,0,9765,275,40,6,9,184,131,0,315,3,3,45,59,38,49,51,52,19,10,1,0 to 94,49,128,110,22,55,23,230,62,89,4,64,2,0,5,330,137,193,315,15,0,9450,180,9967,9630,330,5,76,55,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,7174,103,162,471,769,1103,1222,1304,1136,599,295,10,0 to 119,52,3984,3069,121,7157,17,0,203,6724,208,310,117,231,6914,25,4,7128,178,43,7,3,112,109,0,221,2,5,17,21,25,51,53,40,13,4,0,2 to 97,53,173,14,14,20,15,178,28,56,3,36,3,0,5,231,115,116,221,10,0,6907,7,7170,6914,231,5,151,117,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,248,0,2,18,45,42,58,37,21,14,9,2,6 to 119,47,125,118,5,42,206,0,0,246,0,3,5,76,171,0,1,42,0,0,75,1,0,0,0,0,0,1,5,24,17,18,7,1,2,1,0,6 to 86,40,0,0,0,0,0,0,0,0,0,0,0,0,0,76,48,28,0,76,0,42,129,247,171,76,0,16,13,36,0.736908814303344,0.0426371109693887
