ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
42,42,5,009,BREVARD,Brevard,FL,19179,249,327,1018,1788,2042,2663,4369,3924,2095,552,152,0 to 119,58,10918,8155,106,19162,17,0,140,18851,107,366,72,401,18775,2,1,19159,349,41,9,2,208,182,0,390,2,6,38,45,51,62,86,53,35,23,0,1 to 99,54,288,57,19,26,63,300,27,96,2,58,2,0,12,401,185,216,390,11,0,21167,6,21582,21173,401,12,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,17956,419,440,1237,2198,2259,2598,2976,2898,1839,752,340,0 to 119,53,10428,7335,193,17866,90,0,302,16817,231,942,125,939,17007,4,6,17856,781,147,10,1,575,351,2,928,3,13,72,129,127,143,146,112,106,88,0,2 to 103,53,574,201,118,35,236,627,65,360,7,273,2,0,54,939,355,582,928,11,0,18660,79,19712,18739,939,54,666,227,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13134,162,339,869,1742,1889,2177,2283,1761,874,319,719,0 to 155,50,7377,5686,71,13062,72,0,371,12085,390,713,188,674,12402,13,45,13005,596,34,42,2,321,309,0,630,7,15,47,102,109,129,114,83,52,16,0,0 to 102,49,323,58,246,3,384,216,30,234,6,150,6,2,19,674,342,331,630,44,0,13267,27,13982,13294,674,19,517,83,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3648,51,51,161,364,318,419,588,701,621,354,20,0 to 119,62,2215,1394,39,3583,65,0,39,3519,47,108,17,119,3523,2,4,3577,96,21,2,0,58,59,0,117,1,4,8,15,14,15,30,15,16,1,0,0 to 85,55,66,26,21,4,38,70,9,45,1,36,1,0,8,119,61,58,117,2,0,3861,63,4049,3924,119,8,128,39,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,24965,273,313,1541,2712,2984,3504,4375,4669,3129,1408,57,0 to 119,57,14465,10270,230,24034,930,1,433,22938,613,1726,166,1802,23141,3,19,24013,1611,134,52,5,945,793,7,1745,18,20,116,204,258,295,287,235,183,186,0,0 to 101,54,1119,299,43,284,432,1011,302,583,15,409,13,4,100,1802,825,970,1744,57,1,24402,873,27085,25275,1802,100,1783,439,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,14238,267,429,1030,1497,1622,1847,2240,2598,2035,670,3,0 to 105,56,7802,6403,33,13884,354,0,281,12883,356,1274,147,1401,12827,3,7,13874,1086,241,58,16,671,655,1,1327,31,58,158,196,209,197,210,140,137,65,0,0 to 101,47,894,82,139,212,679,434,214,261,19,181,10,5,49,1401,697,703,1327,74,0,13520,280,15210,13800,1401,49,1246,307,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,154832,1599,2281,11431,24298,24484,28238,26846,18379,10497,6177,602,0 to 225,49,81124,72474,1234,153759,1072,1,3198,142820,2785,12254,916,17396,137186,191,59,153511,16434,775,179,8,8531,8671,7,17209,91,197,1366,2841,2728,3238,2849,1914,1221,933,18,0 to 108,49,9508,2760,805,4136,9201,3720,4288,4677,44,2834,30,11,669,17396,8799,8590,17208,187,1,151818,884,170464,152702,17396,669,2156,1419,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2608,25,37,132,272,338,441,587,454,231,89,2,0 to 101,56,1367,1188,53,2550,58,0,718,1607,83,513,88,107,2391,0,110,2442,78,18,7,4,45,51,0,96,0,3,7,12,13,17,20,16,13,6,0,6 to 91,55,74,5,1,16,22,54,20,14,3,10,2,0,4,107,57,50,96,11,0,2442,45,2594,2487,107,4,320,84,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6851,226,260,516,896,960,1020,1146,1040,542,235,10,0 to 119,50,3756,3067,28,6786,65,0,66,6600,99,205,51,237,6611,2,1,6783,194,40,3,0,63,171,0,234,3,2,17,42,44,42,38,31,11,7,0,0 to 94,47,164,42,5,23,12,179,43,24,0,24,0,0,9,237,171,66,234,3,0,7179,62,7484,7241,237,9,582,74,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1589,46,32,95,163,197,238,283,242,158,132,3,0 to 101,55,888,664,37,1534,55,0,26,1488,15,131,36,109,1479,1,0,1533,75,19,12,3,56,38,0,94,1,2,7,13,14,14,24,15,13,6,0,3 to 101,56,86,7,0,1,5,86,3,18,3,15,2,0,9,109,43,66,94,15,0,1583,40,1736,1623,109,9,68,31,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2899,22,29,221,497,495,509,459,300,221,140,6,0 to 105,48,1288,1510,101,2880,19,0,18,2652,19,145,20,241,2649,7,2,2871,201,35,4,1,42,193,1,236,2,5,17,61,53,49,39,12,3,0,0,0 to 82,40,102,89,8,37,16,121,99,23,2,12,0,0,0,241,196,44,236,5,0,3154,14,3424,3168,241,0,242,162,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,848,11,12,48,86,105,136,181,122,94,53,0,0 to 119,56,501,322,25,844,4,0,27,752,9,82,10,51,790,0,7,837,40,11,0,0,24,26,1,51,0,0,3,5,3,4,10,11,11,4,0,16 to 99,65,21,2,0,28,0,22,29,3,0,9,0,0,3,51,26,24,51,0,0,860,4,916,864,51,3,73,40,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3210,44,50,221,325,361,441,619,594,381,170,4,0 to 103,57,1726,1277,207,3102,108,0,32,3129,28,53,27,74,3136,0,0,3102,54,13,5,2,36,31,0,67,0,0,9,15,13,8,8,12,6,3,0,15 to 89,45,54,9,2,2,1,64,2,22,0,13,0,0,1,74,34,40,67,7,0,3420,101,3597,3521,74,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,162,2,7,15,21,23,18,20,27,22,6,1,1 to 90,51,92,68,2,162,0,0,4,136,3,22,0,24,138,0,0,162,22,2,0,0,10,14,0,24,1,2,2,6,3,3,2,3,1,1,0,3 to 89,38,17,5,0,2,11,10,3,9,0,4,0,0,1,24,14,10,24,0,0,152,0,176,152,24,1,54,23,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5358,59,48,238,440,516,729,1030,1029,725,538,6,0 to 119,61,3157,2127,74,5340,18,0,123,4925,62,437,19,438,4916,1,3,5336,302,134,1,1,272,164,0,436,3,4,12,40,25,45,79,67,75,88,0,0 to 101,67,353,50,9,24,17,388,31,84,1,117,1,0,61,438,165,273,436,2,0,5327,16,5783,5343,438,61,80,59,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,12890,151,166,640,1117,1161,1595,2399,2733,1959,928,41,0 to 119,61,7273,5428,189,12658,232,0,408,12151,190,851,89,611,12275,3,1,12654,536,58,11,6,346,248,0,594,3,5,26,54,60,70,89,103,114,87,0,0 to 104,64,482,44,37,31,53,475,66,187,10,164,7,1,77,611,258,353,594,17,0,13569,215,14404,13784,611,77,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2099,37,46,142,273,279,385,446,267,152,68,4,0 to 102,52,809,1132,158,2089,10,0,10,1934,48,198,6,132,1961,0,6,2083,66,66,0,0,54,71,7,132,0,8,11,28,21,13,23,17,5,6,0,7 to 92,44,108,5,2,17,69,39,24,33,0,24,0,0,8,132,71,54,132,0,0,2218,10,2361,2228,132,8,134,68,62,1.62412905104683,0.150723124168937
