ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6381,76,68,368,565,629,902,1210,1185,797,573,8,0 to 119,59,3691,2611,79,6359,22,0,384,5321,62,1060,31,1431,4944,1,5,6353,1237,188,5,1,755,646,24,1425,14,24,147,162,140,205,251,210,144,133,1,0 to 101,55,1010,87,54,274,101,1006,318,173,1,186,1,0,81,1431,647,759,1425,6,0,17566,16,19023,17582,1431,81,202,183,55,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,16799,197,299,1323,1859,1757,2175,2888,3088,2136,1032,45,0 to 119,57,9317,7289,193,16531,268,0,706,15083,190,2048,110,4245,12524,1,29,16505,4127,70,42,6,2189,1946,62,4197,48,124,703,775,621,603,521,399,268,179,4,0 to 104,42,1719,228,299,1951,367,1509,2321,316,17,287,11,2,106,4245,1973,2210,4197,48,0,53145,215,57633,53360,4245,106,894,788,42,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3219,93,182,317,475,486,549,561,315,164,73,4,0 to 102,46,1321,1776,122,3208,11,0,127,2169,48,1036,17,1067,2141,0,11,3197,936,130,1,0,439,624,3,1066,36,101,145,213,199,160,126,61,15,11,0,0 to 97,36,697,100,37,232,572,248,246,153,0,87,0,0,13,1067,624,440,1066,1,0,6702,10,7798,6712,1067,13,1143,1008,36,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4426,65,58,275,456,520,630,847,841,506,222,6,0 to 119,57,2569,1803,54,4387,39,0,203,3800,37,502,55,650,3771,0,5,4382,550,91,9,0,345,291,5,641,11,20,89,96,74,100,108,100,38,14,0,0 to 94,49,362,90,113,76,78,458,105,96,4,55,2,1,7,650,296,349,641,9,0,10888,30,11579,10918,650,7,733,698,49,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3247,122,160,460,597,519,467,412,236,155,111,8,0 to 104,40,1599,1633,15,3245,2,0,312,1752,32,1290,12,1355,1891,0,1,3244,1310,45,0,0,581,769,5,1355,39,69,221,294,246,210,137,73,41,24,1,0 to 101,37,1087,145,41,82,934,357,64,220,0,120,0,0,30,1355,769,581,1355,0,0,5492,2,6860,5494,1355,30,1877,1450,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7165,104,176,650,769,735,891,1097,1195,864,668,16,0 to 119,57,4300,2826,39,7093,72,0,299,5531,77,1552,86,1585,5546,0,34,7061,1557,16,10,2,826,733,14,1573,30,89,285,279,219,214,164,129,99,76,1,0 to 99,39,646,136,151,640,292,550,731,194,6,111,3,0,25,1585,741,830,1573,12,0,19384,58,21036,19442,1585,25,1851,1367,39,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,129439,2928,3964,11541,20543,20468,21947,22117,14437,7506,3777,211,0 to 119,47,69604,58246,1589,127742,1697,0,5413,104022,2336,25261,1154,39281,90026,23,109,127613,36864,1975,414,28,19865,18749,225,38839,790,1760,5697,7949,6959,6394,5197,2569,1317,634,15,0 to 119,39,14158,10314,2690,11677,12468,15278,11093,5326,83,2755,65,24,493,39281,19032,20012,38839,442,0,274498,1237,315333,275735,39281,493,17319,16950,39,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,22341,512,613,2435,3293,2709,2963,3812,3126,1797,1020,61,0 to 119,50,13145,9027,169,19096,3245,0,654,20211,183,2078,125,5765,16556,2,18,19076,5004,78,683,0,2724,2234,124,5082,64,182,1172,1170,817,697,690,455,328,189,1,0 to 105,37,1992,1283,190,1617,153,3051,1878,486,3,264,4,3,58,5765,2519,3122,5082,683,0,45925,2518,54233,48443,5765,58,1072,992,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2173,48,95,319,300,267,271,320,205,192,145,11,0 to 119,47,1231,919,23,2162,11,0,185,1487,2,547,15,651,1520,0,2,2160,594,54,3,0,320,324,4,648,20,52,121,118,111,81,87,24,25,12,0,0 to 94,36,421,70,79,78,298,260,90,85,0,62,2,0,2,651,325,322,648,3,0,4344,8,5009,4352,651,2,756,675,36,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,579,8,11,33,45,48,72,132,134,78,18,0,0 to 95,61,338,240,1,575,4,0,11,492,0,64,13,56,522,0,1,574,52,3,1,0,32,23,0,55,0,2,4,8,5,8,14,8,5,2,0,7 to 85,55,37,14,0,4,2,48,5,7,0,3,0,0,0,56,23,33,55,1,0,1938,3,1999,1941,56,0,94,93,55,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17381,234,277,2326,3312,2485,2427,2717,1989,952,595,67,0 to 119,45,9927,7311,143,17090,291,0,503,16256,61,1128,88,2619,14754,6,2,17082,2497,80,30,12,1329,1244,4,2577,23,76,824,614,304,290,234,159,62,31,2,0 to 103,30,898,628,350,701,374,1426,777,205,8,112,9,1,13,2619,1269,1345,2577,42,0,54228,247,57112,54475,2619,13,190,168,30,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12428,199,335,1326,1397,1803,2054,2122,1803,940,431,18,0 to 119,50,6750,5494,184,12383,45,0,522,10362,208,1751,224,2431,9953,10,34,12340,2140,265,22,4,1199,1170,36,2405,31,66,596,360,335,389,353,180,81,39,1,0 to 98,40,1459,145,126,675,156,1437,812,197,4,119,5,0,16,2431,1184,1211,2405,26,0,29037,17,31516,29054,2431,16,1957,1917,40,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1629,8,12,117,208,215,236,203,146,216,264,5,0 to 119,55,1050,555,24,195,1434,0,4,1605,0,24,16,388,1241,0,0,195,73,0,312,3,27,36,10,73,8,11,63,89,62,75,40,15,11,12,2,0 to 82,32,17,9,1,46,27,3,43,0,4,0,2,1,0,388,190,181,73,315,0,2663,1091,4169,3754,388,0,38,36,32,0,0
70,69,998,998,A State,State,FL,1191451,20592,30154,114479,179841,169637,184775,194389,152803,89012,43405,12365,-6 to 225,49,648567,531115,11769,1174699,16744,8,50545,1017231,0,168447,8490,350049,838619,377,2406,1171959,333550,12062,4258,177,176375,166798,2439,345612,5619,12400,55546,70922,57409,54830,43743,25506,14756,8655,661,0 to 119,40,130962,51013,29596,134041,86224,111819,147569,35816,504,20971,338,109,4982,350047,169068,178460,345604,4435,8,2640465,12129,3006290,2652594,350047,4982,108300,95327,40,0,0
