OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
10741,Crenshaw,01041,Southeastern,2,0,0.150571897113878,2.31806123117494,0,f2709538-5abf-42cf-8cf1-dcc615c9473a,57
10742,Cullman,01043,Northern,20,0,0.191087821164047,2.50218505547441,1,603de5c2-6576-40ba-b64d-756675ceac0f,150
10743,Dale,01045,Southeastern,4,0,0.138259666605563,1.65151999951547,0,f6186cfc-26b4-4092-81e2-ce4c15d23470,73
10744,Dallas,01047,Southwestern,7,0,0.246497505086154,3.13752996820932,0,267c963c-0d1f-4131-ad94-542013666340,71
10745,DeKalb,01049,Northeastern,14,0,0.197848401841384,2.21695752803772,0,c6b077b6-6b84-4bd3-aed1-664240860066,159
10746,Elmore,01051,East Central,20,0,0.163505782545826,2.27519521591255,0,a1bb2de0-7f73-4904-8a39-fc4e606a8a8b,314
10747,Escambia,01053,Southwestern,3,0,0.233446648119298,2.50306921694382,0,a62531b7-f599-4228-9f2a-3797eef45079,84
10748,Etowah,01055,Northeastern,42,2,0.138757597037284,2.10053621990475,3,1e2d4730-b681-463a-99a4-c7ad918faac5,272
10749,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,32987daa-1721-4b02-bec9-4bd862c947e3,69
10750,Franklin,01059,Northern,7,0,0.164243463038702,1.78358559509712,0,458565db-3c6e-4323-90e6-251bf8d22d97,107
10751,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,f08d2ff8-9001-4710-b68e-be9536421943,31
10752,Greene,01063,West Central,8,0,0.164666965815741,3.57766804402764,0,ea43c730-8321-41ad-a94a-34ab47265de4,24
10753,Hale,01065,West Central,5,0,0.163613340422671,2.4799010938001,0,7bb212f5-43f5-4a85-ba3c-d9dcc15ca9a7,54
10754,Henry,01067,Southeastern,4,0,0.139761467476774,1.63725823418183,0,f9916b49-29b1-45be-819f-395c89be69c4,29
10755,Houston,01069,Southeastern,24,0,0.142463779205855,2.10452810210549,1,7603d443-e7b3-45f2-a5b2-bfac14ad812b,183
10756,Jackson,01071,Northern,17,1,0.287410215888713,2.67694940746419,1,3d120b9e-615a-482a-b5e6-dc0ff7c11640,124
10757,Jefferson,01073,Jefferson,438,5,0.282606031405749,2.91318939557353,11,0842d5fc-9cde-4f34-bfe2-21d778516dd7,3631
10758,Lamar,01075,West Central,5,0,0.15263540616661,1.64069081755141,0,0d9f4a1c-c325-46f6-bab8-5cc770b35c8a,36
10759,Lauderdale,01077,Northern,16,1,0.184043571131042,2.55716948814366,2,99c1ff72-8474-469c-9446-570ac4143d42,290
10760,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,d6000808-2520-4ccb-92e0-394b107d4f85,96
10761,Lee,01081,East Central,118,2,0.153274187500529,2.0496448391292,3,fcedefd6-03b3-4067-8043-ed981c7f8ce9,244
10762,Limestone,01083,Northern,33,0,0.155003206122046,1.71814668265853,0,8ba87764-6818-4769-a2a6-50202c53b87f,401
10763,Lowndes,01085,East Central,6,0,0.179493868658938,2.34426217715912,0,705775c8-91c9-4461-be5c-7a8e68944ee7,21
10764,Macon,01087,East Central,5,0,0.152225727451423,2.0876916570357,1,2daf60ef-49ce-4163-8f15-22644e6c8214,29
10765,Madison,01089,Northern,141,1,0.207245811581288,2.4192510631746,2,05c1c97c-add3-48bc-bcd0-0fa2d052b3a2,719
10766,Marengo,01091,Southwestern,13,0,0.243586589216875,2.64368581241414,0,493d53f4-ef63-40cb-9946-be373338555c,96
10767,Marion,01093,Northern,19,1,0.188224455607951,1.90243452461428,2,b63b9ceb-c8a4-499d-a4a0-031bf7dc98e4,107
10768,Marshall,01095,Northern,34,0,0.158193819913322,2.22984018931076,1,bfa7c6d2-0ace-4537-8de4-8c0673e7bb57,222
10769,Mobile,01097,Mobile,148,5,0.307697348295278,4.83629332281426,6,0a336a76-2ec9-424b-8793-ab1cbf80e528,1007
10770,Monroe,01099,Southwestern,5,0,0.254517578378227,2.83753802882174,0,46d75966-4848-4935-89de-5e697367f87b,54
10771,Montgomery,01101,East Central,71,1,0.198182172648103,2.60770290702687,1,76cf7db1-7160-48bc-af73-21ec0f16749f,528
10772,Morgan,01103,Northern,30,0,0.152203319983528,1.80617511452274,0,0e89ab9a-0504-4b9b-943e-ff536918e4c6,254
10773,Perry,01105,West Central,1,0,0.18021159047953,2.14838023913143,0,2c7d3598-a8e7-4945-8fdf-43e63adc47eb,31
10774,Pickens,01107,West Central,13,0,0.22311596802615,2.22345505777214,0,480afee1-c90f-467c-bbc9-1d75b7ce62d9,67
10775,Pike,01109,Southeastern,14,0,0.166038209106773,2.23104055343355,0,3c79533a-f6ec-423b-a64c-23367c0a60e2,140
10776,Randolph,01111,Northeastern,12,1,0.14646191250813,1.58584516900329,1,f7d7bae8-7b81-4011-9929-d0aad1470aac,37
10777,Russell,01113,East Central,10,0,0.160426072907967,2.13411394127528,0,924d0b8c-80d5-468a-9d2c-4661a9fceca9,62
10778,Shelby,01117,Northeastern,150,5,0.202879219246825,2.52559193618872,5,a74037fc-0bfe-4f8b-90a1-2f6ab4133d9b,912
10779,St. Clair,01115,Northeastern,31,0,0.164611790120262,2.46182521198285,0,4cf0d5b7-850f-4ce2-82d6-6b4a38a53aca,220
10780,Sumter,01119,West Central,10,0,0.227210820567734,3.07842876540608,0,9e6489bf-b316-461c-a002-89d470d3a645,34
10781,Talladega,01121,Northeastern,20,0,0.190828489604655,2.7296175303427,0,973ae5d4-8362-45b5-af44-bd74d268da2b,234
10782,Tallapoosa,01123,East Central,31,1,0.191182308914904,2.16459004269042,1,71edd7c7-5c20-4bbe-b6fb-f8f62ee616db,66
10783,Tuscaloosa,01125,West Central,74,0,0.338742577944004,2.90058009044742,0,873bb7d4-c97f-4580-bccc-4dac84c19883,1176
10784,Walker,01127,West Central,54,0,0.20307720239839,2.39750884765462,0,54d58716-37b6-47a4-a35a-bf85223e48c7,202
10785,Washington,01129,Southwestern,6,1,0.26740407070929,2.63236527422465,1,ae385e13-dc83-4d6d-bd8f-5f04c832e4a0,27
10786,Wilcox,01131,Southwestern,13,0,0.224284362669096,2.68126387368409,0,117afffa-f3bb-4c9d-9b62-e14df868b08c,48
10787,Winston,01133,Northern,3,0,0.159972008442992,1.68720534678178,0,6ab7d261-1a55-4022-8835-b1db4caafaed,61
