ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,16610,190,288,1296,1830,1731,2145,2864,3065,2130,1028,43,0 to 119,57,9212,7214,184,16346,264,0,696,14915,190,2016,108,4065,12515,1,29,16320,3951,70,38,6,2094,1876,51,4021,41,113,675,747,598,575,500,377,262,175,2,0 to 104,42,1673,215,279,1854,356,1463,2202,313,17,281,11,2,100,4065,1901,2113,4021,44,0,51474,215,55779,51689,4065,100,883,778,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3205,91,181,315,473,482,549,560,313,164,73,4,0 to 102,46,1314,1769,122,3194,11,0,127,2160,48,1034,17,1055,2141,0,9,3185,924,130,1,0,433,618,3,1054,36,100,143,211,195,160,125,59,15,11,0,0 to 97,36,693,100,36,225,569,246,239,153,0,87,0,0,13,1055,618,434,1054,1,0,6468,10,7552,6478,1055,13,1139,1004,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4391,65,57,269,452,518,627,839,834,504,219,7,0 to 119,57,2549,1786,56,4352,39,0,199,3777,37,491,55,612,3774,0,5,4347,517,86,9,0,324,273,6,603,11,19,82,92,71,96,101,93,35,11,1,0 to 94,49,354,87,103,59,76,445,82,94,4,54,2,1,7,612,278,328,603,9,0,10613,30,11266,10643,612,7,721,686,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3233,121,157,457,595,515,468,411,235,155,111,8,0 to 104,40,1593,1625,15,3231,2,0,310,1759,32,1277,12,1347,1885,0,1,3230,1302,45,0,0,578,764,5,1347,39,67,220,291,244,210,138,72,41,24,1,0 to 101,37,1081,144,41,81,930,354,63,217,0,118,0,0,30,1347,764,578,1347,0,0,5410,2,6770,5412,1347,30,1863,1436,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7076,102,166,641,747,726,880,1084,1189,860,665,16,0 to 119,57,4250,2789,37,7004,72,0,300,5466,77,1521,86,1504,5537,0,35,6971,1476,16,10,2,783,697,12,1492,30,82,276,259,211,204,151,123,94,73,1,0 to 99,39,625,132,138,597,281,539,672,185,6,104,3,0,24,1504,705,787,1492,12,0,18917,58,20488,18975,1504,24,1820,1336,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,128199,2861,3868,11379,20343,20256,21733,21954,14357,7476,3761,211,0 to 119,47,68915,57690,1594,126524,1675,0,5336,103320,2336,24786,1153,38131,89939,23,106,126398,35769,1943,391,28,19254,18238,220,37712,764,1684,5541,7756,6758,6187,5030,2492,1289,615,15,0 to 119,39,13844,10063,2624,11181,12113,14899,10700,5242,83,2725,65,23,488,38131,18507,19399,37712,419,0,269409,1238,309091,270647,38131,488,16870,16502,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,22142,507,603,2410,3244,2683,2949,3788,3104,1785,1011,58,0 to 119,50,13038,8947,157,18915,3227,0,643,20042,183,2028,124,5557,16565,2,18,18895,4814,78,665,0,2620,2160,112,4892,59,172,1147,1119,788,679,666,434,313,180,0,0 to 105,37,1946,1237,173,1536,150,2946,1796,477,3,259,4,3,57,5557,2438,3007,4892,665,0,44754,2518,52849,47272,5557,57,1069,989,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2151,46,94,312,297,263,269,317,205,192,145,11,0 to 119,47,1219,910,22,2140,11,0,175,1486,2,539,15,633,1516,0,2,2138,581,49,3,0,311,316,3,630,20,51,115,115,108,78,85,24,25,12,0,0 to 94,36,414,70,72,74,294,252,84,84,0,61,2,0,2,633,317,313,630,3,0,4262,8,4909,4270,633,2,747,666,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,576,9,10,32,45,48,72,131,133,78,18,0,0 to 95,61,336,239,1,572,4,0,11,490,0,63,13,52,523,0,1,571,48,3,1,0,31,20,0,51,0,1,4,8,5,8,12,7,5,2,0,9 to 85,55,36,14,0,1,2,47,2,7,0,3,0,0,0,52,20,32,51,1,0,1919,3,1976,1922,52,0,97,96,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17293,233,273,2301,3290,2470,2417,2713,1985,949,595,67,0 to 119,45,9873,7276,144,17003,290,0,494,16182,61,1116,86,2531,14754,6,2,16995,2411,79,30,11,1276,1210,4,2490,22,72,798,595,290,281,226,154,60,31,2,0 to 103,30,887,608,345,650,370,1396,724,204,8,111,9,1,12,2531,1235,1292,2490,41,0,53085,247,55881,53332,2531,12,188,166,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12307,199,328,1291,1389,1785,2034,2102,1797,937,427,18,0 to 119,50,6694,5427,186,12262,45,0,515,10280,208,1686,223,2326,9937,10,34,12219,2056,244,22,4,1150,1113,37,2300,28,62,565,350,320,374,338,174,79,35,1,0 to 98,40,1425,136,110,629,151,1392,757,191,4,115,5,0,16,2326,1127,1162,2300,26,0,28376,17,30750,28393,2326,16,1901,1861,,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1640,8,12,114,207,212,236,203,152,225,267,5,0 to 119,56,1052,564,24,193,1447,0,4,1618,0,23,16,400,1240,0,0,193,72,0,325,3,27,35,10,72,8,11,60,88,60,75,40,21,20,15,2,0 to 82,32,17,9,0,46,27,2,43,0,3,0,2,1,0,401,201,183,72,329,0,2592,1090,4104,3682,401,0,38,36,,0,0
70,69,998,998,A State,State,FL,1178501,20221,29449,112636,177534,167497,182717,192706,151764,88464,43174,12340,-6 to 225,49,641696,525045,11760,1161814,16679,8,49518,1007693,0,165092,8433,337568,838235,378,2320,1159156,321652,11549,4191,176,169883,161002,2316,333201,5355,11774,53752,68640,55353,52812,42097,24502,14238,8412,633,0 to 119,39,127543,49636,28362,127660,84028,108633,140540,35237,502,20632,337,107,4895,337569,163241,171939,333193,4368,8,2582287,12132,2935521,2594419,337569,4895,106100,93130,,0,0
