ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2322,30,19,108,249,317,341,468,435,264,88,3,0 to 98,56,1353,926,43,2299,23,0,46,2207,37,133,35,147,2170,5,0,2294,126,17,4,0,84,59,0,143,0,1,9,17,18,22,36,31,12,1,0,7 to 87,56,98,15,24,6,17,118,8,24,2,15,2,0,4,147,60,87,143,4,0,2151,19,2322,2170,147,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1011,23,25,97,156,156,157,159,96,73,66,3,0 to 104,48,577,427,7,1009,2,0,31,877,32,155,2,151,859,0,1,1008,121,30,0,0,78,73,0,151,4,4,11,22,28,20,25,15,12,10,0,1 to 101,48,102,38,4,7,71,76,4,47,0,29,0,0,6,151,73,78,151,0,0,857,2,1010,859,151,6,243,78,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,2403,30,32,141,238,226,329,460,498,303,144,2,0 to 105,59,1440,928,35,2372,31,0,90,2207,77,190,56,100,2243,0,60,2314,76,13,9,2,40,49,0,89,0,1,6,10,6,14,16,23,15,9,0,8 to 96,64,62,6,15,6,6,67,16,43,6,25,3,0,8,100,56,44,89,11,0,2225,18,2343,2243,100,8,323,69,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,66244,623,856,4276,10021,10617,12278,12482,8316,4359,2296,120,0 to 119,50,35898,28748,1598,65133,1111,0,1365,61416,2336,4418,872,5882,60283,58,21,65057,4655,1079,126,22,2873,2860,1,5734,15,53,428,924,931,1111,1078,669,419,254,0,0 to 102,50,2758,1998,528,450,1817,3479,438,1857,59,1127,47,21,258,5882,2953,2928,5734,148,0,59323,960,66223,60283,5882,258,788,449,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,10874,307,288,858,1456,1359,1533,1919,1567,963,604,20,0 to 119,52,6528,4315,31,9447,1427,0,116,10423,183,542,60,641,10212,7,14,9426,493,55,93,0,315,232,1,548,5,7,60,64,89,76,102,92,89,57,0,0 to 105,56,261,192,16,79,12,390,146,71,0,52,0,0,18,641,267,373,548,93,0,8878,1334,10860,10212,641,18,128,53,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,979,15,19,108,120,97,135,148,112,123,100,2,0 to 100,54,591,373,15,974,5,0,39,925,2,49,7,28,949,2,0,972,20,7,1,0,14,13,0,27,0,2,3,7,2,5,4,3,1,1,0,6 to 87,45,24,1,0,2,5,16,6,3,0,5,1,0,0,28,14,14,27,1,0,945,4,979,949,28,0,40,24,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,128,1,3,9,11,7,13,29,29,25,1,0,3 to 85,61,58,69,1,127,1,0,8,120,0,5,3,2,126,0,0,127,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,126,0,128,126,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,9080,157,116,987,1581,1236,1164,1417,1286,706,367,63,0 to 119,49,5220,3636,224,8892,188,0,156,8800,61,301,48,320,8753,7,0,8885,269,36,6,9,181,124,0,305,1,3,44,56,38,49,51,49,18,10,1,2 to 94,49,124,106,21,54,22,223,60,76,4,58,2,0,5,320,130,190,305,15,0,8580,173,9080,8753,320,5,76,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,6633,99,145,453,738,1047,1151,1197,1004,540,253,6,0 to 110,52,3670,2843,120,6617,16,0,201,6187,208,307,116,222,6395,10,6,6601,170,43,6,3,105,108,0,213,1,5,17,21,24,49,52,39,11,3,0,2 to 97,53,167,13,14,19,14,172,27,56,3,36,3,0,4,222,114,108,213,9,0,6388,7,6627,6395,222,4,151,117,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,224,0,0,15,40,38,52,35,20,13,9,2,16 to 119,48,110,109,5,41,183,0,0,222,0,1,5,50,173,0,1,41,1,0,48,1,0,1,0,1,0,0,1,16,12,13,5,0,2,1,0,23 to 86,41,0,0,1,0,0,1,0,0,0,0,0,0,0,50,37,13,1,49,0,40,133,223,173,50,0,16,13,36,0.736908814303344,0.0426371109693887
