OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
13360,Escambia,01053,Southwestern,5,0,0.233446648119298,2.50306921694382,0,4d13a2a8-06e6-4bfc-b089-1c2da9ba1fa2,136
13361,Etowah,01055,Northeastern,53,4,0.138757597037284,2.10053621990475,5,cb46675f-b387-4189-a25c-200e522023c1,404
13362,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,630ddcac-853c-4128-82f7-b28d20998a69,101
13363,Franklin,01059,Northern,8,0,0.164243463038702,1.78358559509712,0,a68a709b-7440-44f1-9a1a-61896d58bfd4,144
13364,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,97dd88a7-cde6-4302-b6ca-36c33713e6e3,49
13365,Greene,01063,West Central,13,0,0.164666965815741,3.57766804402764,0,074f5591-abbe-4003-9829-c315b4e2ca00,44
13366,Hale,01065,West Central,7,0,0.163613340422671,2.4799010938001,0,868a3fc3-3c5d-49b8-a38f-0a2ed65576fb,81
13367,Henry,01067,Southeastern,8,0,0.139761467476774,1.63725823418183,0,66e63ec8-e3b3-4ee4-8fd1-6a07dd52d8bf,55
13368,Houston,01069,Southeastern,33,0,0.142463779205855,2.10452810210549,1,bc23cd59-0574-4e94-9637-13c7f1b492ad,287
13369,Jackson,01071,Northern,22,1,0.287410215888713,2.67694940746419,2,699108af-c381-4c27-8656-f16304899a15,154
13370,Jefferson,01073,Jefferson,523,6,0.282606031405749,2.91318939557353,14,8b1721b6-ca55-4477-be5a-0e405bbbd19e,4422
13371,Lamar,01075,West Central,7,0,0.15263540616661,1.64069081755141,0,f0bca5a9-986f-464c-8192-7ad8e55dfd28,61
13372,Lauderdale,01077,Northern,20,1,0.184043571131042,2.55716948814366,3,6c2e79d8-55a8-453d-9436-a343c18b3264,441
13373,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,53beeff7-8573-42f6-bbcb-8a2d3fce1fdb,137
13374,Lee,01081,East Central,206,4,0.153274187500529,2.0496448391292,6,8486d362-1b5f-408d-b88f-4f3856e627e0,628
13375,Limestone,01083,Northern,35,0,0.155003206122046,1.71814668265853,0,5e64f949-5273-48c0-8948-40ac8f36527e,485
13376,Lowndes,01085,East Central,12,0,0.179493868658938,2.34426217715912,0,d672f9fa-af45-4e50-b0b0-d1011ba4b166,48
13377,Macon,01087,East Central,9,1,0.152225727451423,2.0876916570357,1,7481d548-f314-4402-a8ed-35ea03ed2f28,44
13378,Madison,01089,Northern,177,2,0.207245811581288,2.4192510631746,3,4feb7b23-651d-4edb-a72a-f65053c22a8c,1084
13379,Marengo,01091,Southwestern,14,1,0.243586589216875,2.64368581241414,1,4c3f9447-dc6d-4555-a602-b71ecfb70704,143
13380,Marion,01093,Northern,33,2,0.188224455607951,1.90243452461428,3,a5d477af-797a-4fca-a847-4544a528f209,159
13381,Marshall,01095,Northern,64,1,0.158193819913322,2.22984018931076,2,71c6e4f5-554d-413f-8a52-db5fe8017fd7,365
13382,Mobile,01097,Mobile,329,7,0.307697348295278,4.83629332281426,10,c91cf56c-9e6d-4c4b-a912-56d96d899497,1631
13383,Monroe,01099,Southwestern,6,0,0.254517578378227,2.83753802882174,1,b4e9f0aa-2ece-40bd-bdab-d75b63f5e98e,70
13384,Montgomery,01101,East Central,90,1,0.198182172648103,2.60770290702687,3,4e70be85-9b39-47a3-965c-5c9b24dcccf1,692
13385,Morgan,01103,Northern,36,0,0.152203319983528,1.80617511452274,0,41e783db-e1b6-4668-b5d7-cc9c3ba16dd2,345
13386,Perry,01105,West Central,2,0,0.18021159047953,2.14838023913143,0,f2a7b277-0606-43ee-b944-a479e7db3b2a,47
13387,Pickens,01107,West Central,19,0,0.22311596802615,2.22345505777214,0,aea6d55c-1122-41a4-9ca6-a3dd8ed91c4a,107
13388,Pike,01109,Southeastern,18,0,0.166038209106773,2.23104055343355,0,f14199c1-2b42-450e-b812-47f5f6e8de1d,187
13389,Randolph,01111,Northeastern,20,1,0.14646191250813,1.58584516900329,3,5ee7a399-4121-47f0-860b-12d0b0f8a201,57
13390,Russell,01113,East Central,18,0,0.160426072907967,2.13411394127528,0,a187d704-2eb6-4be7-bbdb-3c7db06fe037,101
13391,Shelby,01117,Northeastern,183,5,0.202879219246825,2.52559193618872,5,ea3458b6-6d61-489e-bb72-762bcd7d9d84,1095
13392,St. Clair,01115,Northeastern,37,0,0.164611790120262,2.46182521198285,0,b19300e8-4313-462c-806d-e5a8a8f4b3e7,281
13393,Sumter,01119,West Central,17,0,0.227210820567734,3.07842876540608,0,6133bbe5-c818-44c2-bc75-f2abfbb1595a,49
13394,Talladega,01121,Northeastern,30,0,0.190828489604655,2.7296175303427,0,6fc3ce3e-32e9-40b0-9eb0-16782275eefa,289
13395,Tallapoosa,01123,East Central,48,1,0.191182308914904,2.16459004269042,2,c13ac9f9-02c4-483d-a055-c3936c8ea114,154
13396,Tuscaloosa,01125,West Central,86,0,0.338742577944004,2.90058009044742,0,bf98d544-9786-4f0d-893c-3d9d77c934a7,1609
13397,Walker,01127,West Central,72,0,0.20307720239839,2.39750884765462,0,70fa165d-2f50-4d26-a294-3b212124d318,278
13398,Washington,01129,Southwestern,11,1,0.26740407070929,2.63236527422465,1,74246bd6-add3-4f63-85f7-aa953fd04256,42
13399,Wilcox,01131,Southwestern,17,0,0.224284362669096,2.68126387368409,0,40944d7d-3930-4502-8b03-85fa721ab245,72
13400,Winston,01133,Northern,3,0,0.159972008442992,1.68720534678178,0,3f40c93d-9f21-4fc9-81d0-c55fa22cdecf,79
