ï»¿OBJECTID,IACountyID,FIPS,Name,State,Confirmed,Recovered,Deaths,last_updated,Country,pop_est_2018,individuals_tested,SHAPE_Length,SHAPE_Area
76,62,19123,Mahaska,IA,117,98,17,2020/07/07 16:00:24,USA,22000,1427,1.61487375875982,0.15983170541375
77,63,19125,Marion,IA,71,57,0,2020/07/07 16:00:24,USA,33407,2064,1.60953916629708,0.158906678664242
78,58,19115,Louisa,IA,362,339,13,2020/07/07 16:00:24,USA,11169,1470,1.75283719716366,0.11609984092493
79,65,19129,Mills,IA,37,33,0,2020/07/07 16:00:24,USA,15063,1994,1.5081338641808,0.122132457358878
80,69,19137,Montgomery,IA,10,8,2,2020/07/07 16:00:24,USA,10003,804,1.42941494131685,0.117877281210496
81,2,19003,Adams,IA,8,8,0,2020/07/07 16:00:24,USA,3645,275,1.4306796476061,0.11799264030139
82,44,19087,Henry,IA,86,77,3,2020/07/07 16:00:24,USA,20067,1747,1.39048367232224,0.120982880824429
83,51,19101,Jefferson,IA,62,51,0,2020/07/07 16:00:24,USA,18381,1305,1.44973415457871,0.121161607057882
84,88,19175,Union,IA,29,17,0,2020/07/07 16:00:24,USA,12359,1325,1.43050961959233,0.11811537729096
85,90,19179,Wapello,IA,708,662,30,2020/07/07 16:00:24,USA,35205,4283,1.44530198981096,0.120895576009114
86,20,19039,Clarke,IA,133,107,2,2020/07/07 16:00:24,USA,9423,1090,1.43809321574798,0.119709743384459
87,59,19117,Lucas,IA,31,24,4,2020/07/07 16:00:24,USA,8645,530,1.44258508735791,0.120474549754265
88,68,19135,Monroe,IA,51,45,6,2020/07/07 16:00:24,USA,7790,555,1.4424093876936,0.120378125777524
89,29,19057,Des Moines,IA,89,79,2,2020/07/07 16:00:24,USA,39138,2875,1.57405850996194,0.118960734514806
90,36,19071,Fremont,IA,7,6,0,2020/07/07 16:00:24,USA,6993,421,1.62288194461822,0.142660581927864
91,73,19145,Page,IA,21,21,0,2020/07/07 16:00:24,USA,15249,1220,1.59150363876605,0.147859442418914
92,87,19173,Taylor,IA,79,71,0,2020/07/07 16:00:24,USA,6191,670,1.57094727247982,0.147630696055921
93,80,19159,Ringgold,IA,15,12,0,2020/07/07 16:00:24,USA,4968,535,1.56326766465177,0.148728871032954
94,89,19177,Van Buren,IA,21,17,0,2020/07/07 16:00:24,USA,7020,455,1.53592818808525,0.135569861036805
95,26,19051,Davis,IA,41,35,1,2020/07/07 16:00:24,USA,9017,595,1.52608960383686,0.139392794520039
96,27,19053,Decatur,IA,12,10,0,2020/07/07 16:00:24,USA,7890,446,1.55809398057972,0.147367102513795
97,93,19185,Wayne,IA,10,6,0,2020/07/07 16:00:24,USA,6401,338,1.5512558166716,0.14558185877792
98,4,19007,Appanoose,IA,21,17,3,2020/07/07 16:00:24,USA,12437,902,1.54004938261221,0.142517166196449
99,56,19111,Lee,IA,54,41,2,2020/07/07 16:00:24,USA,34055,2003,2.02947882960938,0.148544768599951
100,,0,Pending Investigation,IA,22,3,0,2020/07/07 16:00:24,Unknown,,3096,0.0109425719999763,6.80092135452429e-06
