ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
58,58,14,027,DESOTO,Desoto,FL,2193,40,55,162,293,291,400,457,270,153,68,4,0 to 102,51,851,1193,149,2183,10,0,14,1957,48,247,7,218,1969,0,6,2177,101,117,0,0,91,126,1,218,3,14,28,47,33,27,34,20,6,6,0,0 to 92,39,171,14,2,31,129,50,39,40,0,31,0,0,7,218,126,91,218,0,0,2500,10,2729,2510,218,7,188,97,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3838,42,38,185,364,447,542,762,761,481,210,6,0 to 119,59,2247,1537,54,3803,35,0,68,3676,37,177,37,193,3641,4,0,3799,163,25,5,0,109,79,0,188,0,4,13,23,23,31,46,35,15,3,0,5 to 94,55,112,29,40,7,23,155,10,32,3,22,2,1,4,193,81,112,188,5,0,4858,30,5085,4888,193,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2156,65,66,245,394,333,312,307,187,134,105,8,0 to 119,44,1065,1079,12,2154,2,0,94,1741,32,484,2,501,1652,0,3,2151,465,36,0,0,176,323,2,501,12,10,58,123,101,72,54,29,25,17,0,0 to 101,39,391,52,14,44,358,116,27,84,0,53,0,0,17,501,323,176,501,0,0,2460,2,2963,2462,501,17,570,227,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5121,47,52,283,444,446,612,866,1058,763,536,14,0 to 119,62,3124,1976,21,5050,71,0,122,4747,77,315,58,144,4929,0,48,5004,119,14,9,2,72,61,0,133,0,4,10,17,13,19,17,29,23,12,0,5 to 96,60,91,12,17,13,14,95,24,59,6,33,3,0,10,144,68,76,133,11,0,6078,58,6280,6136,144,10,632,193,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,92785,1046,1345,5927,13309,14098,16424,17866,12458,6654,3465,193,0 to 119,51,50512,40640,1633,91346,1439,0,1773,86231,2336,7682,976,7462,85258,42,23,91284,6073,1215,150,24,3700,3587,1,7288,34,91,608,1169,1174,1363,1369,826,516,311,1,0 to 102,50,3691,2700,684,213,2452,4643,193,2419,66,1537,54,21,325,7462,3700,3761,7288,174,0,106581,1262,115363,107843,7462,325,957,593,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17641,437,445,1375,2272,2054,2392,3301,2794,1606,929,36,0 to 119,54,10684,6917,40,14895,2746,0,144,17073,183,651,65,866,16766,8,1,14886,630,63,173,0,404,289,0,693,9,23,84,114,114,108,137,106,106,65,0,0 to 105,53,318,268,17,90,14,524,155,86,0,65,0,0,35,866,352,514,693,173,0,18277,2573,21724,20850,866,35,170,90,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1538,24,36,208,180,159,194,238,178,174,136,11,0 to 119,53,916,601,21,1531,7,0,50,1415,2,110,8,104,1434,0,0,1531,81,22,1,0,51,52,0,103,3,8,25,17,16,15,13,4,2,1,0,2 to 87,34,67,17,6,13,41,48,14,5,0,10,1,0,0,104,53,51,103,1,0,1800,6,1910,1806,104,0,100,57,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,460,2,4,24,34,34,48,105,123,71,15,0,0 to 95,63,257,200,3,456,4,0,8,452,0,5,3,2,458,0,0,456,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,659,3,664,662,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15216,210,205,1571,2782,2227,2209,2561,1900,912,573,66,0 to 119,47,8834,6230,152,14947,269,0,198,14818,61,414,56,387,14822,7,0,14940,315,53,8,11,219,149,0,368,3,5,57,69,45,60,56,56,22,13,1,0 to 103,47,147,137,33,51,41,276,51,117,5,77,4,0,8,387,158,229,368,19,0,21434,250,22078,21684,387,8,78,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9643,129,226,672,967,1411,1591,1758,1623,862,388,16,0 to 119,53,5374,4149,120,9615,28,0,223,9131,208,368,120,267,9350,21,5,9589,208,49,7,3,130,127,0,257,2,6,22,27,33,54,60,42,16,5,0,2 to 97,52,207,17,17,16,16,215,26,61,3,39,3,0,6,267,133,134,257,10,0,11479,18,11786,11497,267,6,164,126,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1382,0,2,64,149,174,188,177,139,217,270,2,6 to 119,60,945,430,7,129,1253,0,1,1379,0,3,8,90,1290,1,1,128,5,1,83,1,2,4,0,6,0,1,6,26,17,21,9,2,6,2,0,6 to 88,41,1,0,1,4,0,0,6,0,1,0,0,0,0,90,56,33,6,84,0,248,1168,1521,1416,90,0,14,12,36,0.736908814303344,0.0426371109693887
