ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
58,58,14,027,DESOTO,Desoto,FL,2389,51,90,195,321,328,425,473,277,154,70,5,0 to 102,50,944,1296,149,2379,10,0,35,1963,48,396,12,387,1991,0,11,2368,269,118,0,0,165,221,1,387,12,41,53,76,65,49,49,27,7,8,0,0 to 92,36,307,27,5,48,254,79,54,59,0,45,0,0,10,387,221,165,387,0,0,3140,10,3540,3150,387,10,438,317,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3862,42,38,187,366,449,547,768,768,480,211,6,0 to 119,59,2262,1548,52,3827,35,0,79,3681,37,191,37,207,3655,0,0,3827,173,29,5,0,121,81,0,202,0,4,14,23,24,33,50,39,16,4,0,5 to 94,56,120,33,41,8,25,167,10,34,3,24,2,1,5,207,83,124,202,5,0,6396,30,6637,6426,207,5,92,57,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2366,76,81,288,435,370,343,327,197,136,106,7,0 to 119,43,1172,1184,10,2364,2,0,142,1723,32,644,2,650,1715,0,1,2363,613,37,0,0,248,402,0,650,20,19,85,154,130,98,65,35,26,18,0,0 to 101,38,523,63,19,45,485,138,27,106,0,65,0,0,20,650,402,248,650,0,0,3254,2,3906,3256,650,20,832,401,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5342,54,60,313,468,471,638,891,1074,781,579,13,0 to 119,62,3277,2042,23,5270,72,0,182,4798,77,449,61,216,5099,0,27,5246,191,14,9,2,114,91,0,205,3,7,21,30,27,27,27,33,28,13,0,0 to 96,50,135,18,25,27,44,123,38,75,6,40,3,0,12,216,98,118,205,11,0,8704,58,8978,8762,216,12,786,317,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,95018,1146,1471,6263,13706,14481,16807,18172,12583,6721,3476,192,0 to 119,51,51625,41802,1591,93491,1527,0,2030,86600,2336,9505,1009,9086,85893,13,26,93455,7573,1250,239,24,4426,4397,0,8823,67,171,887,1489,1469,1639,1567,908,562,327,0,0 to 102,47,4467,3181,798,377,3119,5349,355,2715,68,1692,56,22,358,9086,4561,4525,8823,263,0,133529,1261,143949,134790,9086,358,3288,2919,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17781,442,449,1406,2302,2070,2410,3319,2803,1612,932,36,0 to 119,54,10757,6984,40,14997,2784,0,161,17141,183,701,71,999,16779,2,1,14994,726,63,210,0,454,335,0,789,13,27,114,137,130,126,150,114,117,71,0,0 to 105,52,357,292,25,115,33,581,175,92,0,69,0,0,38,999,416,583,789,210,0,22145,2574,25727,24719,999,38,302,222,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1636,30,50,226,196,177,204,250,181,175,136,11,0 to 119,51,967,647,22,1629,7,0,63,1412,2,186,10,189,1447,0,0,1629,159,29,1,0,94,93,1,188,8,20,43,29,30,22,26,7,3,1,0,0 to 87,33,133,19,10,26,100,62,26,12,0,17,1,0,0,189,94,94,188,1,0,2206,6,2401,2212,189,0,209,131,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,463,2,4,24,34,35,49,105,123,71,16,0,0 to 95,63,259,201,3,459,4,0,8,454,0,5,3,2,461,0,0,459,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,703,3,708,706,2,0,4,3,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15396,211,208,1636,2845,2248,2222,2565,1907,915,573,66,0 to 119,47,8886,6360,150,15124,272,0,210,14953,61,479,61,551,14839,6,0,15118,476,53,11,11,259,270,0,529,4,7,120,130,63,68,59,63,23,13,1,0 to 103,36,168,147,69,145,80,307,142,135,5,84,4,0,10,551,281,270,529,22,0,29205,250,30013,29455,551,10,101,79,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9726,129,226,692,978,1424,1606,1766,1634,867,388,16,0 to 119,53,5416,4191,119,9697,29,0,234,9160,208,417,125,315,9377,19,15,9664,252,53,7,3,153,152,0,305,2,6,34,34,37,61,64,51,21,5,0,2 to 97,52,230,19,19,37,21,237,47,69,3,46,3,0,6,315,158,157,305,10,0,14348,18,14703,14366,315,6,268,228,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1380,0,2,63,152,178,187,177,138,215,266,2,6 to 119,60,942,431,7,126,1254,0,1,1377,0,3,9,97,1282,1,0,125,3,0,93,1,2,1,0,3,0,1,6,29,21,21,9,1,5,4,0,6 to 88,41,1,1,0,1,0,0,3,0,1,0,0,0,0,97,57,39,3,94,0,640,1160,1912,1800,97,0,19,17,36,0.736908814303344,0.0426371109693887
