OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
22659,St. Clair,01115,Northeastern,54,0,0.164611790120262,2.46182521198285,0,38569677-2168-449a-8985-7d134033d2ed,566
22660,Shelby,01117,Northeastern,269,6,0.202879219246825,2.52559193618872,7,18fcfaf9-eb09-43f2-bae8-ceb65d2f761d,2171
22661,Sumter,01119,West Central,36,0,0.227210820567734,3.07842876540608,0,9f7a96bc-205d-40d6-bcec-d74913ef32e8,114
22662,Talladega,01121,Northeastern,46,0,0.190828489604655,2.7296175303427,1,df61942c-71bc-4b8a-bfb6-8141f8d9852f,676
22663,Tallapoosa,01123,East Central,195,9,0.191182308914904,2.16459004269042,12,a10a4ca8-3bcf-4501-b523-685f15113a00,985
22664,Tuscaloosa,01125,West Central,145,0,0.338742577944004,2.90058009044742,1,8bc5cc5f-2765-4123-835e-7c31a9adfaa9,2215
22665,Walker,01127,West Central,85,0,0.20307720239839,2.39750884765462,0,d98f4e33-b070-4471-be24-844d30e6292c,513
22666,Washington,01129,Southwestern,16,1,0.26740407070929,2.63236527422465,1,f9bf5132-cf22-49dd-ba4b-0b972ded2793,86
22667,Wilcox,01131,Southwestern,47,0,0.224284362669096,2.68126387368409,1,8081ae09-ae15-4649-a438-1df0b5e42189,133
22668,Winston,01133,Northern,9,0,0.159972008442992,1.68720534678178,0,c55f9b34-961a-443d-9b51-04a2e7c3773d,238
22669,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,0,bf18afde-e0d0-4db8-ba99-189c17bab13c,1308
