ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,3816,42,35,183,363,445,536,761,755,480,210,6,0 to 119,59,2235,1526,55,3781,35,0,65,3669,37,162,37,178,3632,6,0,3775,150,23,5,0,101,71,1,173,0,1,11,22,22,28,44,33,14,3,0,7 to 94,56,105,22,38,8,21,142,10,30,3,19,2,1,4,178,73,104,173,5,0,3934,30,4152,3964,178,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1961,60,53,222,347,292,281,285,177,132,105,7,0 to 119,45,995,956,10,1959,2,0,53,1691,32,334,2,339,1621,0,1,1958,306,33,0,0,126,213,0,339,8,5,36,83,67,46,34,20,23,17,0,0 to 101,40,249,50,10,30,220,105,14,70,0,44,0,0,12,339,213,126,339,0,0,1747,2,2091,1749,339,12,413,164,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5001,47,49,275,426,430,591,853,1035,747,533,15,0 to 119,63,3045,1931,25,4930,71,0,118,4673,77,258,58,119,4832,0,50,4882,95,13,9,2,56,52,0,108,0,2,7,13,9,15,17,28,17,11,0,5 to 96,63,75,9,16,8,8,80,20,53,6,29,3,0,9,119,59,60,108,11,0,4894,58,5072,4952,119,9,493,149,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,91808,1034,1321,5827,13154,13950,16265,17654,12356,6609,3446,192,0 to 119,51,50003,40141,1664,90377,1431,0,1668,85802,2336,6986,967,6825,84913,43,27,90310,5466,1193,142,24,3365,3294,0,6659,25,75,535,1066,1079,1263,1230,769,489,294,0,0 to 102,50,3389,2486,649,135,2235,4295,129,2291,67,1454,55,22,305,6825,3401,3424,6659,166,0,89732,1262,97965,90994,6825,305,833,477,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17524,430,428,1368,2242,2043,2375,3290,2784,1603,924,37,0 to 119,54,10619,6864,41,14814,2710,0,137,17013,183,607,62,776,16737,9,2,14803,571,62,143,0,370,262,1,633,5,13,77,86,105,94,128,103,104,60,1,0 to 105,55,293,231,17,92,14,463,156,84,0,64,0,0,29,776,314,461,633,143,0,15256,2567,18618,17823,776,29,140,65,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1499,21,32,204,172,155,186,231,177,174,136,11,0 to 119,53,896,582,21,1492,7,0,48,1406,2,87,7,67,1432,0,0,1492,45,21,1,0,32,34,0,66,0,4,21,10,12,7,7,3,2,1,0,6 to 87,34,47,12,1,6,24,35,7,3,0,6,1,0,0,67,35,32,66,1,0,1503,6,1578,1509,67,0,71,43,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,458,2,4,24,34,33,48,104,123,71,15,0,0 to 95,63,255,199,4,454,4,0,8,450,0,5,3,2,456,0,0,454,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,546,3,551,549,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,14852,210,200,1500,2713,2188,2168,2510,1866,890,541,66,0 to 119,47,8590,6109,153,14585,267,0,187,14493,61,383,55,370,14474,8,0,14577,299,52,8,11,211,140,0,351,3,5,53,65,40,57,55,56,22,13,1,0 to 103,49,143,128,25,55,31,261,59,109,5,74,4,0,7,370,149,221,351,19,0,15440,248,16073,15688,370,7,78,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9600,129,224,666,960,1405,1583,1752,1618,860,387,16,0 to 119,53,5346,4131,123,9571,29,0,217,9113,208,347,119,245,9323,23,9,9539,190,44,8,3,117,115,2,234,2,5,19,22,30,52,57,40,14,4,0,2 to 97,52,188,16,17,13,15,197,22,59,3,38,3,0,5,245,122,121,234,11,0,10177,18,10480,10195,245,5,159,124,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1384,0,2,64,148,175,188,175,140,219,271,2,6 to 119,60,951,427,6,126,1258,0,1,1380,0,3,8,85,1297,1,1,125,3,1,80,1,1,3,0,4,0,1,5,25,17,21,8,1,6,1,0,6 to 86,41,1,0,1,2,0,0,4,0,1,0,0,0,0,85,52,33,4,81,0,128,1176,1407,1304,85,0,14,12,36,0.736908814303344,0.0426371109693887
