ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,14905,176,239,994,1522,1478,1892,2636,2891,2047,987,43,0 to 119,59,8291,6442,172,14651,254,0,614,13492,190,1682,106,2431,12466,1,7,14643,2326,67,32,6,1214,1161,18,2393,28,70,378,441,349,332,290,219,185,137,2,0 to 104,43,1231,123,176,863,274,1093,1026,267,16,232,11,2,100,2431,1184,1229,2393,38,0,39871,216,42523,40087,2431,100,755,649,43,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2906,81,150,278,416,420,499,528,301,159,70,4,0 to 102,47,1212,1563,131,2896,10,0,110,2019,48,782,14,799,2100,0,7,2889,671,128,0,0,362,433,4,799,29,79,119,161,135,114,95,49,10,8,0,0 to 92,35,578,82,29,110,481,196,122,128,0,76,0,0,11,799,433,362,799,0,0,4756,10,5571,4766,799,11,971,836,35,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4182,54,46,241,428,487,589,813,802,499,217,6,0 to 119,58,2441,1681,60,4143,39,0,164,3725,37,358,45,434,3742,0,6,4137,369,56,9,0,243,177,5,425,6,8,54,72,46,65,79,65,31,8,0,1 to 94,50,268,55,72,30,58,323,44,67,4,39,2,1,5,434,182,247,425,9,0,8980,30,9449,9010,434,5,477,442,50,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2972,101,142,406,553,487,425,371,222,149,109,7,0 to 104,40,1455,1499,18,2970,2,0,270,1730,32,1105,6,1137,1834,0,1,2969,1090,45,0,0,470,657,8,1135,32,58,176,259,221,171,103,59,35,21,0,0 to 101,36,916,115,37,67,807,277,51,186,0,98,0,0,27,1135,657,470,1135,0,0,4742,2,5887,4744,1135,27,1668,1241,36,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6473,84,126,546,654,640,788,1005,1143,836,633,18,0 to 119,59,3903,2532,38,6401,72,0,252,5267,77,1123,74,1046,5400,0,27,6376,1018,15,10,2,527,496,10,1033,16,55,203,180,150,136,100,88,71,45,1,0 to 99,38,420,74,100,439,205,345,483,134,6,73,3,0,18,1045,504,531,1033,12,0,15903,58,17012,15961,1045,18,1517,1031,38,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,114341,2172,2928,9299,17681,17842,19618,20264,13549,7155,3629,204,0 to 119,48,61695,51081,1565,112717,1624,0,4254,94692,2336,20092,1109,25104,89166,16,55,112650,23089,1651,335,27,12549,12066,125,24740,437,951,3553,5156,4420,4094,3373,1698,946,466,8,0 to 102,40,10267,6973,1872,5628,8418,11010,5312,4474,76,2395,60,22,427,25102,12303,12673,24740,362,0,218145,1258,244653,219403,25102,427,13105,12736,40,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,20072,477,533,1964,2821,2378,2687,3555,2956,1696,969,36,0 to 119,52,11976,8047,49,17017,3055,0,425,18588,183,1525,95,3332,16729,2,9,17006,2770,73,489,0,1549,1290,4,2843,40,99,676,668,447,398,393,271,214,126,0,0 to 105,37,1334,805,93,611,106,1939,798,287,2,155,1,3,52,3332,1489,1839,2843,489,0,33968,2566,39879,36534,3332,52,966,886,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1965,36,80,281,264,224,243,300,200,184,142,11,0 to 119,48,1134,808,23,1955,10,0,134,1451,2,415,15,459,1505,0,1,1954,416,41,2,0,232,222,3,457,13,40,89,84,75,55,67,19,11,6,0,0 to 93,35,309,43,56,49,234,166,57,52,0,46,2,0,0,459,223,233,457,2,0,3787,8,4256,3795,459,0,596,515,35,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,520,4,8,28,39,43,57,121,130,74,16,0,0 to 95,62,300,218,2,516,4,0,10,473,0,30,11,24,495,0,1,515,20,3,1,0,17,6,0,23,0,1,1,4,3,2,5,4,3,1,0,9 to 85,57,17,3,0,3,0,20,3,3,0,0,0,0,0,24,6,18,23,1,0,1375,3,1402,1378,24,0,64,63,57,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,16669,222,247,2154,3144,2379,2333,2654,1947,935,587,67,0 to 119,45,9545,6977,147,16382,287,0,333,15893,61,828,76,1871,14792,6,0,16376,1760,74,26,11,925,904,5,1834,14,46,643,446,196,191,153,113,42,25,2,0 to 103,29,640,376,276,542,285,961,588,183,7,98,5,0,12,1871,925,941,1834,37,0,45645,250,47777,45895,1871,12,164,142,29,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,11459,161,289,1135,1282,1658,1886,1978,1722,915,415,18,0 to 119,51,6237,5030,192,11416,43,0,421,9983,208,1037,189,1634,9758,11,56,11350,1481,127,20,4,797,783,28,1608,22,37,419,260,213,255,226,117,57,25,1,0 to 98,38,863,74,72,599,87,869,652,141,4,88,4,0,9,1632,795,809,1608,24,0,23601,18,25280,23619,1632,9,1374,1334,38,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1514,1,6,98,191,207,211,190,139,210,258,3,3 to 119,57,981,516,17,178,1336,0,4,1492,0,24,15,262,1251,1,0,177,51,0,208,3,14,28,9,51,1,5,42,69,51,46,26,9,6,6,1,12 to 90,32,18,2,0,31,24,0,27,0,2,0,1,0,0,262,147,105,51,211,0,1769,1125,3170,2894,262,0,37,35,32,0.736908814303344,0.0426371109693887
