ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2404,31,19,109,255,323,353,486,453,279,93,3,0 to 98,57,1404,957,43,2380,24,0,47,2288,37,134,35,148,2251,5,0,2375,127,17,4,0,84,60,0,144,0,1,9,17,18,23,36,31,12,1,0,7 to 87,56,99,15,24,6,17,119,8,25,2,16,2,0,4,148,61,87,144,4,0,2231,20,2404,2251,148,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1081,24,26,106,170,165,172,168,101,75,67,7,0 to 104,47,613,461,7,1079,2,0,32,938,32,163,2,165,914,1,1,1077,135,30,0,0,81,84,0,165,4,4,14,27,29,25,25,15,12,10,0,1 to 101,46,107,41,5,12,76,80,9,49,0,30,0,0,6,165,84,81,165,0,0,912,2,1080,914,165,6,253,73,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,2519,30,34,146,248,242,337,481,527,318,152,4,0 to 105,59,1518,969,32,2485,34,0,94,2315,77,194,56,102,2354,0,63,2424,78,13,9,2,42,49,0,91,0,1,6,10,7,14,16,23,15,10,0,8 to 96,64,63,7,15,6,6,69,16,44,6,25,3,0,9,102,56,46,91,11,0,2333,21,2456,2354,102,9,345,81,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,69693,652,900,4511,10404,11058,12880,13253,8922,4595,2381,137,0 to 119,50,37807,30290,1596,68537,1156,0,1374,64743,2336,4575,878,5998,63615,59,21,68460,4762,1089,125,22,2943,2908,0,5851,16,56,445,943,942,1131,1100,680,427,258,0,0 to 102,50,2812,2052,531,456,1850,3557,444,1911,60,1163,48,21,267,5998,3001,2997,5851,147,0,62609,1006,69672,63615,5998,267,788,449,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,11810,318,312,928,1538,1437,1650,2141,1782,1059,622,23,0 to 119,53,7058,4722,30,10357,1453,0,115,11352,183,551,61,665,11125,10,10,10337,512,55,98,0,329,238,0,567,5,8,61,66,93,78,108,95,93,58,0,0 to 105,57,261,197,16,93,12,400,155,77,0,56,0,0,19,665,277,388,567,98,0,9770,1355,11800,11125,665,19,128,53,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,996,15,19,109,120,102,139,152,114,124,100,2,0 to 100,54,606,374,16,991,5,0,39,941,2,50,7,25,969,2,0,989,17,7,1,0,14,10,0,24,0,2,3,6,2,5,3,2,1,1,0,6 to 87,44,21,1,0,2,5,16,3,3,0,5,1,0,0,25,11,14,24,1,0,965,4,996,969,25,0,39,22,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,210,1,3,10,16,10,22,49,62,35,2,0,3 to 85,64,102,107,1,209,1,0,8,202,0,5,3,2,208,0,0,209,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,208,0,210,208,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,9760,161,122,1032,1652,1309,1266,1564,1448,760,383,63,0 to 119,49,5579,3957,224,9567,193,0,158,9468,61,310,49,326,9427,7,0,9560,272,39,6,9,183,128,0,311,1,3,44,59,37,49,51,52,19,10,1,2 to 94,49,127,107,21,56,22,226,63,83,4,62,2,0,5,326,134,192,311,15,0,9249,178,9760,9427,326,5,76,57,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,6899,102,153,462,752,1068,1189,1254,1071,571,270,7,0 to 110,52,3825,2953,121,6882,17,0,201,6451,208,307,117,229,6654,12,4,6866,176,43,7,3,110,109,0,219,2,5,17,21,25,50,53,40,12,4,0,2 to 97,53,172,14,14,19,15,177,27,56,3,36,3,0,4,229,115,114,219,10,0,6647,7,6895,6654,229,4,151,117,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,267,0,2,19,52,48,61,40,21,13,9,2,6 to 119,47,131,131,5,43,224,0,0,265,0,3,5,88,178,0,1,43,1,0,86,1,0,1,0,1,0,1,5,28,21,21,8,1,2,1,0,6 to 86,40,0,0,1,0,0,1,0,0,0,0,0,0,0,88,56,32,1,87,0,42,136,266,178,88,0,16,13,36,0.736908814303344,0.0426371109693887
