ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
58,58,14,027,DESOTO,Desoto,FL,2362,50,86,189,316,324,420,473,276,153,70,5,0 to 102,50,935,1278,149,2352,10,0,33,1952,48,382,9,361,1990,0,11,2341,243,118,0,0,156,204,1,361,12,37,48,69,61,45,49,26,6,8,0,0 to 92,36,293,26,5,37,243,74,44,58,0,45,0,0,10,361,204,156,361,0,0,3055,10,3428,3065,361,10,409,288,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,3859,42,38,186,367,449,545,767,768,480,211,6,0 to 119,59,2259,1548,52,3824,35,0,78,3682,37,189,37,207,3651,1,0,3823,173,29,5,0,120,82,0,202,0,4,14,24,24,33,49,39,16,4,0,5 to 94,56,120,33,40,9,24,167,11,34,3,24,2,1,5,207,84,123,202,5,0,6322,30,6564,6352,207,5,89,54,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,2352,75,79,284,432,368,341,327,197,136,106,7,0 to 119,43,1164,1178,10,2350,2,0,138,1729,32,629,2,638,1713,0,1,2349,601,37,0,0,241,397,0,638,19,17,83,152,128,96,64,35,26,18,0,0 to 101,38,515,60,19,44,475,136,27,105,0,65,0,0,20,638,397,241,638,0,0,3164,2,3804,3166,638,20,815,384,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,5326,52,59,311,465,468,635,889,1073,780,581,13,0 to 119,62,3270,2033,23,5254,72,0,181,4802,77,435,61,205,5089,0,32,5225,180,14,9,2,108,86,0,194,3,7,20,28,25,26,24,33,27,12,0,0 to 96,50,131,18,21,24,41,117,36,71,6,36,3,0,11,205,93,112,194,11,0,8397,58,8660,8455,205,11,742,274,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,94838,1146,1468,6222,13668,14448,16768,18160,12576,6716,3474,192,0 to 119,51,51568,41674,1596,93320,1518,0,2017,86543,2336,9384,1006,8928,85871,13,26,93284,7424,1250,230,24,4384,4290,0,8674,67,169,848,1452,1441,1606,1558,904,557,326,0,0 to 102,47,4400,3152,785,337,3060,5291,323,2695,67,1682,55,21,357,8928,4447,4481,8674,254,0,132031,1261,142292,133292,8928,357,3156,2787,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,17765,442,449,1404,2297,2068,2407,3317,2802,1611,932,36,0 to 119,54,10746,6979,40,14985,2780,0,157,17131,183,697,70,985,16777,2,1,14982,716,63,206,0,447,332,0,779,13,27,112,133,128,123,148,114,116,71,0,0 to 105,52,351,287,25,116,32,571,176,90,0,67,0,0,38,985,411,574,779,206,0,21910,2574,25478,24484,985,38,286,206,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1628,29,50,222,196,176,204,248,181,175,136,11,0 to 119,51,964,642,22,1621,7,0,61,1412,2,182,11,183,1445,0,0,1621,153,29,1,0,91,90,1,182,7,20,41,29,29,22,24,7,3,1,0,0 to 87,33,126,19,7,30,93,59,30,12,0,17,1,0,0,183,91,91,182,1,0,2191,6,2380,2197,183,0,203,126,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,462,2,4,24,34,34,49,105,123,71,16,0,0 to 95,63,258,201,3,458,4,0,8,453,0,5,3,2,460,0,0,458,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,694,3,699,697,2,0,4,3,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,15385,211,207,1629,2845,2248,2220,2564,1907,915,573,66,0 to 119,47,8881,6354,150,15115,270,0,210,14942,61,477,60,541,14838,6,0,15109,468,53,9,11,256,265,0,521,4,6,114,130,63,66,58,63,23,13,1,0 to 103,36,168,145,68,140,79,305,137,134,5,84,4,0,10,541,275,266,521,20,0,28972,250,29770,29222,541,10,101,79,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,9716,129,226,690,974,1424,1604,1765,1633,867,388,16,0 to 119,53,5411,4186,119,9687,29,0,230,9159,208,409,125,307,9376,19,14,9655,244,53,7,3,148,149,0,297,2,6,32,31,37,60,63,50,21,5,0,2 to 97,52,229,19,19,30,18,237,42,68,3,46,3,0,6,307,155,152,297,10,0,14228,18,14575,14246,307,6,248,208,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1386,0,2,64,150,178,190,178,140,216,266,2,6 to 119,60,945,434,7,130,1256,0,1,1383,0,3,9,102,1282,1,1,129,6,1,94,1,3,4,0,7,0,1,7,27,21,23,10,3,6,4,0,6 to 88,41,1,1,0,5,0,0,7,0,1,0,0,0,0,102,59,42,7,95,0,639,1160,1916,1799,102,0,20,18,36,0.736908814303344,0.0426371109693887
