ï»¿OBJECTID,IACountyID,FIPS,Name,State,Confirmed,Recovered,Deaths,last_updated,Country,pop_est_2018,individuals_tested,SHAPE_Length,SHAPE_Area
29,35,19069,Franklin,IA,118,69,0,2020/07/16 16:00:13,USA,10124,1395,1.64758090698267,0.165817716686447
30,12,19023,Butler,IA,75,56,2,2020/07/16 16:00:13,USA,14539,1787,1.64581994704863,0.165677440567865
31,31,19061,Dubuque,IA,1089,447,23,2020/07/16 16:00:13,USA,96854,16398,1.9659850064536,0.174834340738589
32,28,19055,Delaware,IA,57,51,1,2020/07/16 16:00:13,USA,17069,1649,1.65320344218239,0.164157256355936
33,94,19187,Webster,IA,448,183,5,2020/07/16 16:00:13,USA,36277,5971,1.89365250486713,0.203631378398526
34,10,19019,Buchanan,IA,66,41,1,2020/07/16 16:00:13,USA,21199,2309,1.66302867060044,0.162502933178709
35,7,19013,Black Hawk,IA,2596,1916,60,2020/07/16 16:00:13,USA,132408,19612,1.6690521466628,0.162374630605809
36,97,19193,Woodbury,IA,3391,3132,46,2020/07/16 16:00:13,USA,102539,18293,2.42636247129416,0.248549990860172
37,47,19093,Ida,IA,24,21,0,2020/07/16 16:00:13,USA,6841,753,1.53905385133514,0.122291609116611
38,81,19161,Sac,IA,69,60,0,2020/07/16 16:00:13,USA,9719,1433,1.76241111854249,0.163752090137135
39,13,19025,Calhoun,IA,67,53,2,2020/07/16 16:00:13,USA,9699,1294,1.73628628486417,0.161997583069679
40,40,19079,Hamilton,IA,207,188,1,2020/07/16 16:00:13,USA,14952,2215,1.71314143947394,0.163503770113021
41,42,19083,Hardin,IA,96,54,0,2020/07/16 16:00:13,USA,16868,2091,1.69000296456947,0.161385418032918
42,38,19075,Grundy,IA,50,30,0,2020/07/16 16:00:13,USA,12304,1430,1.67802338743871,0.142127445949025
43,49,19097,Jackson,IA,77,20,0,2020/07/16 16:00:13,USA,19432,1864,2.07834736694484,0.183296848633463
44,53,19105,Jones,IA,84,57,1,2020/07/16 16:00:13,USA,20744,1858,1.6299162569308,0.162684664504456
45,57,19113,Linn,IA,1475,1182,84,2020/07/16 16:00:13,USA,225909,24727,1.80674092166282,0.204193692873201
46,6,19011,Benton,IA,81,65,1,2020/07/16 16:00:13,USA,25642,2473,1.80588730837179,0.202483172750458
47,86,19171,Tama,IA,497,415,29,2020/07/16 16:00:13,USA,16904,2701,1.80688300401416,0.203440469857114
48,67,19133,Monona,IA,78,62,0,2020/07/16 16:00:13,USA,8679,995,2.12316354201373,0.196795369826852
49,24,19047,Crawford,IA,683,643,3,2020/07/16 16:00:13,USA,17158,3196,1.85534418535146,0.201377793645609
50,14,19027,Carroll,IA,123,101,1,2020/07/16 16:00:13,USA,20154,2395,1.6197601288418,0.160534308640552
51,37,19073,Greene,IA,31,27,0,2020/07/16 16:00:13,USA,8981,1005,1.62157185711836,0.160866715753459
52,8,19015,Boone,IA,174,122,1,2020/07/16 16:00:13,USA,26346,3174,1.62489466407202,0.161510465217336
53,85,19169,Story,IA,904,526,8,2020/07/16 16:00:13,USA,98105,9998,1.62511481218105,0.161547069415365
54,64,19127,Marshall,IA,1131,967,20,2020/07/16 16:00:13,USA,39981,6639,1.62374952565441,0.161426130789666
55,23,19045,Clinton,IA,149,72,1,2020/07/16 16:00:13,USA,46518,4043,2.24361687413681,0.199530757525976
56,16,19031,Cedar,IA,99,71,1,2020/07/16 16:00:13,USA,18627,1955,1.63234594510688,0.163181818164524
57,43,19085,Harrison,IA,66,48,0,2020/07/16 16:00:13,USA,14134,1257,2.15390456644706,0.196078880287994
58,83,19165,Shelby,IA,126,114,0,2020/07/16 16:00:13,USA,11578,1238,1.74937315948455,0.165599269790057
59,5,19009,Audubon,IA,18,15,1,2020/07/16 16:00:13,USA,5506,549,1.50015453828969,0.124202963325951
60,39,19077,Guthrie,IA,85,62,4,2020/07/16 16:00:13,USA,10720,1256,1.72265090697959,0.16608372356967
61,52,19103,Johnson,IA,1558,943,8,2020/07/16 16:00:13,USA,151260,19470,1.84505285201909,0.174467390398262
62,25,19049,Dallas,IA,1462,1095,33,2020/07/16 16:00:13,USA,90180,12783,1.68881467047954,0.165695923991871
63,48,19095,Iowa,IA,63,47,1,2020/07/16 16:00:13,USA,16141,2083,1.64529790199185,0.164521602033462
64,77,19153,Polk,IA,7871,5524,188,2020/07/16 16:00:13,USA,487204,65178,1.79851653423037,0.165798164756224
65,79,19157,Poweshiek,IA,114,99,8,2020/07/16 16:00:13,USA,18699,1466,1.64560614400894,0.164235421919034
66,50,19099,Jasper,IA,378,282,17,2020/07/16 16:00:13,USA,37147,3719,1.89209025622817,0.205206542990887
67,82,19163,Scott,IA,1194,616,10,2020/07/16 16:00:13,USA,173283,18076,1.9042879308868,0.131101028674465
68,70,19139,Muscatine,IA,713,606,45,2020/07/16 16:00:13,USA,42929,5533,1.6483485078502,0.125418794461856
69,78,19155,Pottawattamie,IA,873,683,13,2020/07/16 16:00:13,USA,93533,11711,2.6701405613069,0.26717770427194
70,15,19029,Cass,IA,29,24,0,2020/07/16 16:00:13,USA,12930,1025,1.60199838221897,0.157431037196136
71,92,19183,Washington,IA,255,226,9,2020/07/16 16:00:13,USA,22141,2592,1.65656170409436,0.158972056822445
72,1,19001,Adair,IA,18,15,0,2020/07/16 16:00:13,USA,7063,649,1.61086976908435,0.158860246110915
73,54,19107,Keokuk,IA,23,17,1,2020/07/16 16:00:13,USA,10225,881,1.62594763010153,0.161616444275989
74,91,19181,Warren,IA,359,234,1,2020/07/16 16:00:13,USA,51056,5917,1.70656061378754,0.159602417083592
75,61,19121,Madison,IA,63,38,2,2020/07/16 16:00:13,USA,16249,1630,1.60028745529922,0.15659955195822
76,62,19123,Mahaska,IA,125,100,17,2020/07/16 16:00:13,USA,22000,1612,1.61487375875982,0.15983170541375
77,63,19125,Marion,IA,88,67,0,2020/07/16 16:00:13,USA,33407,2356,1.60953916629708,0.158906678664242
78,58,19115,Louisa,IA,368,343,13,2020/07/16 16:00:13,USA,11169,1587,1.75283719716366,0.11609984092493
79,65,19129,Mills,IA,55,32,0,2020/07/16 16:00:13,USA,15063,2205,1.5081338641808,0.122132457358878
80,69,19137,Montgomery,IA,17,10,2,2020/07/16 16:00:13,USA,10003,930,1.42941494131685,0.117877281210496
81,2,19003,Adams,IA,10,8,0,2020/07/16 16:00:13,USA,3645,336,1.4306796476061,0.11799264030139
82,44,19087,Henry,IA,95,78,3,2020/07/16 16:00:13,USA,20067,2050,1.39048367232224,0.120982880824429
83,51,19101,Jefferson,IA,64,49,0,2020/07/16 16:00:13,USA,18381,1440,1.44973415457871,0.121161607057882
84,88,19175,Union,IA,52,29,1,2020/07/16 16:00:13,USA,12359,1617,1.43050961959233,0.11811537729096
85,90,19179,Wapello,IA,718,673,31,2020/07/16 16:00:13,USA,35205,4547,1.44530198981096,0.120895576009114
86,20,19039,Clarke,IA,148,121,3,2020/07/16 16:00:13,USA,9423,1207,1.43809321574798,0.119709743384459
87,59,19117,Lucas,IA,35,25,4,2020/07/16 16:00:13,USA,8645,611,1.44258508735791,0.120474549754265
88,68,19135,Monroe,IA,54,43,7,2020/07/16 16:00:13,USA,7790,607,1.4424093876936,0.120378125777524
89,29,19057,Des Moines,IA,107,81,2,2020/07/16 16:00:13,USA,39138,3244,1.57405850996194,0.118960734514806
90,36,19071,Fremont,IA,12,6,0,2020/07/16 16:00:13,USA,6993,478,1.62288194461822,0.142660581927864
91,73,19145,Page,IA,22,20,0,2020/07/16 16:00:13,USA,15249,1363,1.59150363876605,0.147859442418914
92,87,19173,Taylor,IA,81,79,0,2020/07/16 16:00:13,USA,6191,720,1.57094727247982,0.147630696055921
93,80,19159,Ringgold,IA,17,13,1,2020/07/16 16:00:13,USA,4968,597,1.56326766465177,0.148728871032954
94,89,19177,Van Buren,IA,21,17,1,2020/07/16 16:00:13,USA,7020,509,1.53592818808525,0.135569861036805
95,26,19051,Davis,IA,43,36,1,2020/07/16 16:00:13,USA,9017,658,1.52608960383686,0.139392794520039
96,27,19053,Decatur,IA,15,11,0,2020/07/16 16:00:13,USA,7890,494,1.55809398057972,0.147367102513795
97,93,19185,Wayne,IA,11,9,1,2020/07/16 16:00:13,USA,6401,382,1.5512558166716,0.14558185877792
98,4,19007,Appanoose,IA,30,18,3,2020/07/16 16:00:13,USA,12437,1055,1.54004938261221,0.142517166196449
99,56,19111,Lee,IA,54,44,2,2020/07/16 16:00:13,USA,34055,2255,2.02947882960938,0.148544768599951
100,,0,Pending Investigation,IA,43,3,0,2020/07/16 16:00:13,Unknown,,3965,0.0109425719999763,6.80092135452429e-06
