ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
32,32,9,017,CITRUS,Citrus,FL,2775,31,45,138,274,263,349,515,622,394,135,9,0 to 98,60,1531,1039,205,2770,5,0,45,2557,119,193,25,114,2658,2,1,2768,54,60,0,0,55,59,0,114,2,4,8,8,6,17,28,18,14,9,0,0 to 93,60,78,1,9,26,13,76,25,29,0,30,0,0,12,114,59,55,114,0,0,2739,4,2860,2743,114,12,469,103,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2636,51,50,185,362,346,422,477,391,252,96,4,0 to 100,52,1566,1059,11,2617,19,0,59,2491,66,142,41,109,2527,0,0,2617,56,46,6,1,50,52,0,102,1,6,6,24,13,14,21,15,8,1,0,1 to 85,48,85,14,2,1,23,77,2,33,3,21,2,1,5,109,54,55,102,7,0,2619,12,2742,2631,109,5,52,25,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,26996,278,288,1509,3091,3138,3993,5345,4766,2876,1639,73,0 to 120,57,15836,11098,62,26759,237,0,1258,24963,411,2328,348,1062,25842,12,80,26668,915,103,38,6,570,448,0,1018,3,15,67,134,109,162,187,156,118,111,0,0 to 101,57,763,156,62,37,90,850,78,297,18,304,16,1,71,1062,475,587,1018,44,0,26635,192,27906,26827,1062,71,317,225,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1562,39,28,103,195,174,177,244,230,173,190,9,0 to 118,57,1014,471,77,1558,4,0,56,1352,110,467,9,160,1402,0,0,1558,58,98,1,3,109,47,0,156,1,4,14,15,21,18,18,20,29,20,0,1 to 102,60,106,40,2,8,12,134,10,29,1,36,0,0,18,160,49,111,156,4,0,1485,0,1645,1485,160,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,39330,583,803,3500,6264,5831,6167,7183,5169,2547,1175,108,0 to 119,49,21515,16959,856,38909,421,0,493,37845,454,1236,173,1318,37924,12,76,38821,1140,128,40,10,690,578,0,1268,15,28,122,210,214,199,231,162,85,52,0,0 to 101,49,576,487,121,84,152,999,117,286,13,221,8,1,36,1318,602,714,1268,50,0,39109,371,40830,39480,1318,36,809,694,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,140,4,0,14,18,21,16,17,22,17,11,0,0 to 118,53,72,62,6,140,0,0,10,129,0,12,0,6,134,0,0,140,5,1,0,0,2,4,0,6,0,0,2,1,0,1,1,0,0,1,0,19 to 98,37,6,0,0,0,1,5,0,1,0,1,0,0,0,6,4,2,6,0,0,154,0,160,154,6,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,341,7,4,14,26,31,62,67,81,39,10,0,0 to 91,59,192,148,1,319,22,0,14,326,1,43,7,1,340,0,0,319,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,329,22,352,351,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1023,7,9,39,56,93,116,373,256,66,8,0,0 to 118,60,243,774,6,1023,0,0,13,999,4,61,4,26,997,0,0,1023,24,2,0,0,4,22,0,26,0,0,0,3,1,2,14,5,1,0,0,25 to 76,59,16,7,2,1,0,25,1,1,0,1,0,0,0,26,22,4,26,0,0,1526,0,1552,1526,26,0,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1201,15,20,102,160,141,180,221,148,118,91,5,0 to 118,53,759,423,19,1199,2,0,27,1132,34,143,1,49,1151,0,1,1198,10,39,0,0,41,8,0,49,0,2,3,2,6,4,3,6,12,11,0,8 to 107,73,45,4,0,0,0,49,0,4,0,10,0,0,2,49,8,41,49,0,0,1188,2,1240,1190,49,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,864,9,19,61,103,123,151,168,132,64,33,1,0 to 102,52,495,360,9,861,3,0,11,824,13,177,2,32,831,0,1,860,18,12,2,0,21,9,0,30,0,0,4,5,4,9,5,3,1,1,0,19 to 86,46,15,13,2,0,0,30,0,6,0,5,0,0,1,32,9,23,30,2,0,858,1,891,859,32,1,75,24,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,14948,201,260,782,1440,1638,2096,3369,3026,1572,404,160,0 to 119,58,8584,6270,94,14933,15,0,134,14648,107,338,70,371,14574,2,1,14930,321,39,9,2,189,171,0,360,2,6,34,43,46,57,80,47,34,22,0,1 to 99,54,266,56,16,22,57,280,23,88,2,53,2,0,11,371,174,197,360,11,0,15521,4,15904,15525,371,11,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,13880,319,306,976,1785,1794,2032,2232,2123,1380,585,348,0 to 119,52,8102,5604,174,13816,64,0,287,12915,231,786,125,766,13105,4,5,13807,614,142,9,1,467,289,0,756,2,9,60,107,106,109,120,94,86,73,0,3 to 103,54,438,169,94,55,181,489,86,306,6,235,2,0,45,766,292,474,756,10,0,13562,54,14388,13616,766,45,578,243,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,10522,123,289,705,1466,1564,1748,1754,1266,633,229,745,0 to 109,49,5872,4585,65,10457,65,0,349,9555,390,666,186,629,9834,13,46,10399,552,34,41,2,302,284,0,586,6,13,44,96,97,119,110,80,49,15,0,0 to 102,49,297,53,233,3,352,203,31,223,6,147,6,2,17,629,317,311,586,43,0,10205,21,10868,10226,629,17,460,54,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2485,41,30,109,260,232,300,408,501,423,165,16,0 to 119,61,1470,989,26,2431,54,0,38,2374,47,98,16,107,2375,1,2,2428,87,19,1,0,53,53,0,106,1,3,7,12,12,13,28,14,16,1,0,0 to 85,56,58,25,20,3,34,63,9,44,1,36,1,0,8,107,54,53,106,1,0,2448,53,2610,2501,107,8,106,28,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,18804,206,232,1212,2204,2395,2774,3311,3280,2161,978,51,0 to 119,56,10969,7640,195,18218,585,1,400,17085,613,1405,162,1520,17272,4,8,18207,1339,132,44,5,794,677,0,1471,10,14,96,169,210,247,239,216,164,155,0,0 to 101,55,939,247,36,249,330,853,288,476,14,341,13,4,89,1520,704,816,1470,49,1,17452,537,19514,17989,1520,89,1641,353,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,10137,196,300,750,1149,1263,1441,1604,1632,1297,502,3,0 to 105,54,5626,4489,22,9836,301,0,214,9104,356,937,141,1030,9094,2,11,9823,731,226,57,16,484,472,1,957,19,35,106,132,127,148,159,118,122,64,0,0 to 101,51,687,62,74,134,414,387,156,217,18,157,9,3,40,1030,514,515,957,73,0,9162,228,10423,9390,1030,40,1127,534,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,130237,1266,1790,9458,20517,20767,24109,22708,15438,8763,4873,548,0 to 135,49,67661,61405,1171,129560,676,1,2883,119619,2785,10697,882,15942,113978,192,125,129245,15044,722,168,8,7768,7993,5,15766,78,162,1251,2627,2506,3004,2634,1756,1111,808,5,0 to 108,49,8466,2512,682,4106,8074,3397,4295,4173,43,2426,29,9,578,15942,8116,7821,15765,176,1,121623,500,138395,122123,15942,578,2143,1407,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2151,23,31,107,218,291,354,492,370,184,80,1,0 to 101,56,1158,987,6,2096,55,0,584,1289,83,421,79,99,2009,0,43,2056,73,18,4,4,44,47,0,91,0,3,6,11,13,17,19,14,11,5,0,6 to 91,54,70,5,1,15,21,51,19,14,3,10,2,0,3,99,51,48,91,8,0,1991,44,2134,2035,99,3,267,73,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,5152,192,210,395,628,658,728,849,826,451,206,9,0 to 119,51,2972,2157,23,5142,10,0,62,4951,99,155,51,186,4963,2,1,5139,143,40,3,0,59,124,0,183,3,2,17,27,31,32,29,27,11,7,0,0 to 94,50,129,28,5,21,9,154,20,24,0,23,0,0,9,186,124,62,183,3,0,5342,7,5540,5349,186,9,540,60,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1052,35,25,70,100,135,173,213,172,85,42,2,0 to 101,54,560,462,30,1014,38,0,23,968,15,111,34,91,960,1,0,1013,61,16,12,2,48,29,0,77,0,0,5,10,11,12,20,16,11,6,0,20 to 101,58,69,5,0,3,2,70,5,13,2,14,2,0,5,91,33,58,77,14,0,995,24,1111,1019,91,5,52,16,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,1164,13,16,85,181,176,229,214,150,77,23,0,0 to 97,50,572,580,12,1149,15,0,18,995,19,81,20,148,1013,2,1,1146,112,31,4,1,31,110,2,143,1,2,12,37,33,28,23,9,3,0,0,4 to 82,40,69,60,6,8,11,95,37,13,2,7,0,0,0,148,113,33,143,5,0,1215,10,1376,1225,148,0,158,114,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,434,6,6,22,43,52,77,93,69,51,15,0,1 to 103,55,254,159,21,432,2,0,30,387,9,40,9,14,420,0,0,432,8,6,0,0,7,7,0,14,0,0,1,3,1,3,6,0,0,0,0,24 to 62,54,13,0,0,1,0,13,1,0,0,1,0,0,1,14,7,7,14,0,0,440,2,456,442,14,1,46,13,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2423,29,39,172,259,305,342,459,416,269,129,4,0 to 103,56,1264,969,190,2339,84,0,29,2348,28,51,24,66,2357,0,0,2339,50,13,1,2,36,27,0,63,0,0,6,13,12,8,8,11,5,3,0,15 to 89,48,51,7,2,3,1,59,3,22,0,13,0,1,1,66,29,37,63,3,0,2440,81,2587,2521,66,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,111,1,3,10,14,17,10,17,17,17,4,1,1 to 90,54,61,48,2,111,0,0,5,101,3,11,0,13,98,0,0,111,11,2,0,0,5,8,0,13,0,0,1,3,2,1,2,2,1,1,0,17 to 89,45,8,4,0,1,4,7,2,6,0,4,0,0,1,13,8,5,13,0,0,104,0,117,104,13,1,34,16,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,4033,35,34,191,333,404,547,771,717,549,448,4,0 to 102,60,2398,1596,39,4017,16,0,118,3670,62,354,16,392,3637,1,3,4013,275,116,0,1,245,146,0,391,1,2,11,33,22,37,75,62,66,83,0,3 to 101,68,293,41,9,48,16,317,58,62,1,92,1,0,44,392,147,245,391,1,0,3794,15,4203,3809,392,44,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,9011,115,96,451,816,882,1128,1615,1793,1359,724,32,0 to 115,61,5122,3773,116,8805,206,0,383,8334,190,765,86,533,8475,2,1,8802,463,54,10,6,306,211,0,517,2,1,21,45,56,61,75,93,101,78,0,0 to 104,65,410,35,31,41,46,399,72,172,10,147,7,1,63,533,221,312,517,16,0,8764,190,9491,8954,533,63,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1668,26,24,89,196,233,327,384,224,121,40,4,0 to 101,53,591,981,96,1658,10,0,9,1557,48,144,6,69,1592,0,7,1651,49,20,0,0,33,36,0,69,0,2,2,12,8,10,16,10,5,4,0,7 to 92,55,53,1,0,15,21,26,22,19,0,15,0,0,7,69,36,33,69,0,0,1630,10,1709,1640,69,7,88,62,62,1.62412905104683,0.150723124168937
