ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6492,77,71,380,575,643,914,1233,1206,808,577,8,0 to 119,59,3743,2670,79,6470,22,0,398,5391,62,1097,31,1536,4950,1,5,6464,1339,191,5,1,803,703,24,1530,16,27,159,171,154,215,273,228,155,137,1,0 to 101,55,1061,85,64,320,110,1050,370,177,1,189,1,0,82,1536,704,807,1530,6,0,18347,16,19908,18363,1536,82,210,191,,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,17134,203,318,1360,1915,1807,2213,2938,3124,2161,1046,49,0 to 119,57,9483,7443,208,16865,269,0,717,15331,190,2165,112,4567,12538,1,28,16840,4448,70,43,6,2350,2090,78,4518,51,142,742,831,667,641,566,433,291,195,8,0 to 104,42,1831,251,321,2115,381,1616,2521,336,18,306,12,2,109,4567,2118,2371,4518,49,0,55361,215,60178,55576,4567,109,932,826,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3268,90,186,323,487,499,556,569,317,165,72,4,0 to 102,46,1346,1799,123,3257,11,0,133,2180,48,1089,18,1112,2150,0,6,3251,979,132,1,0,461,645,5,1111,36,103,151,221,211,166,135,63,16,10,0,0 to 97,36,720,107,58,226,592,263,256,161,0,89,0,0,14,1112,645,462,1111,1,0,7220,10,8360,7230,1112,14,1183,1048,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4489,74,59,281,465,533,636,855,847,508,224,7,0 to 119,57,2601,1834,54,4450,39,0,223,3802,37,548,56,696,3790,0,3,4447,594,93,9,0,366,316,5,687,12,20,94,104,85,104,117,105,40,14,1,0 to 94,49,405,96,118,68,86,504,97,102,4,58,2,1,7,696,321,370,687,9,0,11299,30,12039,11329,696,7,819,784,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3332,131,167,472,606,533,481,422,240,160,112,8,0 to 104,40,1645,1673,14,3330,2,0,330,1758,32,1354,15,1427,1902,0,3,3327,1382,45,0,0,622,801,4,1427,44,76,231,303,257,222,144,77,47,25,1,0 to 101,37,1144,160,42,81,977,386,64,229,0,126,0,0,32,1427,801,622,1427,0,0,5684,2,7124,5686,1427,32,1956,1529,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7309,108,180,665,788,763,916,1112,1209,874,679,15,0 to 119,57,4391,2876,42,7239,70,0,304,5618,77,1639,90,1729,5545,0,35,7206,1701,16,10,2,916,783,18,1717,31,93,300,296,243,236,177,141,112,100,0,0 to 99,40,701,155,162,699,301,602,814,216,6,120,3,0,28,1729,791,920,1717,12,0,19899,56,21694,19955,1729,28,1895,1411,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,134044,3086,4351,12298,21372,21210,22638,22696,14716,7623,3840,214,0 to 119,47,72097,60366,1581,132332,1712,0,5784,106976,2336,26604,1169,43747,90150,24,123,132188,41234,2053,432,28,22255,20799,233,43287,906,2071,6404,8769,7707,7086,5773,2866,1446,701,18,0 to 102,39,15321,11389,3055,13522,13902,16426,12959,5561,85,2880,66,25,529,43747,21093,22409,43287,460,0,291447,1234,336828,292681,43747,529,18476,18107,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,22829,524,642,2508,3396,2774,3031,3877,3172,1819,1026,60,0 to 119,50,13394,9239,196,19536,3293,0,718,20553,183,2181,130,6302,16507,2,18,19516,5487,82,733,0,2984,2434,151,5569,73,212,1249,1280,888,767,765,511,357,200,0,0 to 105,37,2150,1419,213,1787,171,3354,2044,530,3,290,4,4,63,6302,2743,3408,5569,733,0,47940,2518,56792,50458,6302,63,1081,1001,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2223,55,101,328,309,274,276,326,206,192,145,11,0 to 119,46,1252,949,22,2212,11,0,202,1487,2,584,16,694,1527,0,2,2210,636,55,3,0,341,346,4,691,22,57,130,125,117,88,92,25,26,12,0,0 to 94,36,448,73,85,85,313,283,95,89,0,64,2,0,2,694,347,343,691,3,0,4535,8,5244,4543,694,2,790,709,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,610,12,12,38,49,50,73,141,138,79,18,0,0 to 95,60,357,252,1,605,5,0,14,494,0,80,14,81,528,0,1,604,76,3,2,0,47,32,0,79,1,3,8,12,7,9,21,12,6,2,0,0 to 85,55,50,23,2,4,4,70,5,7,0,3,0,0,1,81,32,49,79,2,0,2149,3,2234,2152,81,1,116,115,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17554,241,282,2360,3352,2505,2448,2737,2004,960,598,67,0 to 119,45,10034,7376,144,17254,300,0,580,16286,61,1276,93,2809,14735,6,4,17244,2676,82,39,12,1451,1303,4,2758,28,81,859,657,326,319,255,177,71,34,2,0 to 103,30,955,685,373,745,391,1544,823,222,8,117,9,1,15,2809,1334,1470,2758,51,0,55999,247,59075,56246,2809,15,200,178,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12672,201,349,1363,1429,1838,2090,2170,1824,955,434,19,0 to 119,50,6854,5642,176,12627,45,0,576,10416,208,1947,235,2670,9960,10,32,12586,2360,284,22,4,1301,1311,32,2644,33,75,632,398,370,423,397,202,95,43,2,0 to 98,40,1641,181,139,683,179,1650,815,214,4,133,5,0,17,2670,1325,1313,2644,26,0,30314,17,33031,30331,2670,17,2062,2022,,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1656,9,12,123,216,221,240,207,146,215,263,4,0 to 119,55,1057,575,24,209,1447,0,4,1626,0,25,16,420,1236,0,0,209,87,0,330,3,35,42,10,87,9,11,70,97,68,77,47,17,11,11,2,0 to 82,33,18,12,4,53,34,5,48,0,4,0,2,1,0,420,212,191,87,333,0,2865,1092,4406,3957,420,0,40,38,,0,0
70,69,998,998,A State,State,FL,1221835,21440,31682,118821,185175,174604,189629,198531,155212,90270,44095,12376,-6 to 225,49,664357,545525,11953,1204838,16989,8,54374,1035534,0,180177,8720,379619,839315,377,2524,1201980,362207,12713,4518,181,191619,180615,2686,374920,6190,13710,59746,76183,62298,59651,47824,27893,16046,9398,680,0 to 108,40,140661,55345,33158,145756,93126,120581,161213,37757,513,22243,345,114,5345,379619,183012,193819,374912,4699,8,2762966,12126,3158741,2775092,379619,5345,114193,101225,,0,0
